0.013311 0.015833 0.012573 0.013759 0.013436 0.015624  0.927247  0.742403  1.765654
0.014397 0.016600 0.013185 0.014352 0.014057 0.016880  0.940662  0.744723  1.759135
0.013344 0.014383 0.013288 0.013583 0.013042 0.016180  0.944448  0.766180  1.787294
0.013854 0.016270 0.013059 0.013381 0.013756 0.014738  0.933482  0.753768  1.822440
0.014383 0.015278 0.012634 0.014283 0.013376 0.016062  0.942017  0.763877  1.800665
0.014269 0.015719 0.012510 0.013928 0.012995 0.015664  0.944707  0.800582  1.819026
0.013923 0.015606 0.012444 0.014444 0.013364 0.015955  0.935198  0.811259  1.851460
0.013849 0.015103 0.012737 0.013529 0.013431 0.015597  0.944704  0.811833  1.848936
0.014032 0.015032 0.012148 0.014646 0.013516 0.015356  0.957335  0.819093  1.892722
0.013995 0.015402 0.012552 0.013960 0.014131 0.015745  0.993011  0.828996  1.904286
0.014475 0.015292 0.011953 0.014275 0.014131 0.015014  1.005311  0.814266  1.933419
0.013076 0.014797 0.011880 0.013164 0.012708 0.015569  1.018299  0.830456  1.946279
0.014394 0.015503 0.012132 0.013751 0.013622 0.015096  1.002699  0.833273  2.026161
0.014397 0.016038 0.012001 0.014045 0.012911 0.015274  1.021175  0.850101  1.964658
0.013817 0.015502 0.011091 0.014251 0.013264 0.014351  1.040570  0.833023  2.006947
0.014487 0.016826 0.013012 0.014868 0.013966 0.015417  1.056041  0.860498  2.003180
0.014090 0.016147 0.013180 0.014408 0.013744 0.015778  1.059739  0.864882  2.025093
0.013141 0.015607 0.012853 0.013571 0.013674 0.015431  1.047018  0.874619  2.033063
0.013679 0.014578 0.012398 0.013660 0.012918 0.015033  1.062944  0.895808  2.042509
0.013290 0.014867 0.011946 0.012697 0.013046 0.015388  1.097010  0.901500  2.054153
0.014395 0.014779 0.012483 0.014367 0.012713 0.015889  1.076260  0.922243  2.042658
0.013715 0.014847 0.012589 0.012812 0.012896 0.016166  1.101071  0.914172  2.044699
0.011722 0.014767 0.012500 0.012970 0.012282 0.014997  1.096130  0.949338  2.080976
0.013340 0.017163 0.011690 0.013307 0.014536 0.015428  1.126178  0.961608  2.074162
0.013462 0.016164 0.011529 0.013916 0.013740 0.014959  1.128136  0.968927  2.043233
0.014333 0.014727 0.012597 0.013656 0.013454 0.015120  1.107387  0.947100  2.082473
0.013126 0.015404 0.012389 0.013788 0.013733 0.015500  1.119968  0.959225  2.101244
0.014442 0.014736 0.012309 0.013970 0.013206 0.016087  1.121900  0.959964  2.105979
0.013471 0.015235 0.012585 0.014040 0.012990 0.015583  1.129624  0.974376  2.139118
0.013804 0.014704 0.012308 0.013460 0.014024 0.015729  1.118752  0.978812  2.168819
0.012877 0.015127 0.012261 0.013864 0.014464 0.016087  1.140251  1.004631  2.176159
0.013738 0.014301 0.012805 0.013363 0.013205 0.015175  1.149105  0.997851  2.216281
0.013091 0.016019 0.011773 0.014232 0.014129 0.014719  1.149693  1.018275  2.269220
0.013240 0.016292 0.012119 0.013474 0.013810 0.015272  1.173874  1.011162  2.274622
0.013975 0.016598 0.013092 0.013552 0.014383 0.015466  1.159342  1.054423  2.267850
0.014271 0.015869 0.012225 0.013780 0.013828 0.015595  1.163617  1.050105  2.282652
0.013826 0.016643 0.012432 0.013667 0.014454 0.015422  1.191181  1.071402  2.287260
0.013337 0.015682 0.012639 0.013973 0.014389 0.015783  1.176949  1.066427  2.316394
0.013934 0.015889 0.013033 0.013593 0.013859 0.015591  1.162738  1.088646  2.348414
0.014165 0.015710 0.013470 0.014556 0.014332 0.016926  1.188102  1.077056  2.354292
0.013172 0.015727 0.013197 0.013843 0.013596 0.015640  1.207971  1.128548  2.377637
0.013425 0.015862 0.012126 0.013026 0.013053 0.015942  1.213574  1.130201  2.394497
0.014460 0.015794 0.012409 0.014320 0.013798 0.015667  1.225295  1.124410  2.385884
0.015244 0.015800 0.013672 0.014253 0.013816 0.016660  1.216190  1.138137  2.401650
0.014459 0.014653 0.013658 0.015212 0.013745 0.015778  1.227426  1.132375  2.451498
0.014617 0.015488 0.012168 0.013964 0.013343 0.016000  1.240989  1.134077  2.468797
0.014533 0.016011 0.012584 0.014661 0.014135 0.014995  1.223906  1.148459  2.556351
0.014457 0.015121 0.012822 0.014047 0.013813 0.015426  1.242719  1.171603  2.513543
0.014083 0.015599 0.013278 0.013745 0.013893 0.016113  1.239135  1.167811  2.557953
0.013450 0.015188 0.012977 0.013498 0.012772 0.015848  1.234907  1.163652  2.535273
0.014297 0.015548 0.012858 0.013903 0.013458 0.016282  1.248162  1.168010  2.591134
0.013568 0.015338 0.012290 0.014100 0.013864 0.015712  1.248390  1.186390  2.618304
0.013938 0.015070 0.012162 0.013442 0.013444 0.014669  1.249505  1.168600  2.560437
0.013773 0.015828 0.012429 0.014363 0.013724 0.016002  1.284921  1.201450  2.579929
0.013577 0.015411 0.012940 0.014113 0.013292 0.015432  1.286694  1.205575  2.579050
0.014436 0.015161 0.012293 0.014431 0.013548 0.015229  1.276050  1.216968  2.601061
0.013033 0.015088 0.012802 0.013665 0.013226 0.015277  1.302789  1.221471  2.619394
0.014098 0.015767 0.013291 0.014401 0.012930 0.015793  1.303778  1.213808  2.629240
0.015249 0.015653 0.012575 0.014481 0.013416 0.016189  1.312617  1.239242  2.605915
0.014100 0.016014 0.012938 0.014030 0.013682 0.016023  1.328621  1.238193  2.630187
0.014098 0.016340 0.012616 0.014083 0.013269 0.015964  1.338295  1.282285  2.670986
0.013557 0.015241 0.012682 0.013804 0.013720 0.016072  1.367473  1.275994  2.647328
0.013981 0.016013 0.013462 0.014394 0.013593 0.016102  1.381400  1.311560  2.661062
0.013686 0.015219 0.012926 0.013503 0.014024 0.016161  1.378601  1.298386  2.674380
0.013511 0.015663 0.012990 0.014176 0.013395 0.016378  1.389838  1.293886  2.680672
0.014148 0.015786 0.012867 0.014320 0.013904 0.015899  1.363699  1.283445  2.671900
0.013454 0.015883 0.012069 0.013659 0.013443 0.015404  1.404249  1.312518  2.698836
0.014022 0.016511 0.013237 0.014256 0.014291 0.015675  1.465423  1.322883  2.679574
0.013248 0.014950 0.012102 0.013574 0.013129 0.016299  1.463979  1.299540  2.738422
0.013518 0.015870 0.012933 0.013166 0.013282 0.015933  1.461398  1.342604  2.764251
0.013603 0.016191 0.013154 0.013552 0.014093 0.015484  1.454928  1.323136  2.810251
0.014323 0.014910 0.012300 0.013881 0.013132 0.015333  1.477804  1.367344  2.786809
0.014095 0.015927 0.013158 0.013450 0.013030 0.015595  1.484582  1.345259  2.892121
0.014047 0.015610 0.012480 0.013861 0.012938 0.016173  1.502152  1.353750  2.904523
0.013168 0.016143 0.013544 0.013171 0.014246 0.016582  1.515419  1.386642  2.946383
0.014354 0.015411 0.012864 0.014589 0.013316 0.015254  1.532869  1.380456  3.002205
0.013983 0.016186 0.013391 0.014027 0.014143 0.016952  1.532871  1.390730  2.994113
0.014734 0.016383 0.013126 0.014580 0.013274 0.016199  1.530510  1.415899  3.030254
0.014737 0.015529 0.013754 0.013775 0.013801 0.016292  1.542952  1.386020  3.066457
0.013879 0.014726 0.013289 0.014478 0.013068 0.016660  1.540901  1.395408  3.043930
0.014933 0.016413 0.013942 0.014409 0.013622 0.016722  1.556000  1.410204  3.086005
0.013197 0.015157 0.012626 0.013033 0.012671 0.016070  1.594287  1.436575  3.120667
0.015816 0.014383 0.013264 0.014752 0.013143 0.016112  1.571508  1.438614  3.191612
0.014194 0.015698 0.013378 0.014019 0.013846 0.015775  1.611392  1.455740  3.237635
0.015322 0.015929 0.012748 0.014931 0.013604 0.016162  1.631969  1.451288  3.276171
0.013750 0.015515 0.013453 0.013320 0.013048 0.015917  1.626425  1.460169  3.233841
0.015051 0.014595 0.014044 0.015090 0.013324 0.017816  1.656558  1.452586  3.290612
0.013889 0.015415 0.014354 0.014736 0.013023 0.017042  1.645234  1.479802  3.290332
0.015325 0.015739 0.014048 0.015337 0.012934 0.016366  1.663051  1.469621  3.297372
0.014426 0.016843 0.012268 0.013751 0.013975 0.015202  1.662284  1.474414  3.383413
0.014431 0.015757 0.013133 0.013711 0.013846 0.015369  1.668639  1.506590  3.413454
0.014875 0.016361 0.013749 0.014595 0.013891 0.017194  1.663647  1.496494  3.438375
0.013797 0.016370 0.012821 0.014002 0.013645 0.015859  1.665645  1.510663  3.435404
0.014233 0.016307 0.012974 0.015203 0.013960 0.015569  1.692216  1.529341  3.497463
0.014223 0.015459 0.012039 0.013566 0.012889 0.016153  1.718025  1.532453  3.527520
0.014110 0.016020 0.012425 0.014923 0.014097 0.015635  1.699139  1.554370  3.541201
0.014198 0.016779 0.012824 0.014143 0.014511 0.016000  1.703660  1.556757  3.546032
0.015100 0.015950 0.012982 0.014954 0.013351 0.015804  1.704845  1.564300  3.610197
0.013692 0.014825 0.012883 0.013988 0.013061 0.016205  1.701985  1.581249  3.541247
0.013348 0.015901 0.011703 0.012869 0.013882 0.014705  1.719636  1.584613  3.503732
0.015399 0.016747 0.012139 0.014835 0.013792 0.015263  1.693524  1.580926  3.521133
0.013533 0.015682 0.013088 0.013553 0.013893 0.015965  1.710184  1.591079  3.504771
0.014639 0.015951 0.012716 0.014163 0.013941 0.015942  1.713276  1.593091  3.543832
0.013303 0.014990 0.013541 0.013342 0.012455 0.016116  1.715926  1.577574  3.549559
0.014183 0.015864 0.013186 0.014882 0.012909 0.016282  1.732059  1.594461  3.513461
0.014382 0.015519 0.012511 0.014680 0.013503 0.015139  1.723527  1.571119  3.558347
0.013659 0.014899 0.013317 0.013562 0.013012 0.016134  1.697875  1.621336  3.588581
0.013461 0.016640 0.013179 0.013887 0.013896 0.016265  1.726097  1.613891  3.556603
0.013698 0.013920 0.012640 0.013771 0.012454 0.016206  1.733669  1.621474  3.619960
0.013630 0.015976 0.012526 0.013483 0.013210 0.016083  1.737888  1.621097  3.619119
0.013404 0.015740 0.012563 0.013593 0.013204 0.016214  1.730554  1.639983  3.681711
0.013747 0.015714 0.011909 0.013634 0.014280 0.015035  1.747697  1.633918  3.655220
0.014014 0.015649 0.012503 0.013396 0.013877 0.015930  1.757953  1.635399  3.659616
0.014170 0.015105 0.013285 0.014427 0.014385 0.016309  1.765303  1.645857  3.675304
0.012894 0.016039 0.012823 0.013924 0.013885 0.016347  1.762788  1.652067  3.704907
0.013870 0.014766 0.013357 0.014114 0.013164 0.015918  1.751554  1.641088  3.696373
0.014027 0.016257 0.012051 0.014300 0.013974 0.015063  1.761536  1.623759  3.680900
0.013396 0.014621 0.012300 0.013863 0.012986 0.014932  1.763033  1.640447  3.696208
0.013284 0.015284 0.013073 0.013693 0.013385 0.015079  1.762382  1.621657  3.713444
0.013490 0.015529 0.012116 0.014336 0.013339 0.015942  1.776187  1.633807  3.726377
0.013946 0.015874 0.012497 0.013618 0.014167 0.015194  1.776581  1.657432  3.668570
0.013123 0.014925 0.012978 0.014053 0.013187 0.016476  1.767619  1.625102  3.675383
0.013484 0.014996 0.012486 0.012907 0.013214 0.015053  1.770939  1.654059  3.675352
0.013830 0.015546 0.012481 0.014384 0.013153 0.015633  1.806302  1.659570  3.702126
0.013909 0.015354 0.012439 0.013912 0.013364 0.015592  1.826142  1.681821  3.711787
0.014480 0.014382 0.012517 0.014474 0.013314 0.015682  1.829035  1.668850  3.732411
0.014080 0.014224 0.012128 0.014262 0.012792 0.015477  1.816169  1.684175  3.760666
0.014265 0.014981 0.012312 0.014025 0.012752 0.015163  1.803874  1.688807  3.736142
0.014539 0.015398 0.012262 0.014709 0.013000 0.015436  1.827645  1.684390  3.767889
0.013507 0.015325 0.012147 0.013550 0.013293 0.015375  1.815181  1.668221  3.803221
0.014338 0.015447 0.012235 0.013978 0.013383 0.015397  1.826804  1.699366  3.774682
0.013628 0.014836 0.012642 0.013251 0.013224 0.015642  1.824530  1.694735  3.774673
0.013647 0.015113 0.012233 0.014055 0.013237 0.014947  1.860491  1.685888  3.788073
0.014113 0.016294 0.012549 0.014416 0.013820 0.015888  1.876413  1.706056  3.791409
0.014270 0.016528 0.012054 0.015130 0.014358 0.015904  1.869811  1.714373  3.734474
0.013811 0.015180 0.012050 0.014706 0.014012 0.015461  1.869981  1.740940  3.803811
0.014105 0.016260 0.012020 0.014493 0.013692 0.015380  1.862608  1.712251  3.800496
0.014977 0.016022 0.012242 0.014905 0.013498 0.015489  1.865810  1.712545  3.790483
