0.019021 0.019353 0.015868 0.017539 0.015730 0.018805  0.452884  0.414950  0.774661
0.018901 0.019527 0.016024 0.017649 0.017040 0.019199  0.455250  0.431531  0.818144
0.018300 0.019012 0.016157 0.018123 0.016885 0.019392  0.476549  0.445093  0.834645
0.018398 0.019820 0.016071 0.017608 0.016397 0.019458  0.483474  0.461925  0.856790
0.019526 0.019592 0.015748 0.017802 0.017162 0.019401  0.511245  0.492772  0.904414
0.019147 0.019126 0.015051 0.017871 0.017237 0.018366  0.526505  0.478325  0.921310
0.018779 0.019373 0.015330 0.017391 0.016483 0.018377  0.529606  0.514499  0.929199
0.018723 0.018687 0.015752 0.018231 0.015869 0.018200  0.533531  0.523260  0.940325
0.019483 0.019757 0.015775 0.017207 0.016881 0.018769  0.548399  0.528330  0.990926
0.018777 0.019458 0.015696 0.018129 0.016596 0.018778  0.561149  0.539680  1.015661
0.018283 0.019448 0.015772 0.017673 0.016604 0.018870  0.590336  0.547656  1.027833
0.018883 0.019150 0.016130 0.017894 0.016727 0.018679  0.583500  0.577675  1.059594
0.017926 0.018220 0.014915 0.017416 0.016292 0.018548  0.611510  0.583370  1.076022
0.017287 0.018320 0.015296 0.017210 0.016790 0.018223  0.646160  0.582489  1.092873
0.019100 0.019817 0.015716 0.017863 0.017354 0.018100  0.647951  0.597213  1.094652
0.018034 0.019603 0.016505 0.017617 0.016316 0.018946  0.687651  0.620290  1.118333
0.018719 0.018945 0.017080 0.017275 0.016415 0.019184  0.713146  0.629745  1.142719
0.019416 0.018713 0.014832 0.018592 0.016133 0.019142  0.717887  0.639602  1.169303
0.018940 0.019317 0.015477 0.017359 0.016566 0.018928  0.715865  0.643478  1.178433
0.018888 0.020062 0.016040 0.017668 0.016558 0.019405  0.733086  0.657313  1.212593
0.019803 0.018875 0.015973 0.018341 0.017188 0.017858  0.738589  0.678766  1.224406
0.017703 0.018566 0.015110 0.017842 0.016161 0.017776  0.742123  0.697070  1.228776
0.019803 0.020106 0.016861 0.019073 0.016999 0.019013  0.765510  0.769423  1.235439
0.021360 0.019376 0.014629 0.020033 0.016590 0.018225  0.765033  0.755821  1.314631
0.018948 0.018394 0.015751 0.017710 0.015413 0.018268  0.772962  0.763287  1.368754
0.018436 0.019198 0.015998 0.017848 0.017159 0.019346  0.768790  0.806192  1.380645
0.020208 0.020037 0.015682 0.019237 0.017418 0.018474  0.790889  0.804678  1.415641
0.019745 0.018508 0.015633 0.018584 0.016533 0.018871  0.793870  0.817073  1.396270
0.018660 0.019655 0.014376 0.017177 0.017252 0.018550  0.802423  0.825274  1.402073
0.020771 0.020876 0.015829 0.019696 0.016813 0.018036  0.814528  0.809521  1.419613
0.019303 0.019736 0.015418 0.018444 0.016235 0.018106  0.821491  0.813401  1.431393
0.020301 0.020675 0.016415 0.017929 0.017733 0.018958  0.824958  0.846717  1.485615
0.022532 0.019712 0.015767 0.021394 0.016052 0.018476  0.833311  0.848742  1.485328
0.021715 0.020526 0.015517 0.019494 0.017824 0.018316  0.858508  0.854675  1.534711
0.019011 0.020747 0.014995 0.018333 0.017060 0.019219  0.854219  0.851355  1.588348
0.020664 0.019386 0.015593 0.019110 0.016844 0.018409  0.856695  0.873728  1.614286
0.020370 0.019509 0.015847 0.019702 0.015991 0.018490  0.879161  0.935121  1.636687
0.019398 0.019427 0.015033 0.017668 0.016301 0.018666  0.906870  0.936477  1.661563
0.020659 0.019925 0.014604 0.019871 0.016771 0.018415  0.897446  0.927416  1.655074
0.019594 0.019581 0.016174 0.018996 0.016422 0.019198  0.910315  0.934163  1.717146
0.019065 0.021251 0.015927 0.018325 0.018025 0.019086  0.904618  0.933400  1.677943
0.019462 0.019613 0.014775 0.018230 0.017133 0.017420  0.925834  0.946948  1.704704
0.020124 0.019332 0.015227 0.018568 0.016787 0.018212  0.918074  0.938249  1.760145
0.019382 0.019726 0.015429 0.017767 0.016635 0.018407  0.935878  0.974278  1.804294
0.019078 0.019754 0.015367 0.019040 0.016411 0.018476  0.949469  0.988836  1.789275
0.020058 0.018947 0.015213 0.018907 0.015696 0.020711  0.965103  0.998821  1.832215
0.019002 0.019697 0.015278 0.017912 0.016014 0.018021  0.983174  1.023849  1.896964
0.019379 0.019381 0.014969 0.018318 0.017156 0.018235  0.961770  1.035739  1.911585
0.018574 0.019835 0.016122 0.017429 0.016394 0.018308  0.965225  1.025025  1.898817
0.017396 0.019122 0.016267 0.017109 0.016891 0.018865  0.976567  1.033583  1.896032
0.019517 0.020153 0.015944 0.018020 0.018121 0.019294  0.998834  1.025318  1.939815
0.018659 0.019763 0.014955 0.018046 0.016359 0.018811  0.983396  1.062191  1.920229
0.019214 0.019811 0.015459 0.017766 0.016693 0.018371  0.996970  1.065573  1.960580
0.019411 0.020158 0.015726 0.018086 0.017089 0.018335  0.997187  1.066070  1.942995
0.020026 0.020045 0.015367 0.018055 0.016409 0.018364  1.005166  1.064500  1.989765
0.019022 0.019155 0.015201 0.017484 0.016816 0.017986  1.016423  1.070888  1.983222
0.019409 0.018675 0.015528 0.019321 0.017243 0.018850  1.016274  1.092703  2.011077
0.019302 0.018337 0.015654 0.018008 0.015897 0.018000  1.058330  1.124318  2.006972
0.018846 0.019569 0.015405 0.018489 0.016893 0.018991  1.059017  1.156268  2.003049
0.018741 0.020629 0.015928 0.017384 0.016776 0.018642  1.060927  1.155559  2.042754
0.018666 0.019625 0.015135 0.017485 0.016530 0.017742  1.052124  1.186541  2.068335
0.018586 0.018337 0.015054 0.016962 0.015557 0.017909  1.068816  1.186333  2.029728
0.018410 0.019183 0.015099 0.017543 0.016547 0.018855  1.073674  1.209189  2.050225
0.017798 0.020250 0.015561 0.017175 0.016917 0.017857  1.073733  1.198736  2.052010
0.018137 0.019373 0.015292 0.016813 0.017424 0.018682  1.096542  1.204347  2.051555
0.018532 0.019702 0.015525 0.016623 0.016563 0.018473  1.122465  1.192658  2.079295
0.017534 0.020011 0.016029 0.016642 0.016439 0.018804  1.153737  1.215164  2.074338
0.017658 0.020081 0.015861 0.017009 0.017184 0.018575  1.141014  1.210321  2.116219
0.017760 0.020588 0.015481 0.017122 0.016452 0.018842  1.162587  1.233558  2.095020
0.018308 0.018945 0.015922 0.016755 0.017718 0.018985  1.179858  1.252015  2.150126
0.018586 0.020959 0.017199 0.017529 0.017046 0.020076  1.172940  1.268613  2.151056
0.019049 0.021570 0.015803 0.018387 0.017032 0.018332  1.211743  1.256380  2.196817
0.018853 0.018746 0.016555 0.017312 0.016403 0.019963  1.213833  1.302048  2.205429
0.018044 0.020743 0.016768 0.017410 0.017423 0.019654  1.233243  1.286949  2.199210
0.019207 0.020539 0.016653 0.017048 0.016703 0.019810  1.226164  1.301483  2.265598
0.018901 0.019970 0.018624 0.017948 0.017233 0.021213  1.239261  1.318218  2.291758
0.018800 0.019530 0.016212 0.017166 0.016389 0.019196  1.252961  1.358621  2.330020
0.018325 0.021694 0.016782 0.018515 0.018083 0.020178  1.250655  1.341195  2.299360
0.019221 0.018660 0.016350 0.018239 0.016915 0.019632  1.261769  1.364359  2.281902
0.018274 0.018325 0.015852 0.017389 0.017034 0.019979  1.285600  1.363667  2.293893
0.018977 0.021351 0.016614 0.018159 0.017408 0.018844  1.301195  1.399866  2.318039
0.017479 0.019177 0.015397 0.016558 0.016853 0.019374  1.315300  1.373141  2.331865
0.018506 0.018832 0.015966 0.017696 0.016708 0.019248  1.347489  1.413049  2.331178
0.018563 0.018297 0.014863 0.018075 0.016427 0.018107  1.348758  1.415096  2.378344
0.018109 0.019526 0.015793 0.017735 0.016961 0.018699  1.348227  1.423364  2.358855
0.018349 0.019178 0.015947 0.017855 0.016551 0.019406  1.359706  1.412158  2.358954
0.017363 0.019888 0.014451 0.016023 0.016453 0.018245  1.363041  1.423497  2.413472
0.019363 0.019338 0.016852 0.018034 0.017116 0.019246  1.399977  1.431597  2.361923
0.018951 0.019865 0.016600 0.017625 0.016614 0.020542  1.406772  1.447512  2.400411
0.018502 0.019030 0.015933 0.017698 0.016946 0.019027  1.403265  1.460396  2.411652
0.018791 0.018428 0.017564 0.017789 0.016235 0.021237  1.426331  1.454334  2.493738
0.017129 0.019033 0.015425 0.016836 0.016017 0.019015  1.414468  1.452150  2.480070
0.018722 0.019408 0.016547 0.017063 0.016097 0.020027  1.453292  1.502330  2.516666
0.018871 0.019090 0.017586 0.017055 0.016479 0.020123  1.431497  1.503402  2.514975
0.019465 0.019031 0.016468 0.017510 0.016229 0.018828  1.475763  1.499652  2.492839
0.020027 0.018906 0.017118 0.018224 0.016263 0.020383  1.459668  1.502263  2.499246
0.019476 0.018514 0.016685 0.017886 0.016323 0.019609  1.471376  1.503643  2.525161
0.018276 0.019958 0.016002 0.017563 0.017009 0.018766  1.461815  1.525859  2.493003
0.017677 0.019112 0.016762 0.016694 0.016297 0.019893  1.473474  1.500891  2.504876
0.018363 0.018386 0.015868 0.017308 0.016337 0.018667  1.487288  1.530954  2.542872
0.018195 0.019807 0.015422 0.018011 0.016508 0.018745  1.491513  1.514046  2.558565
0.018235 0.020532 0.015602 0.017467 0.016568 0.019196  1.497198  1.560964  2.574331
0.019731 0.019840 0.015464 0.017959 0.016694 0.018564  1.497266  1.543704  2.604844
0.018608 0.020166 0.015761 0.016635 0.016892 0.019869  1.484959  1.531040  2.613523
0.018119 0.020419 0.015952 0.017951 0.017096 0.017996  1.511762  1.578813  2.610463
0.020540 0.019198 0.016147 0.018515 0.017089 0.019095  1.504944  1.581047  2.623195
0.019919 0.020331 0.016093 0.017366 0.017534 0.019368  1.540122  1.570063  2.631966
0.019849 0.018516 0.015158 0.017599 0.016960 0.017509  1.557154  1.589022  2.606210
0.018432 0.020399 0.015582 0.018181 0.016986 0.018277  1.594149  1.622445  2.654459
0.019148 0.019687 0.014285 0.016480 0.018352 0.017881  1.600943  1.609823  2.682653
0.018328 0.019447 0.015162 0.016755 0.017293 0.018523  1.598254  1.657164  2.669651
0.019283 0.019418 0.015292 0.017829 0.017181 0.017766  1.639076  1.657986  2.729382
0.018503 0.018391 0.015136 0.017924 0.016642 0.017974  1.639656  1.656875  2.683987
0.018366 0.020202 0.015096 0.017380 0.018528 0.018455  1.670750  1.670535  2.721177
0.018623 0.019588 0.016619 0.017892 0.017214 0.019531  1.660761  1.695845  2.731993
0.017749 0.019710 0.015848 0.017434 0.017522 0.018621  1.653781  1.672746  2.746629
0.018842 0.019789 0.015242 0.018119 0.016457 0.019060  1.669223  1.712289  2.740179
0.019865 0.020706 0.016898 0.018059 0.016474 0.019400  1.670894  1.720432  2.747494
0.018370 0.020502 0.015953 0.017946 0.017573 0.018006  1.683250  1.722524  2.744482
0.018607 0.018496 0.016384 0.017614 0.016065 0.019168  1.666454  1.746388  2.742370
0.019643 0.019754 0.016320 0.018236 0.017107 0.018946  1.692041  1.710080  2.765280
0.018247 0.019714 0.015769 0.017634 0.017108 0.019221  1.736422  1.756106  2.783205
0.018858 0.022032 0.015065 0.017561 0.017737 0.018227  1.763392  1.756979  2.784951
0.019772 0.020547 0.014873 0.017313 0.017173 0.018593  1.792901  1.803133  2.794660
0.018427 0.019975 0.015182 0.017767 0.016557 0.019238  1.773414  1.818234  2.820297
0.019425 0.019413 0.016191 0.018339 0.017126 0.018909  1.792192  1.834432  2.905697
0.017731 0.019598 0.015286 0.016968 0.016769 0.018682  1.778267  1.855625  2.893730
0.020467 0.020267 0.015901 0.018494 0.017229 0.018686  1.855328  1.867246  2.959275
0.018661 0.019487 0.015411 0.017744 0.017448 0.018385  1.853752  1.858572  2.976224
0.019539 0.019494 0.015937 0.017851 0.017221 0.018762  1.843692  1.859002  2.978558
0.019439 0.019503 0.016050 0.017720 0.016331 0.019462  1.864768  1.858932  3.012222
0.018342 0.019211 0.016605 0.017155 0.016522 0.018908  1.875476  1.891562  3.066348
0.018806 0.020668 0.015291 0.017763 0.017531 0.018025  1.867189  1.916368  3.032022
0.019193 0.020167 0.016040 0.017702 0.016761 0.018922  1.900461  1.936687  3.033169
0.017889 0.019838 0.014460 0.017524 0.016312 0.018404  1.903115  1.928848  3.050472
0.017606 0.019620 0.014974 0.017002 0.016615 0.017491  1.931537  1.949680  3.046374
0.018975 0.018343 0.016383 0.018303 0.015896 0.019600  1.925932  1.973612  3.072913
0.020057 0.019729 0.015164 0.017639 0.016423 0.019358  1.957275  1.966792  3.106433
0.019487 0.019620 0.015727 0.017545 0.016283 0.018876  1.970083  1.994138  3.149075
0.019399 0.018479 0.016160 0.018538 0.016511 0.019537  1.932747  1.985839  3.150777
0.017951 0.019094 0.015308 0.017789 0.016617 0.018282  1.952054  1.946614  3.203928
0.019374 0.019428 0.017142 0.017822 0.016319 0.019555  1.950699  2.000465  3.178173
0.018355 0.020419 0.015657 0.017577 0.016963 0.018469  2.001081  1.980233  3.222193
0.019147 0.018542 0.016243 0.017814 0.016155 0.019290  2.004393  2.007250  3.269134
0.018747 0.020422 0.016087 0.017574 0.018392 0.019257  2.020007  2.017096  3.281018
0.019614 0.019799 0.016195 0.018785 0.016423 0.019000  2.017789  1.991784  3.289448
0.019098 0.019570 0.016437 0.018187 0.016917 0.019387  2.017666  2.012894  3.270966
0.019447 0.019261 0.015989 0.017506 0.016211 0.018145  2.028407  2.013251  3.335838
0.019275 0.019608 0.016559 0.017828 0.016560 0.019607  2.028729  2.015410  3.283477
0.016865 0.019428 0.014437 0.016291 0.016097 0.018988  2.006210  2.028842  3.281115
0.018266 0.019466 0.015648 0.018069 0.016712 0.019211  2.029815  2.021586  3.343916
0.018345 0.018925 0.015999 0.017303 0.015914 0.019273  2.009498  2.060152  3.303336
0.018108 0.018961 0.015076 0.017577 0.016792 0.018690  2.027189  2.053773  3.381475
0.018982 0.019513 0.015694 0.017560 0.017360 0.018087  2.046169  2.056855  3.357778
0.018764 0.019716 0.015136 0.017186 0.017315 0.018115  2.065703  2.081253  3.378372
0.019365 0.019467 0.015683 0.018591 0.016751 0.019145  2.058426  2.087308  3.410530
0.019075 0.019588 0.015721 0.018318 0.018088 0.018709  2.074985  2.090225  3.416700
0.019479 0.018924 0.014232 0.018310 0.017357 0.018377  2.085791  2.092043  3.450729
0.017841 0.018953 0.015319 0.017034 0.016393 0.018960  2.090353  2.099064  3.479580
0.018587 0.020568 0.016081 0.017436 0.017262 0.019395  2.089195  2.135237  3.449681
0.019356 0.020076 0.015901 0.017909 0.016667 0.019247  2.088462  2.136289  3.465029
0.018682 0.020203 0.016267 0.016590 0.016343 0.019177  2.107421  2.151824  3.493754
0.019744 0.019705 0.014994 0.018174 0.017560 0.018835  2.126112  2.165382  3.525843
0.019369 0.019744 0.015077 0.017529 0.017234 0.018411  2.141477  2.163252  3.539301
0.018146 0.019104 0.014680 0.017197 0.016313 0.017727  2.130038  2.176702  3.551708
0.019006 0.019012 0.015554 0.018212 0.016921 0.019325  2.137874  2.233552  3.580424
0.020167 0.019360 0.015555 0.017897 0.016325 0.017995  2.144186  2.180145  3.569431
0.018161 0.019356 0.014885 0.017977 0.016370 0.018423  2.127196  2.185022  3.561924
0.020201 0.019054 0.016539 0.018973 0.016602 0.019125  2.153611  2.165832  3.579726
0.020400 0.019423 0.016342 0.018276 0.016664 0.018751  2.164490  2.196335  3.580487
0.018164 0.019881 0.015403 0.018056 0.017743 0.019402  2.180102  2.203494  3.586251
0.019331 0.019927 0.015339 0.017498 0.017515 0.017912  2.164216  2.189969  3.648676
0.019569 0.020196 0.015203 0.019179 0.017628 0.017959  2.182048  2.225104  3.659309
0.019105 0.020249 0.014954 0.017911 0.016953 0.018326  2.191514  2.231916  3.702984
0.019694 0.018902 0.014901 0.018680 0.017289 0.018621  2.185435  2.251220  3.734831
0.019043 0.020728 0.015144 0.017695 0.016509 0.018772  2.191999  2.270110  3.759758
0.018920 0.019465 0.014965 0.017876 0.016521 0.018605  2.235760  2.257254  3.745933
0.019066 0.018684 0.016560 0.017329 0.016451 0.019337  2.218456  2.257308  3.752244
0.019121 0.020649 0.015604 0.018446 0.017372 0.019247  2.261125  2.269330  3.755409
0.019670 0.018946 0.016122 0.017399 0.017116 0.018801  2.254781  2.258135  3.749622
0.019830 0.021510 0.016174 0.017811 0.017711 0.018707  2.215331  2.282525  3.812137
0.019308 0.018748 0.015645 0.017351 0.016868 0.018490  2.225629  2.287486  3.834392
0.019043 0.019864 0.014867 0.017985 0.017207 0.018073  2.243813  2.288188  3.792524
0.017534 0.020580 0.015369 0.017604 0.016944 0.018683  2.256029  2.245274  3.814935
0.019089 0.019573 0.014644 0.017615 0.016945 0.018843  2.258316  2.269642  3.797817
0.018140 0.019604 0.015356 0.017974 0.016478 0.018045  2.245847  2.260642  3.813296
0.019414 0.018546 0.015934 0.018606 0.016083 0.019593  2.286683  2.281265  3.855558
0.018326 0.018588 0.016214 0.018289 0.016369 0.019924  2.281904  2.247999  3.813777
0.019260 0.019210 0.016208 0.018540 0.016923 0.018921  2.263617  2.262664  3.836595
0.018750 0.018958 0.016129 0.018748 0.015910 0.018741  2.266675  2.279936  3.858579
0.018187 0.020216 0.015694 0.017046 0.017512 0.019981  2.306565  2.243941  3.929005
0.018418 0.020094 0.015062 0.017308 0.016315 0.018997  2.289770  2.297115  3.872946
0.019036 0.019303 0.016198 0.016334 0.016954 0.019439  2.294226  2.336493  3.956170
0.018634 0.019951 0.015212 0.017243 0.017505 0.018013  2.324515  2.333355  3.944099
0.018274 0.019585 0.015298 0.017839 0.017456 0.018681  2.331763  2.322604  3.977176
0.018236 0.019267 0.016494 0.017803 0.017315 0.019424  2.323338  2.361116  3.965213
0.017841 0.019941 0.016045 0.017815 0.016681 0.018206  2.314221  2.386689  3.996461
0.019548 0.019044 0.015580 0.018775 0.016562 0.018467  2.325683  2.377819  3.992025
0.017760 0.018871 0.014887 0.017215 0.016053 0.018656  2.372638  2.390918  4.037710
0.018843 0.019030 0.017033 0.017822 0.016666 0.020311  2.367928  2.380310  4.035026
0.018802 0.019285 0.015653 0.017901 0.016416 0.018585  2.394622  2.375917  4.017829
0.018884 0.018806 0.016663 0.017830 0.016109 0.020022  2.394233  2.371683  4.001425
0.018801 0.018976 0.016798 0.017373 0.016861 0.018496  2.411176  2.406874  4.083926
0.019685 0.018462 0.015761 0.017492 0.016377 0.018989  2.408413  2.433790  4.143554
0.018483 0.018245 0.015054 0.016899 0.016086 0.018619  2.419695  2.419984  4.142725
0.018733 0.018656 0.015060 0.017908 0.016207 0.018227  2.436492  2.435846  4.099909
0.018888 0.020951 0.015176 0.018083 0.017034 0.018057  2.431367  2.448368  4.152170
0.019605 0.019049 0.016343 0.017427 0.016042 0.018582  2.442014  2.507551  4.151797
0.018609 0.019595 0.015707 0.018252 0.016842 0.018829  2.447921  2.484963  4.210452
0.020045 0.019318 0.015959 0.018268 0.016878 0.019499  2.459575  2.530862  4.190711
0.019432 0.020171 0.014947 0.018112 0.016968 0.019013  2.463971  2.537535  4.231973
0.019542 0.018035 0.016020 0.018228 0.016954 0.018433  2.461785  2.527977  4.215894
0.020400 0.019396 0.015124 0.017803 0.017419 0.018242  2.483154  2.510969  4.293831
0.019964 0.019524 0.015998 0.018685 0.016852 0.019113  2.490160  2.522353  4.317768
0.019045 0.018683 0.015388 0.018386 0.016753 0.018202  2.529732  2.546299  4.365318
0.018116 0.020723 0.014606 0.017387 0.017183 0.018900  2.499952  2.546898  4.392580
0.019786 0.019572 0.014671 0.018492 0.016376 0.018215  2.519968  2.577669  4.391127
0.020480 0.019797 0.015832 0.019647 0.016909 0.018402  2.575342  2.583181  4.390619
0.019128 0.019222 0.015071 0.018421 0.016728 0.019148  2.566886  2.601241  4.423945
0.019395 0.019027 0.014654 0.018109 0.016064 0.018049  2.571866  2.588236  4.400968
0.019127 0.018780 0.014562 0.018370 0.016215 0.017757  2.591844  2.618490  4.445190
0.019479 0.018308 0.014494 0.018240 0.016572 0.017272  2.623357  2.614710  4.464174
0.018894 0.019506 0.015922 0.018214 0.016614 0.018446  2.602821  2.609148  4.481546
0.019807 0.019833 0.015475 0.019462 0.017561 0.017669  2.591294  2.652546  4.475921
0.018847 0.019474 0.015181 0.018094 0.017827 0.018551  2.597514  2.642844  4.503729
0.016963 0.020213 0.015747 0.016948 0.016673 0.019131  2.647034  2.651380  4.560837
0.019370 0.019923 0.013925 0.017992 0.018015 0.017308  2.678945  2.652238  4.652815
0.019882 0.019366 0.014883 0.018598 0.016790 0.018166  2.679381  2.687333  4.682138
0.018975 0.019514 0.014615 0.017821 0.016419 0.018214  2.698557  2.690480  4.699188
0.019124 0.020372 0.015236 0.018180 0.018308 0.018622  2.707195  2.712528  4.707392
0.018538 0.020722 0.017485 0.018321 0.016772 0.020066  2.658868  2.753870  4.737051
0.019045 0.019185 0.016613 0.017300 0.017074 0.019586  2.729932  2.730179  4.797995
0.018886 0.019386 0.015140 0.018640 0.016305 0.018696  2.750773  2.794253  4.799322
0.019267 0.019436 0.015924 0.017503 0.016435 0.018977  2.773677  2.774490  4.897084
0.018968 0.019494 0.014593 0.017013 0.016239 0.017619  2.777772  2.805420  4.838324
0.017927 0.019552 0.015765 0.017459 0.015936 0.018722  2.819345  2.816560  4.874517
0.019944 0.019621 0.014216 0.018852 0.017823 0.018374  2.810645  2.824570  4.926079
0.018459 0.018210 0.015361 0.016980 0.016763 0.018412  2.837675  2.782415  4.916404
0.018801 0.019429 0.015403 0.017880 0.017525 0.018214  2.804401  2.822128  4.925399
0.018256 0.019265 0.015994 0.017354 0.017354 0.018853  2.831903  2.874570  4.935341
0.018120 0.019566 0.014819 0.017566 0.017047 0.018224  2.820066  2.876887  4.957270
0.019399 0.019101 0.016047 0.017887 0.016635 0.018748  2.833077  2.854916  4.996071
0.019120 0.019481 0.015897 0.018111 0.017286 0.018343  2.836315  2.831712  5.008417
0.018372 0.019191 0.015150 0.017325 0.016075 0.018691  2.843118  2.871354  5.045441
0.018017 0.020151 0.015512 0.017403 0.016831 0.018874  2.890069  2.883503  5.121427
0.019798 0.019619 0.014991 0.018134 0.015887 0.018848  2.875134  2.878185  5.105237
0.018555 0.018559 0.016320 0.017464 0.017009 0.019093  2.859575  2.934411  5.120231
0.020213 0.019320 0.016223 0.017731 0.016708 0.019603  2.872075  2.938409  5.202606
0.020448 0.019566 0.015669 0.018270 0.016487 0.018775  2.932053  2.947904  5.158796
0.017478 0.019617 0.016263 0.016579 0.017191 0.018849  2.953594  2.946990  5.228487
0.019990 0.019105 0.015978 0.018050 0.016889 0.019033  2.926640  2.981119  5.226905
0.019740 0.018963 0.015703 0.018413 0.016787 0.019216  2.953363  2.981488  5.214213
0.018901 0.019990 0.015721 0.017692 0.017996 0.019056  2.954741  2.971271  5.280845
0.018948 0.019650 0.016426 0.017179 0.017131 0.019237  2.923928  3.007380  5.299684
0.020211 0.019457 0.015778 0.018682 0.016511 0.018246  2.985377  3.033939  5.303319
0.018988 0.019428 0.016137 0.017614 0.016720 0.018321  2.975611  2.995739  5.340511
0.018684 0.020241 0.015598 0.018015 0.017201 0.018240  2.978482  3.058881  5.288145
