0.024504 0.026943 0.019060 0.023688 0.024335 0.023526   0.089985   0.098034   0.101242
0.026245 0.027255 0.020460 0.025778 0.023692 0.025497   0.150051   0.158822   0.158822
0.026489 0.027716 0.020356 0.024982 0.023447 0.024531   0.163955   0.194003   0.220301
0.025755 0.028035 0.020375 0.024792 0.024491 0.024904   0.222961   0.255873   0.291221
0.027076 0.027554 0.021083 0.024206 0.024053 0.024445   0.280684   0.326421   0.424310
0.027972 0.027714 0.022319 0.025838 0.023536 0.026319   0.341862   0.398389   0.691382
0.026978 0.030063 0.021451 0.025007 0.026256 0.025615   0.416859   0.520721   0.813665
0.027070 0.026617 0.020752 0.023765 0.023404 0.025514   0.486751   0.604594   0.993301
0.028206 0.028460 0.022833 0.025372 0.024306 0.027202   0.604251   0.715388   1.218255
0.026967 0.032051 0.021316 0.025808 0.026237 0.024425   0.667345   0.820374   1.402316
0.026323 0.027435 0.022094 0.024504 0.022807 0.026050   0.764333   0.923290   1.646961
0.026665 0.027403 0.022907 0.024525 0.022442 0.025751   0.879944   1.059335   1.869130
0.027595 0.029926 0.021668 0.025421 0.025011 0.026026   0.985897   1.137748   2.077084
0.027117 0.027153 0.021686 0.025190 0.024325 0.026054   1.117054   1.334743   2.285779
0.027891 0.028279 0.022714 0.024842 0.024720 0.026246   1.214481   1.395598   2.643232
0.027512 0.031109 0.020993 0.024859 0.024723 0.027084   1.316008   1.558132   2.758401
0.027518 0.028643 0.020597 0.025581 0.024453 0.025077   1.506627   1.738465   2.878036
0.027946 0.027202 0.020918 0.025583 0.024803 0.025533   1.581340   1.877507   3.135142
0.026289 0.029372 0.021534 0.023990 0.026079 0.025519   1.704088   2.017602   3.305707
0.027713 0.027700 0.019751 0.024289 0.021469 0.024677   1.853737   2.146075   3.660480
0.027443 0.028946 0.023193 0.024035 0.023914 0.026776   1.950432   2.249246   3.925267
0.029046 0.028527 0.021431 0.026549 0.024261 0.026915   2.077560   2.461356   4.246078
