0.018819 0.019418 0.014185 0.016549 0.016385 0.017178  0.037091  0.053068  0.044080
0.018642 0.019502 0.014074 0.017513 0.016407 0.016292  0.039590  0.050127  0.044868
0.019658 0.019847 0.013895 0.017143 0.016535 0.017214  0.038925  0.051812  0.045807
0.018609 0.018953 0.014238 0.016360 0.016652 0.016707  0.039664  0.051151  0.044378
0.018199 0.018093 0.013578 0.016807 0.015057 0.016658  0.037697  0.049105  0.045130
0.018966 0.017873 0.015161 0.017609 0.015253 0.017584  0.039640  0.050783  0.044649
0.018208 0.018502 0.014199 0.016644 0.015551 0.016913  0.037720  0.052118  0.045065
0.018890 0.018447 0.014044 0.017414 0.015425 0.016593  0.039851  0.050204  0.044909
0.018867 0.018927 0.013910 0.018176 0.015606 0.017408  0.037847  0.051260  0.045778
0.018928 0.018796 0.014117 0.018215 0.015697 0.016808  0.040292  0.054231  0.045542
0.017898 0.018887 0.015112 0.016800 0.015773 0.017644  0.039352  0.053337  0.045012
0.017722 0.020386 0.014257 0.016921 0.017487 0.016509  0.040390  0.053938  0.045640
0.018500 0.017768 0.014812 0.016678 0.015530 0.017282  0.040140  0.050238  0.046524
0.017787 0.018681 0.014502 0.016768 0.015490 0.017701  0.040542  0.054490  0.044992
0.018067 0.018963 0.014655 0.016340 0.016495 0.016687  0.039717  0.053769  0.043291
0.018197 0.017447 0.014990 0.015992 0.015094 0.017008  0.038642  0.052608  0.045435
0.019884 0.019973 0.014153 0.017510 0.016419 0.017171  0.039908  0.051460  0.045133
0.019083 0.018150 0.015008 0.017146 0.016151 0.016783  0.039508  0.051996  0.043809
0.018724 0.018511 0.014782 0.016401 0.015562 0.016872  0.041118  0.051068  0.045618
0.019630 0.018638 0.014523 0.017761 0.016617 0.017122  0.038974  0.052331  0.044291
0.018864 0.018802 0.016342 0.016913 0.015712 0.018357  0.041712  0.051899  0.045333
0.017974 0.017103 0.015092 0.016353 0.015458 0.017157  0.039514  0.049171  0.044852
0.018341 0.018495 0.015140 0.016477 0.015490 0.016742  0.038698  0.051219  0.046355
0.018746 0.019491 0.014803 0.016967 0.016569 0.016856  0.042412  0.053097  0.044922
0.018506 0.018208 0.015671 0.017074 0.015510 0.017975  0.041731  0.050225  0.047862
0.018620 0.018454 0.014745 0.017314 0.015373 0.017976  0.041666  0.050221  0.048007
0.018161 0.018520 0.016066 0.017098 0.016106 0.019462  0.036118  0.051708  0.048895
0.018537 0.018646 0.014696 0.016743 0.015587 0.017482  0.039788  0.048071  0.045536
0.017360 0.017838 0.015284 0.016563 0.014865 0.017956  0.036796  0.050430  0.047558
0.016859 0.018352 0.015133 0.016279 0.015430 0.017438  0.038841  0.051365  0.045247
0.019512 0.018483 0.014790 0.017912 0.016225 0.017185  0.038750  0.052117  0.044820
0.018869 0.018536 0.014618 0.017640 0.016323 0.017329  0.040481  0.050610  0.047331
0.017795 0.018146 0.014293 0.017097 0.015852 0.016661  0.039201  0.052204  0.044693
0.018232 0.017792 0.014176 0.016701 0.015634 0.017457  0.040445  0.049281  0.046649
0.018281 0.017053 0.015379 0.017213 0.014860 0.017570  0.037765  0.050636  0.045789
