0.022663 0.022461 0.017775 0.020805 0.019286 0.021015  0.052186  0.063535   0.064018
0.022494 0.022037 0.017161 0.021118 0.020079 0.020655  0.050880  0.062144   0.065173
0.022034 0.021397 0.018046 0.019998 0.018767 0.021010  0.047474  0.060398   0.063803
0.020277 0.021321 0.017068 0.019794 0.018922 0.020418  0.045201  0.058479   0.059185
0.021059 0.021291 0.018829 0.019647 0.018700 0.021102  0.046881  0.058351   0.059833
0.021369 0.020502 0.016515 0.020404 0.018082 0.020224  0.048344  0.060381   0.058033
0.020860 0.023331 0.018409 0.019957 0.019703 0.020763  0.048884  0.063240   0.062427
0.021682 0.021854 0.016856 0.019505 0.017990 0.019590  0.048180  0.061324   0.066874
0.023216 0.022083 0.016748 0.021832 0.019053 0.021750  0.048598  0.056677   0.067592
0.023184 0.022759 0.017694 0.020207 0.019965 0.020210  0.049504  0.064687   0.062875
0.022217 0.021727 0.017674 0.021049 0.018797 0.021412  0.058111  0.065645   0.072543
0.022521 0.021814 0.018373 0.019858 0.019194 0.021564  0.055289  0.071108   0.066887
0.022105 0.022179 0.016911 0.020540 0.020451 0.020999  0.062541  0.073574   0.073682
0.021197 0.023501 0.016881 0.019474 0.020101 0.020802  0.072830  0.088404   0.086930
0.021794 0.021928 0.017009 0.019850 0.018453 0.020789  0.085796  0.094528   0.117217
0.021377 0.021963 0.017190 0.019758 0.019271 0.021117  0.095717  0.102025   0.123234
0.021465 0.021948 0.016036 0.020196 0.018313 0.020313  0.091696  0.102476   0.123970
0.022218 0.021479 0.017719 0.020616 0.018496 0.020430  0.105090  0.105455   0.134871
0.022171 0.022229 0.017812 0.019678 0.018419 0.019732  0.107235  0.102119   0.133602
0.022728 0.021988 0.017846 0.021093 0.018932 0.020546  0.112094  0.125734   0.140090
0.021714 0.022110 0.016825 0.020088 0.018157 0.020936  0.123532  0.132147   0.155756
0.021005 0.024496 0.017316 0.019966 0.021316 0.020519  0.122183  0.141703   0.154997
0.021919 0.022182 0.017557 0.019543 0.019876 0.020929  0.123129  0.133484   0.164654
0.020829 0.023679 0.018010 0.019222 0.019886 0.020731  0.132365  0.159423   0.202724
0.020755 0.022772 0.017647 0.019311 0.020022 0.020917  0.142535  0.179448   0.189118
0.019861 0.024543 0.017298 0.018910 0.019865 0.020584  0.148048  0.182319   0.206264
0.020404 0.022568 0.017406 0.018818 0.020495 0.020236  0.169714  0.189951   0.231648
0.020652 0.022195 0.017477 0.019970 0.018984 0.021365  0.186459  0.216405   0.245573
0.023551 0.021356 0.017460 0.020010 0.018693 0.020174  0.184495  0.197793   0.252631
0.022506 0.022651 0.017687 0.020914 0.021174 0.019953  0.198241  0.208442   0.274143
0.020551 0.022579 0.017347 0.020426 0.018222 0.020573  0.192872  0.232618   0.291965
0.022509 0.022457 0.017626 0.019765 0.018517 0.021222  0.227469  0.254240   0.331143
0.022679 0.022858 0.018462 0.019645 0.019843 0.020106  0.231249  0.284825   0.336698
0.022689 0.021683 0.016947 0.019785 0.018511 0.020635  0.243013  0.287180   0.361749
0.021651 0.021961 0.019182 0.022004 0.018396 0.021399  0.263885  0.267969   0.401497
0.022493 0.023569 0.016460 0.019760 0.019933 0.021187  0.255092  0.273808   0.425002
0.023186 0.022676 0.018125 0.020658 0.018482 0.020893  0.267378  0.301267   0.432940
0.021012 0.022689 0.017119 0.021239 0.019524 0.020165  0.278357  0.321724   0.472956
0.023234 0.023157 0.016347 0.021126 0.018865 0.019797  0.307816  0.341887   0.500014
0.022186 0.021717 0.016906 0.019551 0.018257 0.020617  0.324317  0.362122   0.514915
0.023201 0.023664 0.018087 0.020501 0.020102 0.020384  0.337377  0.390450   0.545228
0.021650 0.023267 0.017674 0.020721 0.019774 0.020061  0.352072  0.389625   0.617839
0.022877 0.021947 0.018124 0.021164 0.019346 0.021713  0.363284  0.377244   0.642586
0.020576 0.022850 0.018305 0.019602 0.018649 0.020808  0.379977  0.409294   0.638126
0.020754 0.023211 0.017515 0.019449 0.020020 0.019094  0.395824  0.412795   0.621413
0.021965 0.022574 0.016643 0.019286 0.018674 0.020925  0.403313  0.466655   0.636081
0.021369 0.022789 0.016284 0.019859 0.020006 0.019574  0.387760  0.461714   0.665006
0.022365 0.022551 0.017488 0.019985 0.019364 0.020403  0.403702  0.473698   0.677703
0.021986 0.021421 0.018225 0.019874 0.018892 0.021016  0.402388  0.471840   0.692223
0.021401 0.022376 0.017383 0.019427 0.020507 0.020665  0.411735  0.482361   0.706345
0.022174 0.022906 0.019239 0.019782 0.019888 0.021263  0.437975  0.499605   0.708545
0.021671 0.021783 0.017375 0.020050 0.018437 0.021564  0.448252  0.492974   0.750956
0.021338 0.022566 0.019096 0.019018 0.020490 0.021458  0.453057  0.513526   0.775818
0.020509 0.022159 0.019538 0.019234 0.018886 0.021897  0.454606  0.533669   0.771956
0.021506 0.023916 0.017298 0.019516 0.019270 0.020992  0.454965  0.520029   0.784343
0.020854 0.024827 0.017937 0.020100 0.020878 0.022435  0.485824  0.549886   0.860068
0.020506 0.023217 0.018296 0.018959 0.019299 0.020766  0.484278  0.551499   0.875823
0.021193 0.021520 0.016578 0.018790 0.019447 0.019918  0.509363  0.546053   0.901323
0.021245 0.021397 0.017095 0.019772 0.020402 0.020941  0.508243  0.557130   0.948116
0.020995 0.024096 0.016543 0.019014 0.020296 0.020448  0.535389  0.572609   0.926161
0.021858 0.023117 0.016764 0.020500 0.019054 0.019769  0.555153  0.604330   0.945372
0.021899 0.022789 0.017748 0.019880 0.019595 0.021422  0.574429  0.630932   0.974182
0.022764 0.023073 0.016947 0.020260 0.019521 0.020724  0.591867  0.647242   1.016662
0.020699 0.023267 0.017832 0.019146 0.019660 0.020704  0.590335  0.645391   1.056196
0.022618 0.023774 0.017934 0.019039 0.019391 0.020369  0.613733  0.660107   1.101038
0.021105 0.023927 0.017677 0.019140 0.019448 0.021423  0.632538  0.705522   1.098890
0.021142 0.024125 0.017971 0.018980 0.021341 0.022245  0.654961  0.693002   1.148964
0.021650 0.021023 0.017730 0.019381 0.018455 0.020352  0.653552  0.738667   1.154166
0.022197 0.025047 0.017642 0.020073 0.020495 0.021083  0.691672  0.746469   1.179895
0.022142 0.026080 0.018417 0.019337 0.021536 0.021222  0.727222  0.785054   1.257882
0.020461 0.023286 0.016610 0.019450 0.019510 0.020107  0.743079  0.812102   1.229646
0.020597 0.024407 0.017694 0.019718 0.020851 0.020564  0.753778  0.816713   1.302441
0.021532 0.022209 0.017418 0.019577 0.019714 0.020542  0.761520  0.820283   1.287399
0.021147 0.022370 0.018047 0.020678 0.018711 0.021185  0.773440  0.813875   1.309941
0.021624 0.023195 0.016689 0.019413 0.020681 0.019964  0.791517  0.826432   1.331055
