0.028485 0.031159 0.021760 0.026257 0.025591 0.027463    0.156275    0.172717    0.208208
0.029536 0.034115 0.022606 0.028249 0.025661 0.027914    0.313049    0.326991    0.413323
0.029293 0.034536 0.022765 0.027416 0.024844 0.026841    0.522878    0.530043    0.658942
0.031398 0.035017 0.023509 0.028885 0.027756 0.028166    0.726225    0.628858    0.947410
0.030566 0.034479 0.023402 0.028725 0.026218 0.027126    0.931286    0.861431    1.229367
0.028339 0.035660 0.022243 0.027157 0.026801 0.027346    1.150889    1.049251    1.655994
0.030421 0.037033 0.024207 0.027691 0.028011 0.028547    1.354152    1.366159    2.104796
0.033089 0.036919 0.023698 0.027659 0.028476 0.029924    1.532179    1.574768    2.550090
0.031427 0.035713 0.021932 0.030293 0.026555 0.026533    1.837608    1.826615    3.007962
0.030476 0.041962 0.024772 0.028025 0.029026 0.028077    2.134237    2.064103    3.405521
0.031712 0.046484 0.023234 0.027291 0.027513 0.028752    2.321668    2.242870    3.846600
0.029065 0.044595 0.024106 0.027336 0.026139 0.028311    2.691688    2.525274    4.232521
0.033765 0.045132 0.024621 0.030600 0.028678 0.029457    3.014921    2.817329    4.611533
0.030006 0.044343 0.024835 0.029617 0.028907 0.029307    3.354351    3.087861    4.986444
0.030422 0.040531 0.023978 0.027866 0.026742 0.029013    3.766916    3.366372    5.369197
0.029816 0.042995 0.024026 0.027307 0.028070 0.029056    3.911663    3.588385    5.878809
0.030539 0.045059 0.025044 0.028140 0.029679 0.027991    4.284513    3.898333    6.398354
0.028437 0.042215 0.023141 0.027228 0.026831 0.027216    4.673995    4.123224    6.994187
0.029997 0.048798 0.024496 0.028450 0.027651 0.029817    4.841405    4.453682    7.305539
0.033097 0.048247 0.021783 0.029641 0.028834 0.027035    5.035883    4.794463    7.689263
0.035921 0.046458 0.026860 0.029024 0.028972 0.030179    5.346000    5.064800    8.124726
0.032205 0.045392 0.022126 0.029934 0.027958 0.026877    5.601523    5.220948    8.628556
0.031450 0.046656 0.027568 0.029830 0.028190 0.032579    5.943019    5.486384    9.198868
0.031529 0.046757 0.023844 0.028553 0.027921 0.028995    6.245604    5.793609    9.603797
0.030317 0.045648 0.023377 0.027982 0.027024 0.028962    6.471447    6.118758    9.936175
0.029989 0.047042 0.025658 0.027594 0.027114 0.029389    6.728431    6.359867   10.323550
0.033080 0.044217 0.025408 0.027119 0.027686 0.031102    7.116094    6.545601   10.344689
0.030827 0.041857 0.023879 0.029366 0.027927 0.028759    7.454344    6.847319   10.667904
0.033690 0.043227 0.023863 0.029132 0.026526 0.030171    7.687198    7.065054   11.204163
0.031089 0.044612 0.024623 0.027814 0.028574 0.027865    7.953174    7.253255   11.777045
0.031706 0.045567 0.023549 0.028559 0.024763 0.028020    8.345347    7.544256   12.054955
0.031490 0.048845 0.024953 0.028807 0.027445 0.030320    8.690328    7.811997   12.887459
0.034210 0.047119 0.024585 0.029090 0.026586 0.029748    9.159387    8.104984   13.542095
0.031718 0.047931 0.025147 0.028085 0.026773 0.029876    9.500686    8.501553   14.169815
0.031043 0.053148 0.022717 0.029660 0.026464 0.027756    9.907004    8.689773   14.645920
0.030407 0.051053 0.023456 0.027152 0.025826 0.027461   10.210692    9.063132   15.430500
0.031181 0.044984 0.022861 0.029377 0.026943 0.026549   10.498792    9.416892   15.848274
0.032077 0.044347 0.022096 0.027448 0.028105 0.027109   10.804789    9.870644   16.351768
