0.014595 0.017324 0.014325 0.014916 0.015186 0.017739   0.046575   0.053910   0.078345
0.015859 0.017898 0.014474 0.016455 0.014578 0.017643   0.057563   0.061627   0.083779
0.015679 0.017369 0.014316 0.016428 0.015743 0.017920   0.069481   0.076312   0.147997
0.016268 0.018169 0.014773 0.016683 0.014754 0.018216   0.093807   0.097349   0.179061
0.015921 0.017974 0.013558 0.015375 0.015264 0.017430   0.105941   0.113833   0.213328
0.016112 0.017338 0.013689 0.016550 0.014493 0.017505   0.127060   0.135628   0.259417
0.016673 0.017742 0.013869 0.016096 0.015359 0.018053   0.139706   0.157583   0.291105
0.015604 0.017127 0.013593 0.014928 0.015331 0.017147   0.155552   0.181764   0.317716
0.016682 0.018108 0.014206 0.016188 0.015564 0.017346   0.183654   0.201824   0.394142
0.015372 0.017525 0.014202 0.016392 0.015197 0.017776   0.221272   0.216209   0.460155
0.015958 0.016708 0.014238 0.016551 0.014796 0.018916   0.245927   0.229506   0.549472
0.015448 0.015717 0.013992 0.015590 0.014265 0.017907   0.277910   0.249819   0.671269
0.016133 0.018606 0.014334 0.015490 0.015677 0.017310   0.321376   0.287781   0.823678
0.015961 0.016856 0.014999 0.016981 0.014398 0.018191   0.339392   0.316286   0.849537
0.015694 0.017267 0.014734 0.015912 0.014810 0.018294   0.378938   0.339884   0.901548
0.014496 0.016559 0.013917 0.015380 0.014482 0.018195   0.403168   0.334967   0.918149
0.015453 0.016968 0.014363 0.015953 0.014588 0.018450   0.433397   0.371327   0.940477
0.015309 0.017669 0.015027 0.015539 0.015353 0.018743   0.459221   0.386038   1.058892
0.015512 0.018295 0.014319 0.015583 0.015331 0.017340   0.461166   0.404295   1.139733
0.015956 0.017762 0.013667 0.016623 0.016172 0.017872   0.505969   0.425476   1.153015
0.015094 0.017752 0.015043 0.016324 0.015635 0.018328   0.526442   0.443777   1.262569
0.016057 0.018071 0.014445 0.016313 0.015731 0.018013   0.554809   0.491271   1.409408
0.015469 0.018206 0.014338 0.015279 0.014925 0.018047   0.557902   0.482300   1.497832
0.015993 0.017999 0.013962 0.015683 0.015942 0.017525   0.619190   0.526068   1.536011
0.015306 0.017712 0.014196 0.015148 0.014429 0.017720   0.645910   0.559309   1.650191
0.014993 0.018829 0.014457 0.015611 0.016313 0.017754   0.667446   0.572418   1.703675
0.015946 0.018093 0.013839 0.015416 0.015983 0.016934   0.709808   0.605468   1.750968
0.015130 0.018211 0.014800 0.015607 0.016020 0.018780   0.696698   0.639328   1.798456
0.015250 0.017477 0.013329 0.015675 0.015275 0.017549   0.775139   0.661014   1.863138
0.016227 0.017755 0.014112 0.016023 0.016069 0.017257   0.770626   0.709785   1.983376
0.014473 0.017936 0.014037 0.015137 0.015314 0.017172   0.816850   0.725647   2.080237
0.015643 0.017007 0.014297 0.015929 0.014887 0.018388   0.841082   0.764932   2.153416
0.015686 0.018897 0.013933 0.015388 0.015815 0.017429   0.857490   0.798139   2.193452
0.016353 0.017956 0.014242 0.015968 0.015983 0.017886   0.921546   0.807288   2.261035
0.015358 0.018480 0.014604 0.015035 0.015411 0.018058   0.975325   0.844825   2.309592
0.014889 0.017746 0.014559 0.015019 0.015538 0.018602   1.013997   0.883781   2.331338
0.015135 0.017506 0.014061 0.015366 0.014935 0.017231   1.055977   0.914839   2.443285
0.015587 0.018074 0.013595 0.015495 0.015328 0.017514   1.070262   0.930334   2.505903
0.014793 0.018383 0.014000 0.014830 0.015218 0.017428   1.115113   0.962129   2.655257
0.016031 0.018960 0.013873 0.016409 0.016104 0.017658   1.157386   1.006991   2.762469
0.016059 0.017456 0.014082 0.015955 0.015649 0.017591   1.196385   1.014583   2.821905
0.015421 0.019149 0.014088 0.015585 0.015812 0.017717   1.252969   1.050562   2.874539
0.015467 0.018238 0.013642 0.016009 0.015534 0.017434   1.269573   1.084455   2.986482
0.016977 0.019269 0.013856 0.016986 0.015510 0.017258   1.314916   1.161084   3.136610
0.015893 0.019135 0.013223 0.015963 0.016014 0.017841   1.347251   1.162225   3.136643
0.016844 0.018576 0.014815 0.015850 0.015927 0.018128   1.379176   1.229218   3.331224
0.016962 0.018960 0.015450 0.016725 0.016917 0.018977   1.399482   1.233892   3.304715
0.016394 0.019236 0.015062 0.017060 0.016262 0.017977   1.439085   1.329959   3.442214
0.015418 0.019196 0.015406 0.015786 0.016600 0.018096   1.468019   1.356427   3.474770
0.015628 0.018866 0.013103 0.015142 0.015696 0.017270   1.515150   1.382094   3.591255
0.015145 0.019167 0.014682 0.016074 0.016800 0.018342   1.569882   1.441181   3.631121
0.015602 0.017362 0.014112 0.015392 0.015174 0.018351   1.572611   1.467331   3.664517
0.015774 0.018285 0.014333 0.016145 0.016005 0.017730   1.587578   1.517550   3.714117
0.016031 0.017351 0.014076 0.016040 0.015493 0.017643   1.685563   1.523660   3.758522
0.015950 0.019267 0.014839 0.015854 0.016270 0.017904   1.724598   1.550489   3.881225
0.016757 0.017665 0.013560 0.016963 0.014804 0.017594   1.771133   1.592865   3.933007
0.015977 0.018814 0.014038 0.016467 0.016929 0.017691   1.809651   1.632490   3.972832
0.017161 0.018334 0.013909 0.016076 0.015381 0.017720   1.835953   1.663486   3.966341
0.016725 0.018334 0.013377 0.016127 0.017084 0.016685   1.845474   1.721888   4.155459
0.016458 0.017347 0.013938 0.016404 0.014482 0.017067   1.905098   1.751932   4.200883
0.016982 0.018977 0.014650 0.016780 0.016216 0.018734   1.924186   1.726851   4.231171
0.016331 0.018204 0.013241 0.015666 0.015273 0.016865   1.934816   1.790317   4.317974
0.015622 0.018527 0.014674 0.015509 0.016366 0.018675   1.939250   1.789382   4.410006
0.015641 0.018363 0.015286 0.015301 0.015269 0.018446   1.984383   1.820772   4.433206
0.016209 0.018062 0.014792 0.015853 0.015382 0.018190   1.998022   1.866855   4.603197
0.015387 0.019951 0.014191 0.015923 0.016435 0.017943   2.046621   1.892686   4.638658
0.014791 0.016905 0.014072 0.015028 0.015405 0.017827   2.059045   1.920427   4.701374
0.015526 0.019493 0.014380 0.015523 0.017281 0.016929   2.104521   1.974018   4.787697
0.015398 0.017987 0.014394 0.015227 0.015229 0.018267   2.155077   1.965502   4.869756
0.014524 0.019322 0.015443 0.015263 0.016891 0.019957   2.228626   2.040222   4.994544
0.014991 0.018006 0.015440 0.016522 0.014971 0.018208   2.294728   2.086757   5.226705
0.015958 0.019908 0.014308 0.015350 0.016556 0.018161   2.357957   2.097502   5.347776
0.015973 0.019228 0.014116 0.016712 0.015745 0.017828   2.452743   2.152257   5.523136
0.016190 0.021299 0.015081 0.015701 0.017538 0.018560   2.516225   2.150936   5.516310
0.015996 0.018174 0.013496 0.015167 0.015509 0.017416   2.513737   2.215859   5.599258
0.015025 0.021933 0.013190 0.016039 0.017763 0.017201   2.585505   2.244781   5.648947
0.015422 0.017696 0.014368 0.015994 0.016206 0.018085   2.630395   2.217776   5.734151
0.016100 0.020437 0.013927 0.015789 0.017740 0.018012   2.619992   2.259914   5.733794
