0.019587 0.021310 0.016132 0.017901 0.018337 0.019337  0.044799  0.049897   0.067400
0.019223 0.020696 0.014939 0.017617 0.016753 0.017865  0.043991  0.053434   0.064590
0.017463 0.020771 0.015905 0.016273 0.017776 0.019412  0.043275  0.054045   0.069576
0.016267 0.019045 0.015626 0.016895 0.015972 0.018505  0.042268  0.048692   0.071370
0.017352 0.019133 0.016003 0.016884 0.017363 0.019678  0.045998  0.049555   0.066594
0.017897 0.020234 0.016429 0.016786 0.017028 0.020653  0.043850  0.052530   0.077308
0.016593 0.019683 0.014833 0.016639 0.016201 0.018235  0.053753  0.057790   0.077310
0.016668 0.018419 0.015113 0.016956 0.016952 0.018566  0.057376  0.062118   0.085886
0.018488 0.017836 0.014813 0.018066 0.016189 0.018998  0.065497  0.063901   0.103268
0.017001 0.019418 0.016581 0.016137 0.016348 0.019822  0.061744  0.066926   0.100091
0.017124 0.017638 0.014540 0.017024 0.017383 0.018879  0.060179  0.063546   0.104608
0.017782 0.019458 0.015429 0.017813 0.017064 0.018899  0.062132  0.066595   0.119190
0.017343 0.019432 0.014759 0.017327 0.016018 0.018404  0.066442  0.072661   0.179020
0.017294 0.019891 0.016109 0.017385 0.016576 0.019766  0.072853  0.081751   0.177210
0.016961 0.018660 0.015786 0.016813 0.016588 0.019011  0.083807  0.087110   0.180079
0.017485 0.019855 0.016419 0.016310 0.017189 0.019765  0.082331  0.099220   0.204423
0.017255 0.019961 0.017111 0.017368 0.016261 0.019451  0.083181  0.098399   0.197304
0.018057 0.018623 0.015482 0.016875 0.016138 0.019643  0.100187  0.110903   0.208844
0.018504 0.019722 0.014649 0.017787 0.016438 0.019357  0.119501  0.136983   0.228030
0.019301 0.019061 0.015145 0.017761 0.016553 0.019791  0.127260  0.133383   0.256997
0.018976 0.019139 0.014744 0.019071 0.016151 0.018240  0.131155  0.150837   0.267967
0.017294 0.018575 0.015220 0.016570 0.016326 0.019081  0.131777  0.158224   0.298262
0.017794 0.018508 0.016670 0.017789 0.016979 0.020092  0.151165  0.167679   0.302333
0.016979 0.020057 0.015766 0.017094 0.016969 0.019108  0.156853  0.198527   0.336791
0.017067 0.019088 0.016258 0.017184 0.016148 0.019995  0.159445  0.184474   0.349393
0.017843 0.018839 0.015780 0.018318 0.016911 0.019625  0.172066  0.202215   0.355108
0.018101 0.018803 0.016948 0.017224 0.016496 0.019868  0.165435  0.223769   0.402609
0.017887 0.020224 0.016211 0.017578 0.017589 0.019619  0.177137  0.253456   0.447116
0.017963 0.018764 0.016298 0.017566 0.016821 0.019601  0.219623  0.261210   0.470596
0.017280 0.018758 0.015853 0.017709 0.017125 0.018953  0.251877  0.267369   0.550184
0.019224 0.020433 0.015155 0.018095 0.018466 0.018605  0.260070  0.292780   0.574008
0.017111 0.019375 0.014917 0.016183 0.016759 0.018317  0.284055  0.295457   0.649839
0.017614 0.019067 0.015105 0.017182 0.016647 0.018491  0.297400  0.335913   0.714749
0.017165 0.020261 0.015993 0.017005 0.017119 0.019532  0.318610  0.330459   0.756603
0.019140 0.021226 0.015930 0.017751 0.016666 0.019694  0.334108  0.341089   0.807960
0.018178 0.019775 0.016349 0.017003 0.016754 0.019280  0.335161  0.369696   0.862873
0.018319 0.019653 0.015364 0.017345 0.016386 0.017965  0.354117  0.397967   0.913237
0.017715 0.018504 0.015618 0.018282 0.016820 0.018793  0.359748  0.414061   0.964748
0.017953 0.019186 0.016896 0.017600 0.017009 0.019575  0.378031  0.430858   0.991765
0.018220 0.020287 0.014700 0.017482 0.016665 0.018223  0.405247  0.432553   0.994388
0.017017 0.019185 0.014796 0.017001 0.017322 0.018588  0.421928  0.445810   0.998919
0.017334 0.019733 0.015068 0.018086 0.016659 0.019245  0.437788  0.470088   1.059439
0.017807 0.020669 0.015385 0.017186 0.017373 0.018586  0.463944  0.495051   1.079056
0.017824 0.019310 0.015488 0.017384 0.016232 0.018708  0.498620  0.522201   1.105936
0.018642 0.018249 0.014599 0.017883 0.015996 0.018122  0.508080  0.523188   1.135315
0.020167 0.019935 0.015277 0.018687 0.016667 0.018131  0.555578  0.555979   1.166183
0.018823 0.018604 0.015836 0.017397 0.016349 0.018320  0.575927  0.587292   1.187514
0.017660 0.018488 0.015018 0.017095 0.016273 0.018792  0.587693  0.599451   1.257014
0.017574 0.019338 0.015278 0.017814 0.016904 0.018991  0.585468  0.605761   1.293524
0.017790 0.019180 0.015883 0.016594 0.016978 0.019251  0.578726  0.606635   1.375861
0.018946 0.021614 0.015266 0.017502 0.018028 0.018784  0.573005  0.610238   1.369416
0.019215 0.019144 0.015685 0.018390 0.017490 0.020109  0.630352  0.621932   1.425552
0.017806 0.020402 0.017320 0.018536 0.017200 0.019399  0.628582  0.643419   1.447091
0.018657 0.019809 0.015643 0.018771 0.017341 0.018209  0.651599  0.653305   1.501841
0.016988 0.017949 0.015912 0.017405 0.015713 0.019086  0.692612  0.688275   1.489678
0.020193 0.018650 0.015905 0.020230 0.016786 0.019169  0.702120  0.700738   1.559485
0.018171 0.018419 0.014577 0.017905 0.016271 0.019005  0.718111  0.699263   1.611624
0.019328 0.020198 0.015917 0.019026 0.017347 0.019401  0.743896  0.726511   1.614974
0.020533 0.020604 0.016573 0.020456 0.017032 0.019510  0.750597  0.734234   1.665433
0.018254 0.020495 0.015070 0.017150 0.016786 0.019177  0.757696  0.755264   1.687002
0.019713 0.019717 0.015358 0.019325 0.017388 0.018320  0.782794  0.784263   1.737961
0.018059 0.019626 0.014528 0.019078 0.016108 0.017990  0.813328  0.795384   1.781318
0.018845 0.020206 0.016177 0.017307 0.016808 0.019815  0.833787  0.809794   1.819935
0.018600 0.020296 0.016135 0.018375 0.017534 0.019267  0.824092  0.838114   1.845388
0.018170 0.019377 0.014565 0.017314 0.016886 0.019322  0.850954  0.862165   1.843802
0.019877 0.019141 0.014612 0.019849 0.016464 0.018395  0.876941  0.875696   1.892313
0.018151 0.019274 0.014226 0.018160 0.018015 0.018204  0.908790  0.925830   1.949889
0.018981 0.020965 0.014483 0.018292 0.017766 0.018273  0.954671  0.952005   1.967820
0.019517 0.018964 0.016416 0.018756 0.017474 0.019625  0.949702  0.946999   1.959544
0.017445 0.020416 0.016792 0.017769 0.015731 0.019733  0.956904  0.954215   1.990619
0.019245 0.020012 0.015448 0.019053 0.016724 0.018907  0.963856  0.971858   2.051275
0.017138 0.020438 0.016278 0.016635 0.017583 0.019460  0.976011  0.998055   2.067136
0.019421 0.019964 0.015195 0.019647 0.016577 0.018973  0.994786  1.014882   2.057638
0.017726 0.021525 0.014786 0.017579 0.017701 0.018545  1.005567  1.049987   2.101702
0.019686 0.018719 0.015088 0.018358 0.017124 0.018491  0.998647  1.043947   2.178873
0.020103 0.019467 0.014817 0.019711 0.016448 0.018149  1.015311  1.055481   2.193442
0.018695 0.019694 0.014881 0.016282 0.016905 0.018299  1.031852  1.069216   2.237295
0.018894 0.020173 0.015511 0.018700 0.016883 0.018957  1.057983  1.078440   2.273606
0.018995 0.018882 0.015325 0.017954 0.016578 0.019095  1.062632  1.090558   2.325740
0.019549 0.021000 0.015731 0.018280 0.017529 0.019181  1.118317  1.113951   2.327708
0.019809 0.018206 0.015109 0.019035 0.015977 0.019463  1.108406  1.108081   2.389881
0.019598 0.019651 0.015910 0.018293 0.016461 0.019672  1.112780  1.134407   2.366843
0.018640 0.019047 0.015145 0.018803 0.016948 0.019876  1.137735  1.154913   2.450928
0.017986 0.021407 0.015241 0.017569 0.016859 0.018350  1.156636  1.221180   2.502135
0.018030 0.020357 0.016104 0.017723 0.017750 0.018938  1.166625  1.216523   2.610689
0.019779 0.020429 0.015830 0.019339 0.018269 0.019530  1.213364  1.224375   2.606205
0.017046 0.018636 0.015118 0.016853 0.016834 0.019340  1.211602  1.217192   2.715994
0.018419 0.020037 0.015245 0.018302 0.017725 0.019150  1.224254  1.275446   2.767767
0.017357 0.022086 0.015426 0.017258 0.018659 0.018650  1.284218  1.301609   2.836133
0.018003 0.019467 0.015763 0.017686 0.017160 0.019160  1.296100  1.296650   2.895196
0.019311 0.021759 0.014515 0.018228 0.019903 0.018898  1.299042  1.326962   2.935094
0.017672 0.018444 0.015597 0.017870 0.017372 0.019236  1.329943  1.343244   3.002397
0.020696 0.020707 0.016416 0.018491 0.017719 0.020166  1.369141  1.337104   3.057478
0.016953 0.019302 0.016050 0.017201 0.017352 0.019382  1.391511  1.374995   3.058711
0.019927 0.020321 0.014682 0.020122 0.016870 0.018262  1.414629  1.410138   3.159430
0.019493 0.020718 0.015849 0.018485 0.017812 0.018876  1.457440  1.424410   3.177154
0.017603 0.019443 0.015257 0.016982 0.017756 0.020338  1.462115  1.454315   3.200856
0.017579 0.020003 0.015091 0.017496 0.017154 0.018425  1.507676  1.484853   3.297622
0.018293 0.020635 0.015547 0.018050 0.017305 0.018877  1.551811  1.464904   3.435074
0.018174 0.020761 0.016059 0.017949 0.017955 0.019841  1.570328  1.486093   3.547891
0.017531 0.019424 0.016178 0.016787 0.017718 0.019475  1.564278  1.515986   3.573791
0.018586 0.021075 0.016499 0.017893 0.017166 0.020302  1.586774  1.511473   3.628105
0.016833 0.020472 0.016046 0.017177 0.016320 0.020463  1.604848  1.571596   3.624620
0.018337 0.019920 0.015818 0.017245 0.016634 0.018950  1.625809  1.579343   3.646299
0.018341 0.020183 0.015865 0.017343 0.016796 0.018824  1.632940  1.573958   3.677578
0.019053 0.020173 0.016640 0.016776 0.017156 0.018894  1.669074  1.599852   3.617102
0.017665 0.019112 0.014898 0.017474 0.016922 0.018946  1.751068  1.605203   3.718962
0.018475 0.020937 0.016625 0.017751 0.017620 0.020076  1.750373  1.608100   3.733512
0.017353 0.019406 0.014978 0.016945 0.016434 0.018415  1.824340  1.586682   3.763801
0.017550 0.019836 0.015485 0.017567 0.017529 0.019722  1.803857  1.597429   3.863944
