0.022423 0.023039 0.018776 0.021889 0.020197 0.022601   0.057371   0.062784   0.089735
0.022131 0.023859 0.017902 0.022108 0.020310 0.022548   0.069919   0.082102   0.145843
0.022107 0.023066 0.017816 0.022128 0.020306 0.022610   0.090955   0.098967   0.205291
0.023635 0.024973 0.018521 0.021469 0.020436 0.023307   0.147527   0.154893   0.298569
0.022968 0.021980 0.017903 0.022858 0.020226 0.022022   0.190043   0.211190   0.345595
0.022259 0.024538 0.019617 0.022223 0.020499 0.023183   0.247124   0.244986   0.466599
0.024071 0.022948 0.019174 0.022877 0.020462 0.023531   0.307444   0.292585   0.564165
0.023707 0.026284 0.019816 0.023345 0.021801 0.023559   0.343919   0.345976   0.598268
0.023891 0.024782 0.019108 0.022924 0.021387 0.022791   0.441797   0.402289   0.743936
0.022263 0.025870 0.017529 0.021866 0.022209 0.021112   0.494543   0.464065   0.862950
0.025048 0.026380 0.018558 0.023874 0.021544 0.022896   0.573912   0.532036   1.015358
0.024219 0.024667 0.019689 0.023632 0.021863 0.024346   0.636042   0.605767   1.124377
0.023053 0.024355 0.018019 0.021968 0.020819 0.023326   0.747615   0.700736   1.200053
0.026006 0.024682 0.019509 0.024094 0.022821 0.023063   0.797011   0.778798   1.352207
0.024605 0.025553 0.021899 0.022043 0.021515 0.026410   0.907051   0.897673   1.456097
0.024208 0.026247 0.019275 0.022708 0.022691 0.023892   0.988633   0.983359   1.598591
0.024568 0.023512 0.019980 0.023273 0.021093 0.024221   1.077223   1.072471   1.803462
0.024529 0.026944 0.020796 0.022727 0.023523 0.023715   1.189859   1.153312   1.975938
0.024680 0.024633 0.021222 0.022780 0.021571 0.023887   1.247664   1.245227   2.054341
0.023995 0.024581 0.018516 0.022357 0.021863 0.023172   1.298751   1.345027   2.153306
0.023507 0.024374 0.019264 0.022024 0.019853 0.023117   1.337982   1.435355   2.347434
0.022154 0.026955 0.017976 0.022094 0.023068 0.021917   1.412440   1.548186   2.501361
0.021708 0.025638 0.019177 0.021986 0.021067 0.023404   1.542576   1.613084   2.683061
0.023013 0.025789 0.018048 0.022456 0.021652 0.022231   1.597029   1.689158   2.973266
0.023455 0.026943 0.018880 0.022216 0.023355 0.022904   1.764970   1.857799   3.050663
0.023933 0.025752 0.017617 0.023058 0.022105 0.022584   1.834553   1.854223   3.167877
0.027297 0.025777 0.017690 0.024415 0.022188 0.022397   1.906366   1.992330   3.338382
0.024210 0.026713 0.020164 0.023426 0.022821 0.024499   1.998490   2.081788   3.463529
0.021144 0.025434 0.018264 0.021428 0.021954 0.022729   2.080716   2.151422   3.649595
0.024828 0.024415 0.017955 0.023051 0.020624 0.021516   2.157959   2.239681   3.768866
0.023738 0.025063 0.020049 0.021956 0.021165 0.023821   2.289068   2.361891   3.930611
0.026423 0.026417 0.018461 0.023787 0.021268 0.024110   2.400365   2.483977   4.120345
0.026593 0.023060 0.019725 0.023947 0.019712 0.023768   2.446192   2.537304   4.245593
0.025068 0.024529 0.018913 0.022173 0.021598 0.023012   2.546848   2.617921   4.382202
0.024847 0.024004 0.017245 0.023426 0.020901 0.021689   2.649773   2.733853   4.457836
0.025367 0.025336 0.018592 0.024002 0.021997 0.022313   2.788826   2.778909   4.684252
0.022653 0.027006 0.019705 0.021790 0.021725 0.022938   2.932390   2.801952   4.861489
0.023849 0.024569 0.019044 0.021897 0.020529 0.023198   2.971872   2.937868   5.010199
0.025928 0.026114 0.017436 0.023529 0.023725 0.022368   3.041566   3.016828   5.175543
0.024748 0.024844 0.019133 0.022091 0.021291 0.022955   3.108475   3.071910   5.312719
0.023477 0.025877 0.019427 0.021721 0.022660 0.024035   3.168826   3.110027   5.461584
0.026036 0.024739 0.020456 0.023742 0.022540 0.023899   3.283456   3.185808   5.658830
0.023726 0.027473 0.020520 0.023232 0.022446 0.025219   3.331523   3.269538   5.772361
0.024431 0.027365 0.018565 0.021586 0.022256 0.022543   3.511085   3.415866   5.999854
0.023728 0.023829 0.019352 0.023011 0.021674 0.022977   3.568370   3.532788   6.147068
0.025734 0.024750 0.019208 0.021985 0.020915 0.023289   3.579106   3.609500   6.427548
0.024103 0.025254 0.019041 0.023152 0.023143 0.022655   3.693834   3.663395   6.630410
0.024513 0.024768 0.018039 0.023236 0.020433 0.022894   3.794090   3.708598   6.717616
0.025256 0.024436 0.018771 0.023599 0.020691 0.023448   3.927614   3.829693   7.046586
0.023632 0.024633 0.020064 0.022613 0.020668 0.023416   4.026349   3.887538   6.993044
