0.015445 0.016257 0.013116 0.014663 0.014235 0.015393 0.035027 0.040647  0.040185
0.014891 0.014576 0.011855 0.014332 0.013487 0.014500 0.034369 0.039076  0.040916
0.014802 0.015861 0.013393 0.014267 0.013447 0.015205 0.032855 0.040043  0.039837
0.014224 0.016120 0.012730 0.014438 0.013598 0.015280 0.033466 0.041170  0.041471
0.013802 0.015111 0.012089 0.013557 0.013597 0.014645 0.031283 0.037462  0.040375
0.014537 0.015141 0.012711 0.014148 0.013439 0.014977 0.031126 0.043152  0.045529
0.014944 0.014686 0.012487 0.014270 0.013716 0.014893 0.035020 0.040160  0.041797
0.014642 0.016507 0.011964 0.013580 0.013537 0.014457 0.032598 0.039545  0.041193
0.014297 0.015793 0.012319 0.013346 0.013255 0.014577 0.032872 0.040870  0.043100
0.015189 0.015503 0.012161 0.014136 0.013788 0.015318 0.032982 0.042256  0.042119
0.015135 0.015683 0.012364 0.014086 0.013087 0.014377 0.034824 0.041141  0.039664
0.015635 0.016156 0.013014 0.014519 0.014541 0.015479 0.032893 0.045389  0.042073
0.013834 0.015719 0.012747 0.013832 0.013247 0.015581 0.036371 0.041097  0.042381
0.015093 0.016030 0.012553 0.014176 0.013832 0.014782 0.037284 0.049148  0.045754
0.015069 0.015891 0.013692 0.014012 0.013510 0.016905 0.036346 0.047405  0.043522
0.014645 0.015769 0.012792 0.014205 0.013373 0.014624 0.037023 0.055622  0.043235
0.015473 0.016534 0.011555 0.013696 0.013887 0.015112 0.036508 0.059869  0.046354
0.014698 0.016046 0.012996 0.014346 0.014567 0.015044 0.039568 0.055993  0.046600
0.014301 0.015691 0.011844 0.013561 0.013571 0.015016 0.039950 0.056627  0.048770
0.015182 0.016584 0.012365 0.014801 0.014319 0.015356 0.041051 0.057743  0.050695
0.014683 0.014787 0.012568 0.013304 0.013087 0.015531 0.040503 0.053545  0.050321
0.015601 0.015757 0.012338 0.014048 0.014333 0.014556 0.041501 0.062590  0.052650
0.015332 0.015163 0.012084 0.014228 0.013853 0.015131 0.042081 0.060329  0.051677
0.014603 0.015310 0.011817 0.014289 0.013229 0.014755 0.043846 0.056342  0.056332
0.014917 0.015643 0.011516 0.014373 0.013086 0.014906 0.045483 0.057735  0.056595
0.014695 0.015025 0.012575 0.014455 0.013567 0.015473 0.041175 0.055264  0.053064
0.014571 0.016127 0.012300 0.013762 0.013662 0.014692 0.043157 0.058296  0.056207
0.014900 0.015157 0.012282 0.014224 0.013197 0.014567 0.043893 0.057714  0.055925
0.014676 0.014758 0.012506 0.014431 0.013022 0.014758 0.046356 0.057947  0.055722
0.015008 0.015446 0.012284 0.014315 0.013393 0.014386 0.047058 0.058808  0.053294
0.014859 0.015955 0.012349 0.014076 0.012791 0.014688 0.047341 0.056388  0.054170
0.014103 0.016068 0.012478 0.013594 0.014149 0.014859 0.048999 0.063054  0.058300
0.014597 0.015490 0.012864 0.013329 0.013057 0.015539 0.052139 0.060307  0.057101
0.015005 0.015420 0.012563 0.013456 0.013927 0.015056 0.049840 0.060474  0.058496
0.013831 0.015160 0.012843 0.013648 0.012755 0.015031 0.046198 0.059048  0.061379
0.015329 0.015719 0.011906 0.014596 0.013583 0.014681 0.045517 0.062175  0.054938
0.014647 0.015052 0.013149 0.014066 0.013104 0.015763 0.048371 0.059498  0.058108
0.014094 0.015579 0.013384 0.013463 0.013500 0.015330 0.053856 0.062864  0.060180
0.013839 0.014818 0.012890 0.013876 0.013028 0.015336 0.058250 0.063507  0.064121
0.014255 0.015655 0.012716 0.013264 0.013349 0.014660 0.057751 0.060175  0.062250
0.013774 0.014981 0.012626 0.013146 0.013360 0.014810 0.058990 0.061827  0.062420
0.014218 0.016053 0.012000 0.013932 0.013263 0.014609 0.060004 0.061654  0.065074
0.015108 0.016156 0.012280 0.013620 0.013419 0.015576 0.059131 0.059085  0.070382
0.013993 0.016008 0.012917 0.013611 0.013823 0.015904 0.062069 0.065087  0.069295
0.015468 0.015812 0.012941 0.013732 0.013297 0.015039 0.064550 0.067680  0.073203
0.014688 0.015668 0.012593 0.014577 0.013198 0.015272 0.058650 0.060058  0.073249
0.013847 0.017263 0.012142 0.013631 0.014116 0.015190 0.058058 0.065585  0.068424
0.014839 0.015769 0.011805 0.014192 0.013942 0.014492 0.058860 0.063467  0.067224
0.014129 0.014918 0.012187 0.013944 0.013543 0.015179 0.063962 0.062064  0.079546
0.014476 0.015933 0.011928 0.013729 0.013905 0.014606 0.063816 0.065200  0.080844
0.014336 0.015170 0.013274 0.014239 0.013325 0.015923 0.064224 0.064508  0.077945
0.014510 0.015576 0.011833 0.014091 0.013214 0.014722 0.064971 0.065700  0.073853
0.015029 0.015073 0.012441 0.014868 0.012529 0.014940 0.064668 0.067597  0.086726
0.015141 0.015196 0.011595 0.014333 0.012761 0.014920 0.065854 0.066853  0.085311
0.013663 0.015826 0.012184 0.013602 0.013828 0.015247 0.063387 0.067654  0.085439
0.014326 0.016200 0.012674 0.013653 0.013775 0.014635 0.064456 0.069163  0.084551
0.014569 0.016841 0.012150 0.013643 0.013819 0.015463 0.070013 0.074311  0.087656
0.013500 0.015955 0.011996 0.013261 0.013596 0.015019 0.070753 0.071266  0.099038
0.015129 0.015323 0.012811 0.014123 0.013673 0.014356 0.070630 0.070214  0.097000
0.014791 0.015443 0.011987 0.013739 0.014553 0.014572 0.072304 0.071999  0.092010
0.014864 0.015633 0.012600 0.014012 0.013589 0.014595 0.070872 0.067345  0.093120
0.014900 0.016554 0.012656 0.013836 0.014494 0.015004 0.072213 0.073358  0.101326
0.013858 0.015635 0.012195 0.013471 0.014184 0.015169 0.070407 0.070684  0.100635
0.014868 0.015877 0.012165 0.013773 0.013452 0.014280 0.071057 0.073159  0.090748
0.015147 0.016531 0.012975 0.013835 0.013973 0.015387 0.068640 0.074610  0.093629
0.014097 0.015724 0.012361 0.013408 0.014626 0.014836 0.070721 0.070394  0.097962
0.014037 0.016390 0.012968 0.013706 0.014031 0.015360 0.068186 0.072928  0.097416
0.013593 0.015455 0.012137 0.013506 0.013550 0.014780 0.070638 0.072333  0.100625
0.014121 0.015526 0.012195 0.013444 0.013545 0.014615 0.070265 0.070357  0.093886
0.014565 0.015186 0.011643 0.014416 0.013456 0.014789 0.073554 0.079960  0.106114
0.014108 0.015746 0.011380 0.013404 0.013930 0.014311 0.073520 0.076068  0.099757
0.015700 0.015171 0.012668 0.014455 0.012722 0.015598 0.079170 0.073672  0.109198
0.015657 0.015882 0.012813 0.014828 0.014307 0.015289 0.080735 0.073825  0.111513
