0.024041 0.025514 0.020830 0.024534 0.022753 0.025808   0.087856   0.089724    0.112958
0.026298 0.026043 0.019802 0.025559 0.021981 0.024167   0.116417   0.125497    0.185507
0.025022 0.025898 0.018559 0.024486 0.022252 0.024003   0.158985   0.189362    0.258827
0.025272 0.026100 0.021337 0.025464 0.022052 0.025741   0.258136   0.222825    0.347156
0.023899 0.026102 0.019668 0.023896 0.021792 0.024723   0.382618   0.316866    0.517322
0.025546 0.027810 0.021174 0.024623 0.023276 0.024559   0.557945   0.493657    0.742834
0.026818 0.025468 0.021612 0.025655 0.021718 0.026025   0.752745   0.635506    1.001740
0.024397 0.028263 0.020648 0.022955 0.023334 0.024307   0.888898   0.848462    1.331029
0.026258 0.028863 0.021898 0.024396 0.023672 0.026553   1.061976   0.977052    1.566138
0.027232 0.030408 0.020431 0.026222 0.022111 0.025666   1.273544   1.128935    2.007645
0.025807 0.029060 0.020697 0.024006 0.022110 0.025545   1.411603   1.302827    2.399066
0.026914 0.029095 0.020744 0.024677 0.022656 0.024818   1.599837   1.389447    2.725075
0.025475 0.029006 0.020308 0.022918 0.023471 0.025176   1.839450   1.632882    3.076926
0.025351 0.027982 0.020967 0.022427 0.022706 0.024129   1.950321   1.838374    3.382375
0.026068 0.026604 0.020200 0.023609 0.022748 0.025266   2.113595   1.933693    3.831320
0.026329 0.030060 0.020943 0.024628 0.022189 0.023694   2.297040   2.161422    4.148057
0.025068 0.027248 0.021320 0.024118 0.023464 0.025939   2.518690   2.428202    4.346595
0.025207 0.028561 0.020221 0.025271 0.023381 0.025263   2.769011   2.601644    4.626185
0.026885 0.029269 0.019492 0.025571 0.024437 0.023863   3.067955   2.725764    4.995863
0.027152 0.028387 0.021608 0.024667 0.022265 0.026091   3.314290   2.929638    5.495669
0.027034 0.029720 0.021684 0.025578 0.023899 0.024750   3.521107   3.153595    5.841565
0.025288 0.027784 0.022084 0.024219 0.021655 0.026447   3.717337   3.366008    6.230058
0.023881 0.027254 0.021302 0.023659 0.022342 0.025349   3.946125   3.605658    6.504375
0.024757 0.027351 0.022349 0.025594 0.022588 0.025823   4.137040   3.812243    6.821565
0.025850 0.029305 0.020673 0.024326 0.023739 0.025880   4.392335   3.992828    7.057181
0.025512 0.030338 0.022616 0.025192 0.023534 0.026397   4.631534   4.204765    7.409927
0.027702 0.030308 0.020937 0.024936 0.022891 0.025706   4.769048   4.380049    7.699336
0.024441 0.030178 0.021179 0.024171 0.024005 0.024447   4.968976   4.563780    7.942619
0.026398 0.031425 0.020787 0.023789 0.023386 0.025240   5.144344   4.704141    8.310972
0.025833 0.028797 0.020534 0.024065 0.023626 0.025066   5.166501   4.876553    8.568136
0.024663 0.032130 0.021968 0.022372 0.024154 0.025922   5.371755   4.997338    8.566362
0.027316 0.029955 0.020603 0.025077 0.023124 0.025886   5.582799   5.137883    8.934222
0.027633 0.029364 0.021445 0.025552 0.023080 0.025310   5.830425   5.364704    9.203958
0.023666 0.028885 0.020793 0.023044 0.023084 0.026154   6.038558   5.452399    9.760198
0.027568 0.030111 0.020185 0.024116 0.023037 0.025437   6.209524   5.695589   10.121889
0.024626 0.029551 0.021981 0.023817 0.023582 0.025604   6.378952   5.971161   10.430022
0.025016 0.028949 0.021314 0.024414 0.022558 0.025383   6.568188   6.151521   10.818380
0.025449 0.031027 0.020262 0.024301 0.024694 0.025863   6.675835   6.342370   11.195780
0.026673 0.029286 0.021667 0.024387 0.023582 0.025667   6.858419   6.453911   11.252831
0.024176 0.025148 0.021502 0.024006 0.021945 0.025503   7.042344   6.598578   11.548700
0.029607 0.027857 0.021074 0.027802 0.021923 0.025750   7.281644   6.746395   11.856873
0.026639 0.026064 0.020468 0.024432 0.022875 0.023765   7.465803   7.067574   12.229472
0.025958 0.030776 0.021786 0.025869 0.023002 0.025887   7.610702   7.225055   12.482062
0.027155 0.026867 0.021314 0.025477 0.022601 0.026274   7.635275   7.337067   12.831436
0.026040 0.028085 0.020029 0.024942 0.024288 0.025028   7.858820   7.647905   13.296561
0.026476 0.027333 0.020795 0.023556 0.023223 0.025236   8.108610   7.869629   13.606423
0.024671 0.029132 0.020907 0.022746 0.022197 0.025649   8.417933   7.996198   14.062028
0.026514 0.027898 0.020300 0.024056 0.022235 0.024702   8.630450   8.094795   14.527515
0.025172 0.028253 0.021233 0.025057 0.022730 0.025882   8.770357   8.404588   14.772744
0.026504 0.027532 0.020790 0.025405 0.023465 0.026270   8.973022   8.618485   15.207722
0.029478 0.029024 0.021413 0.025306 0.024072 0.026590   9.222975   8.844083   15.600242
0.027328 0.026757 0.020704 0.024744 0.022109 0.025402   9.240236   8.977201   16.113883
0.026166 0.029906 0.020210 0.023223 0.023669 0.025650   9.457414   9.240154   16.359719
0.027499 0.031052 0.021166 0.025350 0.024162 0.024514   9.661738   9.425140   16.869178
0.025485 0.031761 0.021920 0.025204 0.023370 0.027878   9.754675   9.557623   17.288559
0.025948 0.029397 0.021755 0.024448 0.022497 0.027599   9.899542   9.815712   17.628200
0.025597 0.033623 0.020829 0.024176 0.022913 0.025534  10.055643  10.004181   17.677829
0.025888 0.036912 0.019880 0.024435 0.023751 0.025757  10.217576  10.252762   17.931878
0.027635 0.031741 0.021025 0.026383 0.023294 0.025515  10.250903  10.507847   18.314993
0.027082 0.032072 0.020222 0.026348 0.023861 0.025929  10.296131  10.550031   18.259341
0.027221 0.032175 0.020778 0.024060 0.022052 0.024985  10.422733  10.657243   18.390519
0.026178 0.032455 0.021133 0.024864 0.021896 0.025794  10.787561  10.829796   18.597595
