0.020440 0.020878 0.015926 0.019207 0.018121 0.020382   0.046312   0.051123   0.063875
0.019722 0.020633 0.015932 0.019808 0.018240 0.019997   0.047359   0.052453   0.060283
0.018715 0.019110 0.016688 0.018600 0.017338 0.019246   0.045914   0.053353   0.063906
0.019474 0.021475 0.016448 0.017834 0.018510 0.019738   0.052859   0.064867   0.075847
0.019038 0.021029 0.015894 0.019099 0.017986 0.019964   0.051888   0.065048   0.104367
0.020128 0.022443 0.015371 0.019772 0.018816 0.019540   0.067439   0.076497   0.116672
0.019311 0.020176 0.016454 0.018870 0.017519 0.019985   0.075370   0.074483   0.125559
0.018651 0.021355 0.016106 0.017928 0.019004 0.019069   0.074497   0.089539   0.143344
0.018675 0.021278 0.015741 0.018386 0.018619 0.019847   0.092184   0.101888   0.155864
0.019608 0.019990 0.016311 0.018352 0.018203 0.019371   0.099406   0.118176   0.196110
0.019245 0.022359 0.015444 0.018029 0.018885 0.019463   0.109475   0.144071   0.215574
0.018412 0.021342 0.015542 0.018544 0.017819 0.019281   0.117183   0.144359   0.241317
0.018978 0.022444 0.015736 0.018933 0.019961 0.020171   0.142579   0.172367   0.346139
0.020835 0.019532 0.016961 0.020606 0.018815 0.020193   0.152186   0.172082   0.444915
0.019191 0.020347 0.016066 0.018373 0.018218 0.019468   0.159354   0.187873   0.432897
0.020381 0.020530 0.015833 0.018894 0.017513 0.020095   0.174267   0.208081   0.450898
0.020412 0.021171 0.015980 0.019370 0.018806 0.020510   0.177384   0.221515   0.498823
0.019651 0.019534 0.016386 0.018749 0.017665 0.019389   0.187276   0.226553   0.508141
0.019854 0.020369 0.017489 0.019300 0.017512 0.020677   0.200086   0.236303   0.497773
0.020828 0.021040 0.016028 0.020200 0.018123 0.019547   0.216131   0.258835   0.536498
0.021065 0.021049 0.018098 0.019118 0.018965 0.020844   0.224969   0.291995   0.595747
0.020172 0.020267 0.016709 0.019806 0.017000 0.020246   0.232487   0.309265   0.624612
0.020734 0.021368 0.016629 0.020977 0.018409 0.019925   0.240268   0.302081   0.672525
0.020139 0.021459 0.016075 0.018966 0.019537 0.020166   0.243849   0.310520   0.710762
0.019470 0.023101 0.015756 0.018403 0.019269 0.019664   0.251405   0.329193   0.763209
0.020451 0.021068 0.015469 0.019680 0.017610 0.019863   0.272273   0.335275   0.799948
0.020031 0.021004 0.016558 0.019358 0.018722 0.020124   0.267830   0.357282   0.789230
0.020702 0.021542 0.015312 0.019868 0.018401 0.020439   0.279559   0.369286   0.821220
0.019282 0.021104 0.016580 0.019273 0.018351 0.019151   0.302721   0.401930   0.847731
0.020300 0.019750 0.018194 0.019003 0.017068 0.021304   0.306307   0.404062   0.896791
0.020900 0.021321 0.016179 0.020886 0.018205 0.018815   0.332335   0.438510   0.946754
0.021024 0.021767 0.016722 0.019663 0.018098 0.020267   0.351554   0.464692   0.992730
0.019280 0.021562 0.016419 0.018285 0.017585 0.019882   0.376079   0.464358   1.021416
0.019268 0.020712 0.016674 0.018601 0.017749 0.021255   0.407121   0.438611   1.070584
0.019639 0.020570 0.016680 0.018346 0.017681 0.020248   0.418083   0.457455   1.098231
0.019096 0.020172 0.016861 0.018792 0.018024 0.019631   0.450760   0.486075   1.133266
0.019758 0.020519 0.016841 0.018735 0.017939 0.020372   0.461150   0.496199   1.193427
0.018318 0.021215 0.017566 0.018680 0.018657 0.020622   0.465753   0.515657   1.254758
0.018729 0.020720 0.017385 0.017474 0.017942 0.020432   0.513536   0.552993   1.243469
0.019337 0.020309 0.016364 0.018413 0.017643 0.019903   0.550387   0.559840   1.283523
0.019743 0.021400 0.016239 0.017356 0.018048 0.020489   0.563728   0.590932   1.309289
0.020748 0.020765 0.016136 0.018400 0.017786 0.019806   0.593087   0.598743   1.349851
0.019658 0.021607 0.017542 0.018794 0.018248 0.020528   0.619051   0.608849   1.414242
0.019425 0.020531 0.016356 0.018855 0.017736 0.020034   0.644681   0.619846   1.423383
0.019806 0.021846 0.016241 0.019729 0.018236 0.019419   0.670598   0.661192   1.488188
0.019412 0.020977 0.017409 0.018303 0.018561 0.020931   0.700012   0.688084   1.538494
0.019831 0.020096 0.016344 0.018087 0.018279 0.020314   0.740582   0.728891   1.558886
0.021955 0.020449 0.016789 0.020219 0.017327 0.020161   0.755799   0.752176   1.612464
0.018560 0.020964 0.016176 0.018581 0.017367 0.021059   0.761307   0.752649   1.662959
0.019899 0.021311 0.015580 0.019145 0.018520 0.019336   0.780986   0.749890   1.720047
0.020083 0.020003 0.016305 0.019874 0.016735 0.021126   0.812264   0.781574   1.729048
0.020501 0.020968 0.017067 0.018946 0.017874 0.019817   0.891819   0.812227   1.753987
0.019690 0.020113 0.015959 0.018921 0.017830 0.018739   0.918719   0.812958   1.835316
0.021336 0.023011 0.015648 0.020893 0.019155 0.019766   0.982192   0.860289   1.901642
0.021099 0.020910 0.015771 0.018841 0.018414 0.019468   1.009737   0.848991   1.952919
0.020556 0.020448 0.016795 0.019849 0.017525 0.020318   1.011982   0.875053   1.950164
0.020544 0.021747 0.016870 0.019506 0.018149 0.020243   1.033111   0.889352   2.000654
0.020464 0.021623 0.016645 0.019668 0.018677 0.019172   1.033915   0.916236   2.035140
0.021468 0.019292 0.016398 0.019509 0.017368 0.019882   1.070433   0.928538   2.030969
0.020605 0.022295 0.016260 0.019946 0.018998 0.020015   1.104417   0.963033   2.077230
0.018740 0.020556 0.016219 0.018832 0.016194 0.019595   1.136645   0.995759   2.150280
0.021067 0.023044 0.016143 0.019938 0.019610 0.019546   1.152985   0.987663   2.169488
0.018891 0.020648 0.015639 0.018621 0.017414 0.019291   1.192314   1.027043   2.224909
0.019498 0.020822 0.016445 0.018567 0.019122 0.020623   1.224403   1.053315   2.293082
0.020415 0.020181 0.015392 0.019383 0.017808 0.019967   1.211848   1.105031   2.326311
0.019251 0.021383 0.015286 0.018038 0.017694 0.019450   1.212988   1.099741   2.346447
0.017959 0.019941 0.016248 0.018536 0.017424 0.019090   1.218893   1.095970   2.384045
0.019037 0.021295 0.016964 0.018682 0.018049 0.020245   1.243545   1.136923   2.439126
0.019894 0.021773 0.016904 0.018661 0.018924 0.019159   1.264723   1.185803   2.505351
0.019541 0.021085 0.017719 0.019578 0.018578 0.020514   1.300652   1.187457   2.514899
0.019063 0.021906 0.015696 0.018346 0.019074 0.019920   1.307560   1.190643   2.590262
0.020540 0.020272 0.015909 0.018646 0.017447 0.019791   1.367862   1.244508   2.634038
0.020302 0.022228 0.017121 0.019738 0.019297 0.020481   1.365601   1.247514   2.647255
0.019946 0.020355 0.015772 0.018687 0.018495 0.019104   1.408989   1.263454   2.668688
0.019284 0.021354 0.015916 0.018145 0.019000 0.019378   1.442721   1.284566   2.709009
0.020313 0.020899 0.015707 0.019121 0.016561 0.020188   1.483588   1.314580   2.766973
0.018131 0.021004 0.016702 0.018292 0.018013 0.020362   1.515656   1.328670   2.801998
0.020458 0.020545 0.017286 0.018431 0.017520 0.021414   1.533943   1.353374   2.847091
0.019804 0.021266 0.016574 0.020112 0.017465 0.020332   1.591301   1.376897   2.849825
0.018819 0.019377 0.016787 0.018630 0.017378 0.020877   1.611224   1.384476   2.934500
0.019084 0.020082 0.016555 0.018476 0.017533 0.020704   1.631155   1.441720   2.928652
0.019150 0.020401 0.016840 0.018914 0.018001 0.020650   1.676999   1.471652   3.047514
0.018949 0.021090 0.016057 0.018678 0.019053 0.020439   1.671439   1.504311   3.073917
0.020208 0.022430 0.017807 0.020070 0.018228 0.021310   1.714228   1.532707   3.049278
0.019472 0.020195 0.015510 0.019040 0.017896 0.018638   1.742085   1.558089   3.145228
0.020448 0.020856 0.016389 0.019474 0.018267 0.020302   1.733020   1.573288   3.175678
0.019129 0.019287 0.017213 0.017887 0.017909 0.021286   1.749886   1.620731   3.253736
0.020295 0.020458 0.017086 0.018759 0.017897 0.020549   1.756153   1.612215   3.261787
0.019415 0.021190 0.017070 0.018789 0.018311 0.020370   1.865766   1.637957   3.379231
0.019849 0.019918 0.017256 0.018916 0.017017 0.020656   1.866100   1.656212   3.365951
0.019416 0.023588 0.015945 0.017925 0.020793 0.019280   1.890994   1.686352   3.388975
0.020378 0.021378 0.016713 0.019724 0.018136 0.020209   1.885511   1.722946   3.506288
0.019673 0.022835 0.016971 0.018785 0.019596 0.021049   1.903452   1.764750   3.490411
0.019073 0.022759 0.016824 0.018713 0.019629 0.020227   1.938450   1.753735   3.479993
0.020031 0.022081 0.016389 0.018588 0.018376 0.020992   1.954012   1.834046   3.566853
0.019695 0.021945 0.015872 0.019023 0.019174 0.020586   1.942286   1.846409   3.570412
0.019374 0.022073 0.015635 0.018314 0.018500 0.019509   1.996479   1.877606   3.673109
0.019426 0.021840 0.015514 0.019055 0.019236 0.018811   2.005404   1.896304   3.661074
0.018473 0.020935 0.016925 0.018360 0.018174 0.019949   2.024511   1.953761   3.775795
0.019379 0.022185 0.016220 0.017955 0.018690 0.019474   2.049977   1.985576   3.792802
0.020103 0.021527 0.017155 0.018814 0.018288 0.019550   2.061325   1.976465   3.848366
0.021550 0.022672 0.016497 0.020587 0.019700 0.019948   2.093972   1.993353   3.956262
0.020238 0.022049 0.016048 0.019928 0.019291 0.019715   2.096885   1.997929   3.915207
0.019656 0.021374 0.015383 0.019699 0.018101 0.018937   2.114375   1.994191   3.982967
0.021250 0.020843 0.016252 0.019272 0.019553 0.019706   2.208820   2.098390   4.057540
0.019211 0.019884 0.015234 0.019214 0.016584 0.018969   2.231278   2.107676   4.044280
0.019572 0.019900 0.016889 0.019157 0.017176 0.020149   2.259220   2.091041   4.071119
0.019878 0.021155 0.016207 0.018450 0.017601 0.019010   2.269099   2.128985   4.113461
