0.015411 0.018423 0.014899 0.015925 0.015783 0.017834  0.043297  0.043937   0.071919
0.014509 0.017472 0.014427 0.015005 0.016165 0.017723  0.049935  0.051663   0.081632
0.014950 0.018751 0.013750 0.015476 0.016250 0.017892  0.055927  0.057315   0.088082
0.015167 0.019228 0.014119 0.015711 0.015957 0.017913  0.079698  0.076123   0.119073
0.016593 0.017941 0.014043 0.016275 0.015788 0.017876  0.102414  0.085287   0.143583
0.015669 0.017115 0.014610 0.015707 0.015458 0.017917  0.127244  0.103301   0.187355
0.013924 0.017717 0.013830 0.014991 0.014664 0.017020  0.142477  0.128043   0.237397
0.015649 0.017707 0.013958 0.015767 0.015491 0.017454  0.171775  0.151148   0.273122
0.015363 0.017599 0.013542 0.015030 0.015129 0.017379  0.196047  0.154958   0.291663
0.016133 0.018526 0.014768 0.016387 0.015462 0.017431  0.208710  0.175823   0.312615
0.015115 0.017450 0.014709 0.015540 0.015054 0.017872  0.235281  0.184942   0.355517
0.016469 0.017626 0.014649 0.016392 0.015323 0.016806  0.250454  0.199880   0.402531
0.016422 0.019711 0.014013 0.015966 0.015810 0.017820  0.252633  0.205891   0.432180
0.017131 0.017825 0.013845 0.017345 0.015413 0.017442  0.262476  0.218724   0.493259
0.016184 0.017743 0.013132 0.016898 0.015406 0.017309  0.297570  0.223873   0.545586
0.016628 0.017426 0.012941 0.017240 0.016085 0.017258  0.314036  0.244224   0.593056
0.015524 0.018382 0.014465 0.015866 0.015423 0.018519  0.324649  0.257452   0.625476
0.015198 0.016991 0.014156 0.015217 0.015370 0.018101  0.339838  0.267075   0.646241
0.015755 0.017400 0.014771 0.016447 0.015493 0.018180  0.352153  0.265972   0.671188
0.016352 0.017964 0.014302 0.016755 0.014937 0.017971  0.400335  0.286928   0.699054
0.016374 0.017743 0.014631 0.015779 0.014870 0.017652  0.429283  0.334055   0.745071
0.015814 0.017979 0.014643 0.015955 0.016151 0.019092  0.433787  0.360804   0.765323
0.015309 0.016669 0.015336 0.016315 0.015262 0.017778  0.458122  0.347870   0.767840
0.016280 0.016563 0.014445 0.015571 0.014522 0.018472  0.498135  0.358692   0.843952
0.014602 0.018194 0.014920 0.015648 0.015227 0.018408  0.512860  0.362620   0.899943
0.015187 0.017568 0.014313 0.015185 0.014965 0.017567  0.527553  0.392598   0.926078
0.015138 0.016891 0.013698 0.014944 0.014730 0.017571  0.525585  0.404009   0.977550
0.015409 0.017318 0.013850 0.015124 0.014625 0.017596  0.549966  0.431645   0.995212
0.015623 0.018547 0.014544 0.015806 0.015477 0.017689  0.566451  0.461592   1.047093
0.014933 0.017961 0.014686 0.015225 0.014984 0.018041  0.590566  0.476791   1.116771
0.015190 0.018128 0.014001 0.015595 0.015209 0.017929  0.612608  0.518187   1.174493
0.015838 0.018990 0.013771 0.015394 0.015317 0.017467  0.661286  0.534990   1.237696
0.015970 0.017406 0.013302 0.015602 0.014353 0.016519  0.701546  0.567358   1.217738
0.015872 0.018433 0.014553 0.015661 0.016411 0.017697  0.717252  0.613525   1.294625
0.015658 0.017665 0.014069 0.016371 0.016224 0.018313  0.725101  0.604342   1.352901
0.017626 0.017963 0.014737 0.017296 0.015408 0.017963  0.729429  0.613151   1.425700
0.016404 0.018157 0.014031 0.016663 0.015529 0.017884  0.781144  0.663493   1.413411
0.016792 0.018900 0.014289 0.016920 0.016815 0.019043  0.826906  0.729431   1.460355
0.016995 0.019564 0.013876 0.016801 0.016366 0.017560  0.854291  0.742732   1.531197
0.017501 0.019022 0.013729 0.017093 0.015765 0.017583  0.856771  0.749499   1.615755
0.016310 0.019715 0.013832 0.016371 0.016498 0.017232  0.874565  0.796110   1.608308
0.016395 0.018119 0.013561 0.016869 0.016659 0.016912  0.885523  0.796485   1.674120
0.016846 0.018987 0.013338 0.016716 0.015857 0.017116  0.929526  0.836486   1.773323
0.016644 0.018136 0.014092 0.015591 0.015368 0.017505  0.928765  0.847719   1.833401
0.016929 0.018488 0.014215 0.016335 0.016264 0.017680  1.001818  0.882686   1.926057
0.016857 0.019400 0.014579 0.016643 0.015523 0.018093  1.035690  0.891789   2.055998
0.016950 0.019133 0.014755 0.017126 0.016438 0.018057  1.075730  0.919684   2.181443
0.017329 0.017603 0.013787 0.015964 0.015446 0.017350  1.145166  0.952548   2.247394
0.017496 0.018411 0.013251 0.017172 0.016145 0.017165  1.151548  0.968890   2.338106
0.015758 0.016339 0.014583 0.016122 0.015462 0.017834  1.198799  0.978790   2.474801
0.015767 0.017220 0.015067 0.016496 0.014932 0.018018  1.234365  1.069136   2.568261
0.015567 0.016983 0.014168 0.016242 0.014810 0.018513  1.268028  1.039541   2.652099
0.017525 0.018443 0.014919 0.017135 0.016176 0.017811  1.304704  1.061663   2.710625
0.015602 0.016882 0.013691 0.016880 0.014390 0.017622  1.286199  1.071235   2.740568
0.017091 0.018619 0.014400 0.016606 0.016268 0.018576  1.300691  1.085911   2.806623
0.016778 0.016717 0.014416 0.016605 0.015326 0.018195  1.369511  1.109390   2.936602
0.015733 0.018841 0.014615 0.015835 0.015968 0.018259  1.393943  1.150728   2.989961
0.015866 0.017805 0.014347 0.016889 0.016246 0.017533  1.413011  1.147442   3.054598
0.015490 0.016387 0.013221 0.015552 0.015062 0.016768  1.402717  1.163813   3.107053
0.015140 0.018633 0.014719 0.016358 0.016449 0.018104  1.408041  1.177879   3.195015
0.016129 0.019320 0.014097 0.016205 0.015657 0.017435  1.441999  1.216601   3.264739
0.017353 0.017866 0.014903 0.017005 0.015228 0.018899  1.484001  1.230721   3.368503
0.016372 0.017655 0.013680 0.016149 0.015985 0.017127  1.500010  1.267731   3.424642
0.016280 0.017764 0.014208 0.015932 0.015787 0.017800  1.535117  1.266048   3.479980
0.015446 0.018509 0.014122 0.015773 0.015525 0.018246  1.566638  1.318242   3.499314
0.015611 0.017368 0.014758 0.015450 0.014367 0.017251  1.566024  1.336402   3.619870
0.016678 0.017365 0.014705 0.016319 0.015112 0.018737  1.559167  1.345245   3.641581
0.015089 0.017566 0.014410 0.015583 0.015123 0.018264  1.625005  1.420682   3.749160
0.016318 0.018866 0.014887 0.016065 0.015124 0.018298  1.645414  1.432024   3.742913
0.015563 0.018779 0.014772 0.015449 0.017087 0.018302  1.668365  1.450147   3.823840
0.015556 0.018119 0.014297 0.015878 0.015723 0.017970  1.684039  1.497866   3.795850
0.016374 0.018606 0.014665 0.015684 0.015517 0.018098  1.675969  1.517481   3.832043
0.016130 0.017956 0.014025 0.015965 0.014597 0.017294  1.723496  1.512157   3.882794
0.015521 0.018722 0.014835 0.015449 0.015782 0.017873  1.734429  1.557481   3.840397
0.015330 0.017405 0.014729 0.016300 0.015298 0.018071  1.749283  1.530928   3.881938
0.016227 0.018560 0.015061 0.016287 0.016826 0.017984  1.744714  1.545999   3.932802
0.017343 0.019325 0.014039 0.016607 0.016635 0.017817  1.768693  1.539538   3.956306
0.015242 0.018240 0.014195 0.015675 0.016794 0.017156  1.779282  1.562308   3.986961
0.014979 0.017139 0.014572 0.014865 0.015147 0.016934  1.781308  1.586392   4.035084
0.015161 0.018040 0.013867 0.015541 0.016435 0.017462  1.790021  1.597553   4.028369
0.015120 0.016950 0.013708 0.015014 0.014826 0.017485  1.788540  1.603807   4.053209
0.015802 0.018976 0.014741 0.015687 0.017372 0.017792  1.809693  1.689240   4.125861
0.016454 0.017862 0.014419 0.016374 0.015702 0.018110  1.831792  1.735083   4.147161
0.016496 0.018533 0.014772 0.015521 0.016347 0.018026  1.864250  1.770720   4.286607
0.015909 0.019548 0.013889 0.015501 0.015908 0.017334  1.899302  1.799542   4.381474
0.016113 0.018592 0.013323 0.016731 0.016313 0.017486  1.913284  1.791745   4.366015
0.014888 0.019229 0.014281 0.015377 0.016500 0.018172  1.913725  1.848850   4.417502
0.015526 0.018413 0.015106 0.016672 0.016199 0.018572  1.923197  1.865489   4.438493
0.016133 0.019086 0.013861 0.016087 0.017137 0.018148  1.944323  1.856550   4.472250
0.016144 0.017856 0.013560 0.017082 0.016041 0.017116  1.956161  1.893793   4.488082
0.015186 0.020037 0.014559 0.015171 0.016349 0.018080  1.947601  1.862858   4.495758
0.015317 0.017460 0.013938 0.016044 0.015357 0.017007  1.976996  1.872271   4.511184
0.014774 0.018529 0.015069 0.016080 0.016844 0.018441  1.982286  1.884386   4.540667
0.016714 0.018087 0.014692 0.015907 0.015268 0.018603  1.998418  1.922131   4.592665
0.016349 0.018915 0.015421 0.016002 0.016437 0.018980  2.022902  1.909066   4.615873
0.016610 0.018996 0.014611 0.016914 0.015778 0.018479  2.038335  1.945553   4.546348
0.016729 0.017911 0.014240 0.016939 0.015681 0.017912  2.034078  1.929797   4.558771
0.015302 0.018011 0.013649 0.015924 0.015111 0.017678  2.040750  1.967160   4.659846
0.015202 0.017726 0.014101 0.015364 0.015594 0.017268  2.063530  1.983114   4.681474
0.015640 0.019154 0.014346 0.016120 0.016496 0.018082  2.090888  1.995219   4.747118
0.017505 0.018753 0.013527 0.016523 0.015774 0.017048  2.074261  1.961916   4.841359
0.016653 0.018228 0.014287 0.016140 0.016349 0.016847  2.100055  2.022629   4.856760
0.017310 0.018331 0.014656 0.016959 0.016116 0.017720  2.114307  2.020750   4.908738
0.015618 0.018551 0.015425 0.015586 0.015735 0.019090  2.115156  2.058139   5.042826
0.015400 0.017659 0.014341 0.016316 0.014643 0.018297  2.177645  2.079642   5.053556
0.015723 0.018396 0.014357 0.015421 0.016461 0.018290  2.178378  2.092135   5.158396
0.015753 0.017390 0.014008 0.015612 0.014978 0.018342  2.205106  2.088891   5.140970
0.016137 0.019113 0.013205 0.016701 0.016585 0.017490  2.243463  2.126761   5.191803
0.016614 0.017180 0.013767 0.016707 0.015315 0.017457  2.245391  2.168539   5.220757
0.016210 0.018652 0.013508 0.016225 0.016380 0.016762  2.228550  2.146110   5.257164
0.016257 0.017571 0.013997 0.015166 0.015409 0.017051  2.274762  2.139944   5.240111
0.016888 0.019092 0.015397 0.016748 0.016101 0.018537  2.274335  2.190883   5.371315
0.015300 0.018591 0.015687 0.015807 0.015829 0.019330  2.273034  2.163996   5.448853
0.016347 0.017074 0.015813 0.016759 0.014723 0.019851  2.316248  2.215051   5.508451
0.016060 0.016932 0.015410 0.015607 0.014960 0.017850  2.359195  2.237311   5.684903
0.018325 0.017453 0.014439 0.017244 0.015674 0.017029  2.341706  2.235913   5.627943
0.016200 0.018217 0.014871 0.015981 0.015221 0.017589  2.387166  2.267446   5.657899
0.017287 0.017737 0.015719 0.017212 0.014794 0.018399  2.400948  2.320975   5.726851
0.016565 0.018036 0.015804 0.016373 0.014767 0.018222  2.431582  2.296895   5.778022
0.017124 0.018310 0.014691 0.016915 0.014772 0.017800  2.439697  2.307011   5.901264
