0.013176 0.015910 0.012366 0.013848 0.013944 0.015127 0.330989 0.291488  0.636335
0.013071 0.015733 0.012595 0.013334 0.013837 0.014785 0.325938 0.288647  0.638764
0.014526 0.016183 0.012253 0.013862 0.014116 0.015373 0.329405 0.287154  0.649203
0.013309 0.016071 0.012154 0.013872 0.013319 0.015333 0.330882 0.288841  0.659354
0.013884 0.016431 0.011970 0.013516 0.013569 0.015067 0.339281 0.300133  0.663112
0.013838 0.015175 0.011754 0.014013 0.013395 0.014560 0.338255 0.306064  0.663437
0.013589 0.015051 0.011731 0.013417 0.013564 0.014295 0.339256 0.297130  0.680562
0.013286 0.015018 0.011497 0.013597 0.012875 0.014803 0.338234 0.295541  0.706565
0.014008 0.015008 0.012625 0.014055 0.013767 0.015173 0.336177 0.302373  0.689177
0.013032 0.015515 0.012105 0.013408 0.013552 0.015374 0.331401 0.301241  0.710059
0.013533 0.014476 0.011875 0.014026 0.012799 0.015517 0.341029 0.307057  0.711067
0.012604 0.014350 0.011042 0.012951 0.012927 0.014565 0.342325 0.305388  0.715944
0.014361 0.015526 0.011996 0.013898 0.013201 0.014857 0.352908 0.301404  0.725979
0.013191 0.015766 0.012699 0.013355 0.013691 0.014635 0.352160 0.313802  0.717818
0.013618 0.014819 0.011629 0.013696 0.013543 0.014831 0.359936 0.335418  0.710956
0.013536 0.014255 0.011923 0.013368 0.012369 0.014606 0.348844 0.322653  0.725631
0.014825 0.014885 0.011876 0.014472 0.012516 0.014750 0.350741 0.326900  0.718883
0.014132 0.015438 0.012780 0.014187 0.013439 0.015843 0.354395 0.334085  0.730515
0.013689 0.016351 0.012492 0.013644 0.013353 0.014733 0.358737 0.339076  0.759907
0.013740 0.015189 0.011889 0.013494 0.013601 0.014508 0.353663 0.330941  0.763621
0.013489 0.015769 0.012356 0.013462 0.014009 0.015533 0.351443 0.333357  0.774774
0.013573 0.015432 0.011997 0.013472 0.013614 0.014835 0.357169 0.337135  0.780144
0.012822 0.015394 0.012195 0.013054 0.014020 0.014669 0.356085 0.331294  0.777918
0.014457 0.014846 0.011622 0.014240 0.013395 0.014931 0.369890 0.329581  0.782232
0.013900 0.015129 0.013175 0.014077 0.013751 0.015266 0.353904 0.336557  0.780962
0.013162 0.016691 0.012016 0.013462 0.014731 0.014783 0.363883 0.332133  0.796228
0.014853 0.015156 0.012462 0.013685 0.013753 0.014881 0.359446 0.335839  0.774993
0.013003 0.017348 0.012641 0.013188 0.014677 0.016114 0.359829 0.341763  0.781379
0.013477 0.016261 0.011507 0.014105 0.014197 0.014692 0.360958 0.335325  0.815225
0.013130 0.016754 0.011589 0.013768 0.015308 0.014920 0.357762 0.341405  0.782288
0.013217 0.014745 0.011693 0.013881 0.013100 0.015175 0.365342 0.339976  0.807773
0.013453 0.016827 0.011754 0.013467 0.014900 0.014564 0.353437 0.343209  0.805983
0.014070 0.014665 0.012117 0.013595 0.012458 0.015069 0.361067 0.334043  0.823024
0.013664 0.016212 0.012138 0.013611 0.013853 0.014823 0.368844 0.351558  0.798111
0.013426 0.014322 0.011773 0.013763 0.012785 0.014847 0.364866 0.347461  0.808028
0.014161 0.015764 0.012155 0.014761 0.013460 0.014858 0.375691 0.347363  0.815756
0.013956 0.014402 0.011132 0.014259 0.012942 0.014385 0.377745 0.351891  0.796506
0.014243 0.014572 0.011976 0.013945 0.012984 0.014805 0.374834 0.349438  0.820527
0.013808 0.015169 0.011759 0.013124 0.011995 0.014543 0.376857 0.356499  0.836211
0.013786 0.014771 0.011152 0.013324 0.013272 0.014296 0.375960 0.351897  0.851915
0.012867 0.014493 0.011389 0.012984 0.012514 0.014872 0.378699 0.356890  0.853340
0.013515 0.015597 0.011217 0.013669 0.013924 0.014474 0.380531 0.354920  0.848990
0.012978 0.014969 0.011254 0.013139 0.012987 0.013997 0.379581 0.358085  0.849045
0.014051 0.016439 0.011762 0.014012 0.014861 0.014972 0.402658 0.358403  0.861744
0.013290 0.013964 0.012556 0.014222 0.012601 0.015059 0.387088 0.354171  0.875317
0.013646 0.016530 0.011745 0.013364 0.014014 0.014332 0.404581 0.350812  0.874395
0.014085 0.015351 0.011717 0.014210 0.012650 0.014198 0.402301 0.358897  0.869170
0.013191 0.016193 0.011963 0.013230 0.014689 0.015066 0.399542 0.369030  0.886186
0.013918 0.014847 0.011938 0.013976 0.012896 0.015364 0.417381 0.364004  0.876864
0.014091 0.016156 0.011360 0.013936 0.013455 0.015020 0.403856 0.362204  0.879516
0.014077 0.016202 0.012611 0.013954 0.013096 0.014987 0.423333 0.371866  0.907250
0.014006 0.016410 0.012245 0.014250 0.014322 0.015789 0.421364 0.366802  0.883515
0.013550 0.016298 0.012463 0.014510 0.014176 0.015411 0.423497 0.381614  0.901431
0.013720 0.017096 0.013100 0.013947 0.013955 0.015426 0.423204 0.368081  0.903442
0.014358 0.015831 0.012074 0.014407 0.014110 0.015065 0.430641 0.371283  0.893670
0.013245 0.014880 0.012085 0.013518 0.013025 0.014748 0.434292 0.377639  0.913293
0.014486 0.015498 0.012033 0.014327 0.012823 0.014893 0.426641 0.364361  0.942377
0.014692 0.015530 0.012694 0.013676 0.013796 0.015808 0.436374 0.379124  0.916497
0.014505 0.016192 0.011786 0.014085 0.013425 0.015570 0.433432 0.377762  0.949437
0.014253 0.015668 0.012802 0.014501 0.013193 0.015176 0.433213 0.376580  0.967716
0.014386 0.015798 0.012560 0.014671 0.012934 0.015409 0.443542 0.367879  0.963526
0.013443 0.015004 0.011704 0.014157 0.013628 0.014908 0.441286 0.383632  0.959182
0.014329 0.015263 0.012705 0.014345 0.013079 0.014982 0.439525 0.378064  0.960138
0.015368 0.014936 0.012663 0.014323 0.012988 0.015207 0.436883 0.378252  0.956243
0.014823 0.014909 0.011860 0.014334 0.013097 0.015128 0.444951 0.376964  0.968884
0.015271 0.015221 0.012281 0.014696 0.013603 0.015159 0.444667 0.379702  0.991400
0.013475 0.015038 0.013211 0.013491 0.013203 0.015077 0.457906 0.384261  0.973850
0.014986 0.014841 0.013247 0.014186 0.013100 0.015968 0.459512 0.396511  1.006137
0.013489 0.014761 0.012292 0.013833 0.013222 0.014896 0.456374 0.395587  0.985381
0.015780 0.015584 0.012040 0.014843 0.012988 0.014597 0.452150 0.391711  0.975089
0.014460 0.014137 0.012362 0.014127 0.012489 0.015570 0.456489 0.394330  0.981569
0.015794 0.016944 0.013809 0.016015 0.014105 0.016054 0.458775 0.390231  0.997202
0.013840 0.015282 0.013290 0.013153 0.013069 0.015784 0.476267 0.394087  1.001238
0.014743 0.015337 0.012969 0.014148 0.012969 0.015727 0.465465 0.384459  1.001779
0.013497 0.014741 0.012361 0.013455 0.012756 0.015305 0.476617 0.386887  1.012150
0.014308 0.015758 0.011660 0.013890 0.013689 0.014712 0.476402 0.394578  1.000685
0.014616 0.015512 0.011989 0.013943 0.013216 0.014500 0.480538 0.407233  1.003122
0.014137 0.015302 0.012141 0.013632 0.012614 0.015121 0.479857 0.395557  1.035796
0.014639 0.014249 0.012384 0.014181 0.012632 0.015472 0.477235 0.402490  1.010729
0.012787 0.015524 0.012892 0.013586 0.013455 0.015783 0.483891 0.395286  1.028743
0.013671 0.014760 0.012178 0.014191 0.013436 0.015049 0.486470 0.401886  1.032977
0.013574 0.015266 0.012455 0.013815 0.013166 0.014907 0.489657 0.398932  1.028591
0.015413 0.015025 0.012970 0.014537 0.012596 0.015787 0.514760 0.411328  1.038400
0.012875 0.015492 0.012115 0.012361 0.013131 0.014983 0.513051 0.410535  1.058616
0.013705 0.015210 0.012338 0.013959 0.013263 0.014703 0.501503 0.420277  1.051004
0.014376 0.015244 0.013054 0.014319 0.012790 0.015750 0.507734 0.408122  1.047984
0.014972 0.015867 0.012694 0.013778 0.013516 0.015647 0.511939 0.421787  1.065933
0.014770 0.014956 0.012175 0.014259 0.012923 0.015421 0.521310 0.422180  1.031458
0.014985 0.015796 0.012258 0.014154 0.013615 0.014533 0.505370 0.413081  1.056277
0.014953 0.016098 0.012541 0.014711 0.013408 0.014948 0.519191 0.412274  1.056124
0.014814 0.015749 0.012495 0.013585 0.012944 0.015757 0.514800 0.415411  1.048153
0.014214 0.015273 0.012685 0.014730 0.013667 0.014885 0.531793 0.420894  1.066079
0.014109 0.014882 0.012044 0.014264 0.013458 0.015617 0.530739 0.421400  1.081945
0.016199 0.014597 0.012336 0.015250 0.012904 0.015332 0.528756 0.425844  1.095864
0.014064 0.015090 0.011793 0.013840 0.012897 0.015609 0.529520 0.425929  1.120028
0.015917 0.015540 0.013294 0.015603 0.013744 0.015674 0.539768 0.429170  1.092123
0.014293 0.015826 0.012551 0.014347 0.013754 0.015986 0.545788 0.423752  1.101488
0.014884 0.015323 0.012529 0.014377 0.013208 0.015129 0.563621 0.430477  1.105420
0.014059 0.015741 0.011284 0.013890 0.013485 0.014815 0.547833 0.423107  1.095078
0.014895 0.015268 0.011922 0.014439 0.013748 0.014414 0.554582 0.423625  1.113789
0.015132 0.016122 0.012124 0.014879 0.014358 0.014462 0.553872 0.439093  1.116637
0.014168 0.015220 0.012284 0.014077 0.013260 0.014429 0.546897 0.426449  1.110008
0.014846 0.015798 0.011691 0.014603 0.014496 0.014445 0.551843 0.425196  1.123426
0.013765 0.014659 0.011216 0.013409 0.012476 0.013982 0.551682 0.437985  1.118486
0.015890 0.015716 0.012218 0.014980 0.014170 0.015202 0.558726 0.437062  1.119641
0.014544 0.014650 0.010967 0.014131 0.012720 0.014686 0.567666 0.438220  1.159068
0.014356 0.014464 0.012252 0.014568 0.013415 0.015634 0.555190 0.429926  1.149983
0.013883 0.015391 0.012866 0.014671 0.013700 0.015015 0.567529 0.441099  1.162762
0.014380 0.014823 0.013209 0.014655 0.012994 0.015796 0.570564 0.436230  1.188194
0.013901 0.015029 0.011935 0.013624 0.013908 0.014225 0.560550 0.441065  1.167772
0.014523 0.014821 0.012247 0.014996 0.012901 0.014824 0.570869 0.435515  1.184608
0.013257 0.015885 0.011644 0.013960 0.013966 0.015079 0.563479 0.438848  1.171863
0.014027 0.015278 0.011890 0.013697 0.013153 0.014781 0.571644 0.433987  1.189753
0.015186 0.016169 0.011760 0.014744 0.013122 0.014852 0.591150 0.435536  1.147493
0.013551 0.014946 0.011546 0.014494 0.013474 0.014285 0.582462 0.440760  1.184446
0.014869 0.014871 0.011252 0.014502 0.013133 0.014782 0.588397 0.440613  1.178233
0.014261 0.014022 0.012248 0.014532 0.013335 0.014841 0.584740 0.445715  1.201406
0.014614 0.015431 0.011452 0.014611 0.013038 0.014517 0.589159 0.446598  1.212481
0.013337 0.014629 0.011912 0.013278 0.012740 0.014682 0.600251 0.452650  1.202272
0.014930 0.014405 0.012131 0.014547 0.013303 0.014978 0.591949 0.437238  1.234255
0.013892 0.015348 0.012683 0.013349 0.013303 0.015641 0.586808 0.453804  1.216252
0.014709 0.015421 0.012745 0.014590 0.012842 0.015390 0.593109 0.459140  1.212485
0.014401 0.014738 0.012017 0.013643 0.013051 0.015007 0.600338 0.459205  1.243959
0.014829 0.015956 0.012007 0.014398 0.013655 0.015555 0.599447 0.464567  1.258885
0.013899 0.015223 0.013071 0.014111 0.013105 0.015977 0.602122 0.463002  1.239076
0.014192 0.015557 0.011755 0.013334 0.013279 0.014536 0.608929 0.462347  1.279166
0.013439 0.014253 0.012278 0.013126 0.012584 0.015188 0.607084 0.462396  1.267746
0.014111 0.015212 0.011388 0.013725 0.013206 0.014404 0.622174 0.473251  1.279221
0.013786 0.015875 0.012110 0.014151 0.013801 0.015487 0.627570 0.486544  1.275870
0.014294 0.014858 0.012139 0.014268 0.012375 0.014908 0.618619 0.490217  1.283451
0.013659 0.014638 0.012728 0.013337 0.013543 0.015556 0.638783 0.495496  1.292499
0.014191 0.014687 0.011612 0.013973 0.013236 0.014045 0.655700 0.490582  1.286532
0.013587 0.015889 0.012572 0.013700 0.014237 0.014886 0.652413 0.495695  1.285669
0.014216 0.014885 0.011421 0.013928 0.012462 0.014765 0.642689 0.494822  1.290517
0.014356 0.014840 0.012039 0.013671 0.012704 0.014823 0.646005 0.491253  1.296662
0.013656 0.016598 0.011966 0.013625 0.014327 0.014823 0.646234 0.498067  1.318956
0.014492 0.015167 0.012057 0.013798 0.013474 0.014824 0.649140 0.502722  1.368255
0.013018 0.016027 0.013247 0.013235 0.013810 0.015709 0.654513 0.503941  1.387619
0.013626 0.014882 0.012827 0.013243 0.013748 0.015741 0.651837 0.516849  1.390256
0.012708 0.014239 0.012279 0.013223 0.013311 0.015627 0.644905 0.531319  1.390107
0.012833 0.014643 0.012701 0.013008 0.013537 0.015707 0.658869 0.542801  1.374118
0.013204 0.015067 0.011837 0.012963 0.013380 0.014713 0.646187 0.534772  1.394036
0.013477 0.014462 0.012297 0.013857 0.012948 0.015366 0.677706 0.540740  1.429466
0.013426 0.015004 0.011415 0.013830 0.013193 0.014635 0.680317 0.537819  1.413497
0.013880 0.014598 0.011563 0.013772 0.013041 0.014457 0.682800 0.552389  1.455738
0.012757 0.015257 0.012118 0.012667 0.013394 0.014970 0.663713 0.543182  1.444541
0.013969 0.015044 0.012167 0.014006 0.013477 0.015362 0.685071 0.556845  1.462270
0.013105 0.015650 0.012201 0.013633 0.012879 0.015340 0.696383 0.567751  1.471904
0.014057 0.014790 0.012654 0.013621 0.012974 0.015837 0.702920 0.564281  1.478415
0.013646 0.015866 0.011905 0.013802 0.013421 0.014392 0.709181 0.565129  1.499393
0.013506 0.015114 0.012555 0.013480 0.013306 0.014768 0.717566 0.575795  1.511496
0.013982 0.014823 0.012427 0.013378 0.013190 0.015649 0.712698 0.575087  1.549156
0.013554 0.015446 0.012115 0.013402 0.012917 0.015040 0.720981 0.583706  1.535946
0.013202 0.015674 0.012344 0.012826 0.013229 0.015251 0.732779 0.587880  1.595760
0.012867 0.015293 0.013138 0.012556 0.013758 0.015575 0.736356 0.602003  1.581191
0.013445 0.015544 0.012471 0.013325 0.013645 0.014858 0.749541 0.605204  1.573965
0.013710 0.016213 0.012274 0.013628 0.014339 0.015045 0.741795 0.598187  1.584153
0.013143 0.015841 0.011730 0.012692 0.013072 0.014427 0.759592 0.607403  1.589731
0.012833 0.016140 0.012680 0.013040 0.014301 0.015980 0.747099 0.596837  1.569441
0.013801 0.015294 0.013069 0.013123 0.013568 0.015183 0.738305 0.601989  1.585485
0.013508 0.015414 0.013153 0.012812 0.013282 0.016052 0.742681 0.603016  1.609870
0.015145 0.016366 0.012678 0.013536 0.013816 0.015640 0.748252 0.607232  1.609669
0.014104 0.016031 0.013017 0.013138 0.012885 0.014998 0.777107 0.611136  1.628251
0.013863 0.015776 0.013213 0.014347 0.013402 0.016068 0.766688 0.607157  1.605322
0.013229 0.015791 0.012194 0.012998 0.013291 0.015310 0.748491 0.600190  1.643840
0.013702 0.015061 0.013244 0.013578 0.012591 0.015569 0.760815 0.606071  1.667211
0.013950 0.015986 0.012922 0.013913 0.013018 0.015910 0.770977 0.627653  1.679733
0.013161 0.015427 0.011868 0.013192 0.013363 0.014655 0.784351 0.620868  1.685055
0.013415 0.014918 0.012434 0.013873 0.012697 0.015647 0.769851 0.616867  1.710073
0.012977 0.014846 0.013247 0.013692 0.012937 0.015858 0.787761 0.626046  1.726494
0.013619 0.015652 0.012418 0.012837 0.013238 0.015127 0.792884 0.622330  1.716935
0.013187 0.014713 0.012268 0.013345 0.013118 0.014908 0.791611 0.622645  1.751505
0.013025 0.014651 0.012637 0.013180 0.012085 0.015177 0.788777 0.620079  1.739001
