0.019639 0.020632 0.017664 0.018799 0.018655 0.020860   0.054639   0.056273   0.091592
0.018596 0.021210 0.015305 0.018204 0.018127 0.019577   0.065603   0.068834   0.107900
0.018860 0.019823 0.015828 0.018824 0.017000 0.019609   0.071487   0.071718   0.110430
0.018758 0.020892 0.015955 0.018639 0.018060 0.020688   0.083113   0.087507   0.113248
0.019515 0.020509 0.016465 0.018867 0.017940 0.020675   0.104109   0.095216   0.129389
0.017979 0.021301 0.017052 0.018489 0.017228 0.020644   0.110535   0.111331   0.171117
0.018346 0.020628 0.016118 0.017168 0.017280 0.019318   0.112566   0.116137   0.187996
0.018099 0.020822 0.015514 0.018580 0.018474 0.019403   0.150790   0.134734   0.211479
0.018456 0.021424 0.016513 0.018378 0.019766 0.020420   0.173146   0.152289   0.301865
0.019076 0.021282 0.017058 0.019197 0.017307 0.020254   0.195393   0.187667   0.336155
0.019197 0.021319 0.015460 0.019382 0.017681 0.019730   0.260000   0.201121   0.369210
0.018968 0.020776 0.014924 0.018954 0.017564 0.019051   0.281375   0.225485   0.387000
0.017340 0.020773 0.016053 0.017279 0.018301 0.019943   0.273449   0.253970   0.483837
0.019839 0.019923 0.016484 0.018312 0.016551 0.019895   0.300026   0.292910   0.536399
0.018226 0.019772 0.016200 0.018269 0.017005 0.021086   0.343607   0.323693   0.610659
0.019072 0.021848 0.016315 0.019272 0.018153 0.019879   0.368771   0.345354   0.688584
0.019086 0.021666 0.016609 0.018394 0.018144 0.020331   0.407163   0.388409   0.710445
0.019078 0.020448 0.016066 0.018582 0.018528 0.019861   0.429914   0.430822   0.789117
0.019537 0.020446 0.015438 0.018785 0.018812 0.020492   0.457850   0.461164   0.889767
0.018854 0.020061 0.016504 0.018441 0.017876 0.019596   0.491642   0.475704   0.948165
0.019147 0.020118 0.015556 0.019033 0.018584 0.019580   0.532774   0.523145   1.114979
0.017954 0.022184 0.017371 0.018487 0.018186 0.021143   0.604665   0.562424   1.212961
0.018806 0.021313 0.016519 0.018819 0.018040 0.020198   0.652830   0.611804   1.232590
0.019237 0.020144 0.015825 0.018886 0.017393 0.019594   0.720820   0.660577   1.381455
0.019783 0.020862 0.016532 0.018885 0.017769 0.019627   0.746121   0.683596   1.470319
0.019855 0.021653 0.016080 0.019417 0.017387 0.020280   0.761768   0.708329   1.500492
0.019863 0.021072 0.015921 0.018026 0.017630 0.020143   0.821252   0.751926   1.585987
0.018334 0.019602 0.015910 0.018549 0.017442 0.019372   0.833947   0.775389   1.609397
0.018528 0.020697 0.016460 0.019142 0.018458 0.020085   0.888424   0.794139   1.701877
0.017424 0.019922 0.017276 0.018305 0.017664 0.020000   0.918554   0.845126   1.805018
0.018240 0.019220 0.016745 0.018032 0.017723 0.021065   0.945213   0.841839   1.853149
0.019268 0.019521 0.017173 0.018645 0.017079 0.020698   0.970926   0.863852   1.886574
0.019192 0.021391 0.017942 0.019652 0.018056 0.021077   0.988610   0.863961   1.988394
0.019782 0.021915 0.017103 0.018691 0.018485 0.020443   1.003497   0.926127   2.051611
0.019603 0.021646 0.016316 0.018893 0.017590 0.021650   1.038399   0.944378   2.093451
0.019814 0.019930 0.017408 0.018911 0.017618 0.020864   1.097368   0.976501   2.156044
0.018857 0.020372 0.016060 0.018641 0.017677 0.019269   1.134164   1.031345   2.217263
0.017946 0.020694 0.014871 0.017442 0.018005 0.019005   1.164389   1.078913   2.264395
0.018665 0.021375 0.015852 0.018457 0.017902 0.019883   1.213499   1.109340   2.416286
0.020263 0.021379 0.015335 0.018463 0.017901 0.018724   1.232884   1.140840   2.472068
0.019787 0.021575 0.015635 0.018385 0.018261 0.019366   1.339430   1.185844   2.560784
0.019614 0.021968 0.016826 0.019497 0.018733 0.020792   1.371159   1.235275   2.596794
0.019318 0.021082 0.016099 0.019353 0.019052 0.020323   1.431457   1.323799   2.738227
0.018767 0.023135 0.016954 0.017968 0.019820 0.019604   1.487101   1.339832   2.868339
0.020296 0.021902 0.015714 0.019508 0.018258 0.019625   1.519086   1.390299   2.990858
