0.017391 0.019837 0.016290 0.018468 0.018368 0.020914   0.060901   0.056955   0.121745
0.018622 0.020462 0.016862 0.017142 0.017492 0.020338   0.082799   0.071470   0.133552
0.019187 0.021531 0.014954 0.019242 0.018244 0.019170   0.096840   0.105675   0.183218
0.017481 0.019549 0.015615 0.018913 0.017344 0.018905   0.124512   0.140124   0.235229
0.017286 0.020627 0.016139 0.018754 0.018185 0.019183   0.147125   0.157720   0.287162
0.017230 0.020168 0.016903 0.016590 0.016932 0.020073   0.171235   0.200692   0.366069
0.017448 0.020904 0.015694 0.017301 0.017373 0.019984   0.195904   0.231370   0.463957
0.017909 0.019777 0.015911 0.017412 0.016578 0.019907   0.207318   0.254374   0.532887
0.019279 0.020462 0.015725 0.018657 0.018593 0.019976   0.241828   0.291579   0.625217
0.017760 0.020247 0.014859 0.018186 0.018086 0.018849   0.274226   0.351737   0.690735
0.018547 0.020493 0.014916 0.017449 0.018384 0.019718   0.314447   0.348365   0.789808
0.018303 0.020096 0.015050 0.018274 0.017286 0.019426   0.335499   0.387164   0.850676
0.018710 0.020705 0.014586 0.017473 0.017851 0.018875   0.375060   0.428810   0.997145
0.018495 0.020397 0.014585 0.017010 0.017726 0.019390   0.398753   0.448925   1.113713
0.017775 0.021097 0.015106 0.017353 0.017263 0.019683   0.467547   0.510932   1.214068
0.018749 0.020390 0.014682 0.017612 0.017079 0.019635   0.496196   0.567778   1.299648
0.017722 0.020635 0.015351 0.017548 0.016600 0.019548   0.538517   0.595557   1.357015
0.017526 0.020660 0.015489 0.017097 0.018007 0.019222   0.593832   0.611008   1.516774
0.018090 0.019361 0.017131 0.017948 0.016850 0.020756   0.629338   0.661854   1.651805
0.018126 0.021501 0.017385 0.018383 0.019476 0.021068   0.692322   0.700234   1.733112
0.017973 0.019740 0.015700 0.018287 0.017864 0.019543   0.778869   0.751703   1.908123
0.018318 0.020217 0.015841 0.018246 0.018595 0.019230   0.836022   0.841753   2.019446
0.018153 0.020473 0.016017 0.017740 0.017443 0.019632   0.904850   0.877671   2.076897
0.017326 0.020767 0.014939 0.018297 0.016672 0.018721   0.930497   0.954733   2.273743
0.018829 0.020473 0.017150 0.018452 0.017190 0.021763   1.016631   0.973113   2.426497
0.020342 0.021462 0.015756 0.018368 0.018630 0.019922   1.090901   1.049414   2.585292
0.019043 0.021250 0.015899 0.018292 0.018285 0.019946   1.175505   1.113598   2.648384
0.019106 0.021208 0.015886 0.018620 0.018405 0.020106   1.241538   1.159192   2.804561
0.018898 0.022106 0.016324 0.018412 0.017925 0.019992   1.335059   1.187877   2.880142
0.017723 0.020496 0.015684 0.017681 0.017990 0.020417   1.468902   1.254120   3.074020
0.019028 0.020171 0.016659 0.017658 0.017049 0.020899   1.556992   1.278292   3.207979
0.018722 0.020322 0.017569 0.018261 0.017921 0.021040   1.652953   1.367001   3.332866
0.018176 0.020490 0.016809 0.017514 0.016606 0.021565   1.717478   1.441055   3.414149
0.019613 0.019420 0.016195 0.020370 0.017121 0.020683   1.861717   1.551908   3.648397
0.019449 0.021494 0.017773 0.018396 0.018495 0.020983   1.926017   1.697335   3.741280
0.018772 0.021637 0.016462 0.018548 0.018060 0.021388   1.982311   1.749554   3.862501
0.018865 0.019235 0.015926 0.018794 0.017704 0.020379   2.039688   1.852845   3.966423
0.018864 0.019961 0.017712 0.018895 0.016718 0.021095   2.049780   1.884320   4.144513
0.019312 0.021764 0.017339 0.018582 0.017707 0.022111   2.110747   1.954948   4.255962
0.018117 0.020065 0.017224 0.018024 0.017424 0.020557   2.167139   2.006394   4.543680
0.018590 0.020833 0.016075 0.018417 0.017314 0.020774   2.212732   2.038319   4.683889
0.017863 0.019376 0.015971 0.017439 0.016802 0.020532   2.327401   2.080308   4.802880
0.017686 0.020004 0.017743 0.018507 0.018336 0.021314   2.369499   2.138939   4.958231
0.017958 0.020223 0.017125 0.017867 0.018035 0.020906   2.401214   2.169700   4.998785
0.018479 0.020223 0.016451 0.018447 0.017259 0.019751   2.469341   2.212255   5.234924
0.018227 0.020622 0.016956 0.017140 0.018159 0.021420   2.515318   2.259667   5.337350
0.018228 0.021783 0.016654 0.018372 0.018136 0.019656   2.569954   2.279228   5.423063
0.018376 0.022265 0.015620 0.018755 0.017862 0.020689   2.592910   2.344547   5.552563
0.017289 0.020466 0.016411 0.017862 0.017468 0.020095   2.651667   2.435893   5.720031
0.017108 0.020693 0.016026 0.016930 0.017344 0.019905   2.713269   2.479332   5.813931
0.018314 0.019857 0.016493 0.018944 0.017421 0.019159   2.767069   2.506767   5.824764
0.017881 0.020743 0.015343 0.018213 0.017836 0.019565   2.794254   2.538787   5.852620
0.018668 0.020826 0.015735 0.018876 0.017221 0.019761   2.860570   2.606058   5.917105
0.018231 0.019579 0.015275 0.017874 0.017672 0.018637   2.823943   2.657583   6.062325
0.019007 0.021128 0.017047 0.018478 0.017614 0.019840   2.926522   2.699432   6.177203
0.018052 0.020868 0.016506 0.018231 0.018596 0.020896   2.992627   2.711846   6.267271
0.017847 0.019834 0.016604 0.017928 0.017570 0.020451   2.963843   2.770484   6.244211
0.017685 0.020570 0.015564 0.017197 0.017872 0.020685   3.015300   2.778817   6.364571
0.017604 0.021090 0.016113 0.018119 0.019070 0.019757   3.106199   2.850964   6.575608
0.018278 0.019901 0.018393 0.018359 0.017452 0.020694   3.244008   2.885375   6.730731
0.018173 0.021968 0.016759 0.017563 0.017585 0.020844   3.325521   2.919463   6.804542
0.017834 0.019638 0.016155 0.017976 0.017262 0.020346   3.393885   3.009644   6.918517
