0.013121 0.012933 0.010419 0.011950 0.011588 0.012594 0.028700 0.034799 0.033996
0.012031 0.012820 0.010140 0.011714 0.010423 0.012024 0.026386 0.035945 0.034347
0.011624 0.013319 0.009606 0.011532 0.011340 0.012059 0.027728 0.037048 0.034157
0.011780 0.013199 0.009423 0.010858 0.011069 0.011951 0.028312 0.034061 0.032329
0.011991 0.012546 0.010294 0.010860 0.010899 0.012350 0.026256 0.033101 0.034449
0.012454 0.013155 0.010775 0.012125 0.010748 0.013099 0.026855 0.034354 0.033786
0.012145 0.011963 0.010556 0.011601 0.010184 0.012615 0.027020 0.033136 0.035780
0.012332 0.013328 0.010317 0.011574 0.011205 0.012420 0.026805 0.034139 0.032985
0.012700 0.012789 0.010387 0.012552 0.010727 0.012471 0.028949 0.032950 0.033989
0.012058 0.013415 0.009814 0.011498 0.011315 0.012080 0.026520 0.035287 0.034188
0.011678 0.012609 0.010501 0.011575 0.010830 0.012186 0.026393 0.034756 0.032137
0.012825 0.013779 0.010944 0.012083 0.011781 0.012196 0.027383 0.039063 0.035296
0.012439 0.013044 0.010319 0.011951 0.011304 0.012883 0.028193 0.033794 0.034115
0.012608 0.013709 0.010641 0.012317 0.011352 0.012876 0.026337 0.037983 0.033922
0.012519 0.013361 0.010096 0.011119 0.011234 0.012316 0.026541 0.035578 0.034101
0.012515 0.012598 0.009941 0.012116 0.011006 0.012020 0.027346 0.034577 0.032252
0.011915 0.012611 0.009918 0.011098 0.010747 0.011965 0.026051 0.034154 0.033025
0.012652 0.012209 0.009743 0.011638 0.010830 0.011755 0.028296 0.034245 0.033618
0.013212 0.013264 0.010015 0.012055 0.011052 0.011908 0.028685 0.034991 0.033038
0.012345 0.012219 0.010288 0.011542 0.010459 0.012348 0.025993 0.034688 0.034468
0.012787 0.012618 0.010108 0.011454 0.010810 0.011524 0.027407 0.033262 0.033010
0.012379 0.011889 0.009956 0.011228 0.010420 0.012036 0.027155 0.033961 0.033098
0.011923 0.013691 0.009654 0.011351 0.011684 0.011690 0.027769 0.035060 0.031589
0.012175 0.012818 0.010609 0.011421 0.011163 0.012446 0.027728 0.034600 0.033087
0.012735 0.013517 0.010433 0.011689 0.011101 0.012330 0.027612 0.033993 0.032798
0.012627 0.013186 0.010103 0.011854 0.011292 0.012034 0.027491 0.035097 0.033606
0.012472 0.013015 0.010497 0.011648 0.011146 0.012318 0.027530 0.035725 0.033510
0.012063 0.012839 0.010237 0.011596 0.010853 0.012015 0.026736 0.035650 0.032422
0.011500 0.013645 0.010736 0.011136 0.011211 0.012450 0.025569 0.036174 0.032826
0.012638 0.013047 0.010426 0.012408 0.011056 0.012146 0.028865 0.034156 0.033926
0.011142 0.012796 0.009767 0.010823 0.010842 0.011694 0.025746 0.035108 0.032428
0.012156 0.013364 0.010479 0.012006 0.011012 0.012611 0.027448 0.036437 0.034455
0.012907 0.012774 0.010890 0.012130 0.011397 0.012683 0.027804 0.033856 0.035273
0.011939 0.012149 0.010194 0.011298 0.011237 0.012410 0.028167 0.033326 0.032980
0.012981 0.012514 0.010154 0.012235 0.010779 0.011997 0.029315 0.034867 0.033504
0.012139 0.011835 0.010927 0.011751 0.010325 0.012868 0.026371 0.033631 0.035062
0.012153 0.011966 0.010388 0.011305 0.010592 0.011955 0.027814 0.033852 0.032863
0.013246 0.012116 0.010426 0.012260 0.010784 0.012001 0.027938 0.034642 0.031856
0.012221 0.012149 0.010666 0.011410 0.010697 0.012607 0.028505 0.033448 0.032849
0.012195 0.012431 0.010488 0.011074 0.010548 0.012062 0.027156 0.034394 0.033970
0.012756 0.012705 0.010671 0.012227 0.010389 0.012855 0.028240 0.032991 0.033345
0.012067 0.012534 0.010721 0.011207 0.010940 0.012433 0.026436 0.033974 0.033049
0.011867 0.012057 0.010139 0.011227 0.010857 0.012406 0.026493 0.035379 0.033595
0.011578 0.012697 0.010242 0.011314 0.010571 0.011918 0.028170 0.033787 0.034210
0.011722 0.012932 0.009812 0.011249 0.011199 0.012457 0.027623 0.034450 0.033480
