0.014201 0.019573 0.014457 0.015607 0.015077 0.018596   0.813540   0.654376   1.780359
0.016212 0.020331 0.015207 0.016057 0.016786 0.018498   0.818799   0.675960   1.814605
0.016264 0.018920 0.014511 0.015898 0.015334 0.018073   0.859107   0.681166   1.912163
0.015977 0.021991 0.014962 0.015930 0.017462 0.018093   0.907738   0.735248   1.984665
0.014815 0.018484 0.014562 0.015340 0.015040 0.017816   0.934455   0.750160   2.145093
0.015657 0.020305 0.014367 0.015894 0.017227 0.017079   0.932475   0.771180   2.226392
0.013503 0.018579 0.013741 0.014042 0.014417 0.018086   0.978668   0.787311   2.264220
0.014663 0.021705 0.013289 0.015669 0.017503 0.017647   1.011862   0.806903   2.362300
0.015110 0.018894 0.013604 0.014818 0.014936 0.016856   1.048797   0.832359   2.390494
0.014883 0.019950 0.014477 0.015275 0.017973 0.017360   1.101773   0.882749   2.526958
0.015867 0.019769 0.014356 0.015248 0.015147 0.017758   1.107370   0.925829   2.656090
0.015160 0.020172 0.013597 0.015218 0.016065 0.017458   1.152253   0.945218   2.703073
0.013467 0.020083 0.013566 0.013585 0.016281 0.018119   1.221053   0.942780   2.791655
0.015063 0.018549 0.014621 0.015237 0.015645 0.018227   1.214561   0.978706   2.862377
0.015477 0.017674 0.014898 0.016343 0.015517 0.017179   1.246199   0.994030   2.946054
0.015791 0.019309 0.014262 0.015670 0.016290 0.017454   1.253333   1.036622   2.932201
0.015220 0.017641 0.014789 0.016075 0.015222 0.018297   1.262098   1.056381   3.013426
0.016313 0.016974 0.014608 0.015898 0.014626 0.018601   1.302910   1.088246   3.076441
0.015507 0.017251 0.014347 0.016375 0.016557 0.017691   1.317359   1.122448   3.155989
0.015686 0.016219 0.013807 0.016674 0.014579 0.017236   1.355689   1.153649   3.219662
0.015803 0.018345 0.014307 0.015902 0.015698 0.018027   1.352106   1.143319   3.280538
0.016392 0.017624 0.013705 0.016079 0.014861 0.017432   1.398164   1.161597   3.330511
0.015121 0.017125 0.013329 0.015796 0.014767 0.016985   1.419303   1.211767   3.350245
0.014934 0.016247 0.014651 0.015629 0.013732 0.017937   1.441682   1.253510   3.409326
0.015082 0.016666 0.014347 0.015168 0.015194 0.017316   1.478511   1.260089   3.473537
0.015840 0.017137 0.014646 0.016761 0.014129 0.018409   1.501545   1.277973   3.627818
0.014799 0.016856 0.013623 0.014695 0.014588 0.017167   1.512832   1.309237   3.653791
0.015288 0.017275 0.014636 0.015656 0.014397 0.017917   1.553287   1.337229   3.763011
0.016286 0.016178 0.013315 0.016431 0.014021 0.017462   1.578757   1.356617   3.830859
0.014490 0.016865 0.013891 0.014844 0.015150 0.017406   1.618441   1.376139   3.872514
0.015989 0.017689 0.014741 0.016624 0.015194 0.017170   1.648297   1.411247   3.988722
0.015396 0.016970 0.014812 0.016036 0.014105 0.018498   1.675486   1.427950   4.118551
0.014627 0.017296 0.015874 0.014673 0.014442 0.018541   1.712645   1.475859   4.178172
0.015304 0.017229 0.014990 0.015520 0.014219 0.018203   1.699280   1.473103   4.258468
0.016604 0.016790 0.015250 0.015595 0.014585 0.018056   1.750925   1.487159   4.330810
0.016058 0.017773 0.016317 0.015738 0.015540 0.019446   1.774254   1.507099   4.504701
0.015794 0.018583 0.014440 0.015869 0.016459 0.018292   1.824810   1.538260   4.603687
0.014871 0.017409 0.014341 0.015533 0.015520 0.017553   1.832659   1.573144   4.634318
0.014996 0.017259 0.013892 0.015096 0.016072 0.017357   1.887468   1.583304   4.767058
0.014658 0.018299 0.014642 0.015699 0.015357 0.017886   1.917420   1.626970   4.905384
0.014482 0.016786 0.014089 0.014992 0.014634 0.017395   1.945701   1.661875   4.904624
0.014784 0.017877 0.013737 0.014912 0.015751 0.017078   1.953429   1.688565   4.982103
0.015398 0.017343 0.014702 0.015614 0.014777 0.017974   2.027933   1.668350   5.003824
0.015034 0.019017 0.014324 0.014629 0.015913 0.017681   2.049753   1.703059   5.059524
0.014501 0.016749 0.014362 0.015523 0.014848 0.017266   2.126505   1.703333   5.171091
0.014415 0.017886 0.013598 0.014817 0.016145 0.017363   2.134547   1.758653   5.222165
0.014408 0.017779 0.015454 0.014553 0.015007 0.018332   2.148279   1.778700   5.405413
0.015298 0.018928 0.014128 0.014848 0.017080 0.018071   2.201362   1.843587   5.338768
0.014882 0.017552 0.014825 0.015292 0.015308 0.018230   2.296292   1.874862   5.486746
0.014381 0.017622 0.014871 0.014529 0.014704 0.018115   2.300744   1.881260   5.645343
0.015269 0.017070 0.013809 0.015325 0.014525 0.017410   2.388624   1.892021   5.715802
0.014717 0.017407 0.014099 0.014746 0.015835 0.017557   2.492838   1.929975   5.847741
0.014511 0.017227 0.013837 0.014905 0.015426 0.016803   2.545612   2.010744   5.865638
0.015957 0.018215 0.013229 0.016398 0.015400 0.016121   2.593439   2.013039   6.017030
0.014666 0.017964 0.012974 0.014562 0.015312 0.017266   2.565872   2.031939   5.938034
0.015681 0.018096 0.013179 0.015223 0.015234 0.017343   2.572120   2.063375   6.111302
0.014277 0.016982 0.014535 0.015826 0.015215 0.018320   2.626977   2.085509   6.223971
0.014705 0.017144 0.013906 0.014830 0.015325 0.017237   2.686152   2.148125   6.266624
0.014784 0.017859 0.014322 0.015144 0.015069 0.017432   2.713151   2.149116   6.274552
0.014885 0.016781 0.014205 0.015245 0.014843 0.017582   2.721792   2.205813   6.357173
0.015483 0.017283 0.014347 0.016366 0.015010 0.017592   2.755412   2.207969   6.370345
0.015092 0.017208 0.014155 0.015515 0.014459 0.018389   2.794917   2.203362   6.363941
0.014613 0.016902 0.014325 0.014941 0.014506 0.017848   2.829671   2.217114   6.487129
0.016337 0.018241 0.013839 0.016076 0.015301 0.018442   2.864336   2.208024   6.567792
0.015760 0.018210 0.015274 0.015091 0.015171 0.018056   2.884574   2.261867   6.580852
0.015472 0.016629 0.015265 0.015870 0.014595 0.018156   2.909859   2.309369   6.634556
0.014902 0.017680 0.016090 0.015511 0.014374 0.018498   2.966465   2.329052   6.702350
0.014366 0.017792 0.014021 0.014863 0.015416 0.017758   2.971628   2.341545   6.732903
0.015291 0.017465 0.014084 0.016291 0.015488 0.017554   2.959504   2.343392   6.881820
0.015036 0.017641 0.014943 0.015473 0.015149 0.018318   2.990285   2.351654   6.879648
0.014671 0.017654 0.014232 0.014904 0.015245 0.017819   2.967613   2.416968   6.937082
0.014389 0.016742 0.013052 0.015013 0.014314 0.016893   2.992889   2.416318   7.013359
0.014282 0.017514 0.013545 0.015095 0.014276 0.017247   3.050099   2.415049   7.036835
0.014875 0.017393 0.013716 0.014908 0.014199 0.017235   3.064078   2.420146   7.134562
0.014682 0.016013 0.014009 0.014455 0.013911 0.016241   3.119495   2.495148   7.218118
0.014988 0.016540 0.014957 0.014883 0.014417 0.018081   3.182799   2.530641   7.278560
0.014412 0.016590 0.013628 0.014783 0.014144 0.017363   3.191971   2.538024   7.419797
0.016350 0.016841 0.014967 0.015994 0.014929 0.018188   3.231333   2.583819   7.423024
0.014719 0.017040 0.015820 0.015205 0.015236 0.018641   3.232997   2.610253   7.462140
0.015412 0.017153 0.014705 0.015031 0.014905 0.018484   3.294632   2.660614   7.514737
0.014984 0.017006 0.015565 0.015062 0.014653 0.019555   3.272835   2.674322   7.550991
0.014567 0.017851 0.015005 0.015511 0.015925 0.018778   3.291565   2.696213   7.645018
0.016506 0.017377 0.015438 0.016134 0.015077 0.018121   3.282283   2.719531   7.769793
0.013938 0.017055 0.014817 0.015242 0.014229 0.018881   3.318949   2.767689   7.863679
0.015766 0.017782 0.014960 0.015135 0.015403 0.018718   3.360077   2.764276   7.927560
0.014737 0.017465 0.013559 0.015042 0.014286 0.017124   3.374686   2.802914   7.989147
0.014408 0.017619 0.013835 0.014224 0.015323 0.017120   3.381631   2.807799   7.961863
0.015874 0.017490 0.013482 0.015416 0.014073 0.017459   3.417521   2.840898   8.032656
0.014660 0.017396 0.012752 0.015282 0.014458 0.016554   3.412922   2.871930   8.172093
0.014174 0.018359 0.014186 0.014629 0.014709 0.017446   3.474528   2.888893   8.281604
0.014971 0.016391 0.013362 0.015089 0.014250 0.016547   3.500855   2.910321   8.257890
0.015331 0.017058 0.014073 0.014607 0.015279 0.017298   3.555076   2.935309   8.326149
0.016287 0.016982 0.013387 0.016187 0.014624 0.016892   3.618361   2.932686   8.407274
0.015660 0.018065 0.014229 0.015522 0.015944 0.018102   3.651240   2.965801   8.532785
0.014606 0.017730 0.014003 0.015095 0.015387 0.017835   3.661884   2.994345   8.560190
0.014684 0.019375 0.014975 0.015397 0.016379 0.018236   3.712283   3.056943   8.669235
0.014974 0.017625 0.014573 0.015331 0.015324 0.018867   3.733441   3.052100   8.740708
0.014454 0.018371 0.015790 0.014559 0.015832 0.019320   3.751176   3.091776   8.806423
0.016709 0.016635 0.014802 0.017142 0.014795 0.018277   3.870035   3.164680   8.966588
0.014977 0.017160 0.014850 0.014601 0.014808 0.018763   3.810452   3.171888   8.977015
0.015671 0.017585 0.015835 0.016177 0.013942 0.018990   3.828542   3.202476   8.976008
0.015721 0.017248 0.015704 0.015963 0.014741 0.018267   3.867655   3.233520   9.163128
0.015317 0.016801 0.013005 0.015349 0.014107 0.017118   3.835287   3.254305   9.117408
0.016785 0.017645 0.014326 0.016287 0.015302 0.018101   3.921182   3.274264   9.133140
0.015764 0.017497 0.013341 0.015722 0.015424 0.017295   3.909848   3.329439   9.194847
0.015521 0.017539 0.014135 0.015380 0.015251 0.017794   3.870197   3.345188   9.270038
0.015583 0.016621 0.013904 0.015351 0.013851 0.017704   3.937855   3.330465   9.314557
0.016293 0.018542 0.013379 0.015501 0.015570 0.016858   3.934830   3.372172   9.407015
0.015082 0.017291 0.013907 0.015247 0.013609 0.018045   3.957940   3.375515   9.454705
0.015596 0.016489 0.015248 0.015854 0.015073 0.019198   4.016195   3.412725   9.483482
0.015658 0.016700 0.015512 0.016350 0.014892 0.018637   4.017205   3.395731   9.392678
0.014719 0.018608 0.013963 0.015022 0.015714 0.017590   4.038313   3.419707   9.600224
0.014447 0.016889 0.017004 0.014837 0.015762 0.020221   4.113542   3.462722   9.653361
0.015204 0.017094 0.016719 0.015529 0.014639 0.019898   4.144533   3.475092   9.727927
0.015116 0.016589 0.015899 0.015472 0.014476 0.019254   4.157790   3.468135   9.696318
0.014110 0.016814 0.014671 0.014886 0.014824 0.017947   4.198619   3.494621   9.772266
0.014928 0.017572 0.015511 0.015145 0.014346 0.018736   4.185434   3.554823   9.869941
0.014630 0.017750 0.015338 0.015436 0.015302 0.017856   4.186288   3.555181   9.858423
0.015560 0.016708 0.014673 0.015945 0.014525 0.017972   4.222647   3.569687  10.020716
0.015813 0.017557 0.013989 0.015244 0.014569 0.017413   4.267278   3.582585  10.113047
0.014914 0.018102 0.014764 0.015323 0.015280 0.018440   4.320173   3.620528  10.073092
0.014541 0.016963 0.014586 0.014760 0.015016 0.018951   4.308201   3.690551  10.239532
0.014726 0.017461 0.013676 0.015195 0.014952 0.016330   4.382974   3.740220  10.241643
0.015208 0.017761 0.014329 0.015264 0.015415 0.017389   4.432627   3.727935  10.443241
0.014217 0.017903 0.014186 0.014984 0.015962 0.018404   4.458179   3.754767  10.460216
0.014956 0.017187 0.012968 0.015160 0.014944 0.017022   4.452585   3.776438  10.573797
0.014988 0.018142 0.014081 0.015066 0.015088 0.017219   4.466394   3.807335  10.577328
0.015672 0.017675 0.013916 0.015887 0.014786 0.017299   4.500508   3.788461  10.821728
0.014187 0.016743 0.014376 0.015025 0.014783 0.017706   4.512916   3.800169  10.789097
0.014746 0.016696 0.014259 0.014491 0.014073 0.018126   4.519151   3.828741  10.854519
0.014245 0.017954 0.014358 0.015139 0.015693 0.017311   4.591362   3.810246  11.054243
0.015411 0.016575 0.015159 0.015355 0.014254 0.018383   4.606937   3.805502  11.106172
0.014733 0.018337 0.014578 0.014936 0.016061 0.018234   4.617757   3.802653  11.165800
0.014859 0.017940 0.015150 0.015928 0.014959 0.018545   4.584326   3.843523  11.268897
0.013925 0.018906 0.014224 0.014959 0.016163 0.017686   4.677908   3.836807  11.293143
0.014566 0.017498 0.014413 0.015406 0.014592 0.018225   4.663221   3.887784  11.464350
0.015829 0.017435 0.013843 0.015777 0.015436 0.017652   4.621326   3.921220  11.552480
0.015486 0.017987 0.014604 0.014841 0.015290 0.018308   4.659646   3.938667  11.742265
0.015801 0.017322 0.014634 0.015454 0.015221 0.017938   4.711276   3.951100  11.634662
0.015396 0.017143 0.014981 0.015111 0.014942 0.018089   4.651897   3.943331  11.667070
0.014771 0.017588 0.016175 0.015093 0.015061 0.018822   4.685163   3.998495  11.770521
0.014806 0.017780 0.015805 0.015219 0.014667 0.019582   4.728120   3.993434  11.831660
0.016083 0.018137 0.014886 0.015567 0.014556 0.018032   4.721851   4.034142  11.826745
0.014104 0.017307 0.015234 0.014396 0.014805 0.018742   4.782497   4.055379  11.849983
0.015507 0.016812 0.014848 0.016267 0.014827 0.018408   4.808766   4.062006  11.829743
0.014543 0.016535 0.013190 0.015126 0.014568 0.016744   4.801215   4.051988  11.825872
0.014031 0.018122 0.013252 0.015279 0.015072 0.016355   4.778487   4.084251  11.930031
0.014084 0.017369 0.012673 0.014773 0.014731 0.016763   4.816158   4.092596  11.993964
0.013928 0.017104 0.013786 0.014973 0.014942 0.017101   4.849820   4.149730  12.065107
0.015021 0.016797 0.013710 0.014306 0.014884 0.016795   4.841489   4.143599  12.118718
0.014672 0.017427 0.013637 0.015694 0.014847 0.017960   4.881930   4.153046  12.251288
0.013983 0.017582 0.013349 0.015245 0.014882 0.017135   4.912487   4.206876  12.351485
0.015700 0.017444 0.014196 0.016255 0.015344 0.017644   5.016645   4.236689  12.415440
0.015131 0.018334 0.013417 0.015305 0.015784 0.017459   4.979951   4.234068  12.459100
0.016034 0.016915 0.014255 0.015260 0.015349 0.017772   5.049553   4.254686  12.595162
0.016044 0.018903 0.013772 0.015900 0.015574 0.017208   5.078418   4.321447  12.643792
0.014666 0.017282 0.013881 0.015279 0.014691 0.017539   5.103917   4.305043  12.817426
0.016048 0.016658 0.014008 0.015923 0.014744 0.016499   5.155152   4.358729  12.927655
0.014489 0.017200 0.013256 0.014900 0.014961 0.016853   5.201263   4.418673  12.933106
0.014477 0.016444 0.013744 0.014737 0.014679 0.017227   5.234364   4.426397  13.048134
0.015039 0.017749 0.013338 0.014938 0.015032 0.017436   5.303567   4.409897  13.161025
0.016412 0.017139 0.014031 0.016666 0.015491 0.017714   5.322799   4.446479  13.264628
0.014968 0.018275 0.013054 0.015640 0.015752 0.017105   5.346859   4.482889  13.227601
0.014817 0.017399 0.013822 0.014705 0.014636 0.017313   5.345858   4.496148  13.208073
0.014658 0.017946 0.013966 0.015925 0.015843 0.017306   5.425276   4.542752  13.384188
0.015876 0.018649 0.014632 0.015649 0.015606 0.017570   5.396185   4.591096  13.469028
0.015155 0.017214 0.013540 0.015386 0.014364 0.016834   5.438439   4.594252  13.390939
0.014358 0.019035 0.013926 0.014674 0.015945 0.017559   5.472474   4.661690  13.535976
0.014484 0.016877 0.013326 0.014422 0.014381 0.016848   5.492022   4.723718  13.591630
0.015425 0.017073 0.013627 0.015393 0.015867 0.017192   5.482517   4.700078  13.611029
0.015669 0.016928 0.014189 0.015149 0.015535 0.017513   5.533855   4.688258  13.724320
0.015206 0.017034 0.014375 0.015548 0.016586 0.017285   5.505072   4.689385  13.698044
0.015713 0.016251 0.014931 0.014984 0.014206 0.017783   5.533150   4.715171  13.804169
0.015350 0.018552 0.014447 0.015056 0.016023 0.018703   5.517497   4.716525  13.839127
0.015904 0.017492 0.013976 0.016819 0.015114 0.017927   5.566520   4.740773  13.923104
0.014678 0.018440 0.015014 0.015675 0.015864 0.017807   5.602784   4.750204  14.037851
0.016581 0.017903 0.014237 0.016273 0.015078 0.017262   5.652098   4.781995  14.050519
0.016786 0.019324 0.013675 0.016793 0.016373 0.016832   5.657391   4.829770  14.136101
0.016591 0.018483 0.015112 0.016293 0.015225 0.018433   5.705734   4.783849  14.195462
0.017475 0.018838 0.013575 0.017675 0.015873 0.017114   5.786796   4.852746  14.220960
0.016295 0.018551 0.014511 0.015835 0.015672 0.018082   5.785145   4.873064  14.236788
0.016921 0.019845 0.013758 0.016605 0.017236 0.017396   5.809126   4.896516  14.357315
0.017235 0.018087 0.014245 0.017171 0.015569 0.017497   5.787353   4.910177  14.404251
0.015382 0.019577 0.013484 0.016080 0.016947 0.017165   5.883891   4.897506  14.517929
0.016413 0.018307 0.014626 0.016496 0.015859 0.017850   5.904553   4.920390  14.654409
0.015562 0.017872 0.013868 0.015553 0.015322 0.017390   5.950310   5.010158  14.723812
0.015689 0.017884 0.013358 0.015339 0.015892 0.016979   5.972699   5.003908  14.875497
0.015742 0.018848 0.012648 0.016455 0.016185 0.016856   6.064379   5.048884  14.980581
0.015647 0.016937 0.014018 0.015732 0.014167 0.017849   6.097269   5.113424  15.039555
0.014056 0.018104 0.013411 0.014773 0.015803 0.017802   6.160449   5.139297  15.206725
0.015699 0.018278 0.014062 0.015238 0.015165 0.017048   6.164523   5.178443  15.289296
0.014459 0.018736 0.015037 0.015858 0.015890 0.018469   6.148615   5.172523  15.444645
0.017207 0.018331 0.014986 0.017044 0.015917 0.017770   6.203149   5.212337  15.478259
0.017776 0.018436 0.014201 0.017363 0.015496 0.017689   6.208575   5.256770  15.477855
0.014721 0.017657 0.014257 0.015976 0.015505 0.018012   6.195725   5.267340  15.558409
0.016722 0.018575 0.014362 0.016326 0.015142 0.018859   6.234502   5.206576  15.584453
0.016664 0.019324 0.014932 0.016693 0.016303 0.018694   6.274055   5.243026  15.713952
0.015087 0.017916 0.015448 0.015069 0.014476 0.018255   6.256320   5.267972  15.646716
0.015302 0.019169 0.015200 0.016226 0.016540 0.017986   6.348136   5.289640  15.872782
0.014977 0.016999 0.014266 0.016388 0.014569 0.018017   6.397035   5.336216  15.969110
0.014102 0.018971 0.015295 0.015060 0.017677 0.018587   6.382928   5.354158  16.039268
0.015764 0.017636 0.014068 0.016491 0.014619 0.018325   6.445995   5.364201  16.064413
0.017187 0.017943 0.014331 0.016368 0.016787 0.018641   6.473056   5.412293  16.042760
0.014811 0.016638 0.014264 0.015028 0.014094 0.017681   6.480139   5.371211  16.161018
0.017031 0.018602 0.014678 0.017001 0.017081 0.018066   6.584195   5.390409  16.067768
0.015930 0.016717 0.013609 0.015986 0.014607 0.017128   6.607156   5.415265  16.198710
0.016743 0.019212 0.014899 0.016501 0.015680 0.018277   6.653899   5.471450  16.308221
0.017070 0.016740 0.015119 0.017449 0.014845 0.017702   6.663644   5.469531  16.345723
0.015356 0.017556 0.013919 0.015672 0.014819 0.017630   6.701294   5.459386  16.481856
0.015259 0.016277 0.013239 0.015783 0.014620 0.017172   6.719731   5.462348  16.540626
0.015564 0.017554 0.014187 0.015972 0.015269 0.017805   6.685687   5.454253  16.669555
0.015091 0.016728 0.013598 0.015491 0.015381 0.017375   6.727724   5.510899  16.579740
0.016046 0.017323 0.015051 0.016533 0.014638 0.018430   6.680329   5.513332  16.670256
0.014642 0.017040 0.014438 0.015149 0.014434 0.017085   6.786868   5.529607  16.777680
0.015773 0.018419 0.012655 0.015599 0.014620 0.017340   6.801288   5.513979  16.852202
0.016371 0.017409 0.014182 0.016541 0.014813 0.017722   6.820279   5.536235  16.823856
0.014973 0.017692 0.014956 0.015324 0.014679 0.018387   6.768781   5.543473  16.873703
0.014997 0.017576 0.015469 0.014776 0.015030 0.018773   6.874706   5.560209  17.042192
0.016361 0.017832 0.014580 0.016129 0.014483 0.017961   6.940800   5.647018  17.040255
0.015315 0.017151 0.014071 0.015429 0.014958 0.018650   6.929487   5.711902  17.110259
0.015309 0.018140 0.015467 0.015492 0.015083 0.018371   6.944116   5.692390  17.055833
0.015337 0.017485 0.014405 0.015992 0.014720 0.018245   7.057690   5.713431  17.062269
0.014882 0.018431 0.013222 0.014523 0.015842 0.017656   7.056670   5.810669  17.293694
0.013525 0.016379 0.015090 0.014356 0.014524 0.018178   7.024718   5.829154  17.277188
0.014721 0.017443 0.014887 0.015832 0.015488 0.017778   7.056465   5.898452  17.382305
0.014408 0.017443 0.014019 0.014603 0.014979 0.017489   7.059939   5.957287  17.413952
0.015004 0.018379 0.014543 0.015262 0.015224 0.017725   7.119016   5.952705  17.434586
0.015573 0.016409 0.015251 0.015578 0.014858 0.019276   7.134093   5.948273  17.346942
0.016171 0.018638 0.014055 0.015704 0.015195 0.017533   7.071335   5.950258  17.654347
0.015301 0.017523 0.014635 0.015931 0.015044 0.018070   7.140579   6.010985  17.656297
0.016510 0.019189 0.013897 0.016922 0.014731 0.017448   7.217573   6.020931  17.858860
0.015109 0.019151 0.014361 0.015259 0.015021 0.016825   7.203890   6.055815  17.874881
0.016075 0.018431 0.013110 0.016009 0.015733 0.016940   7.199985   6.082864  17.987784
0.016569 0.019038 0.013972 0.017195 0.015631 0.016937   7.256080   6.116594  18.101222
0.015410 0.019270 0.012908 0.015263 0.015336 0.016237   7.243666   6.151704  18.237314
0.016407 0.018455 0.015323 0.016564 0.014464 0.018320   7.313373   6.176748  18.308324
0.016154 0.018868 0.014351 0.016480 0.014404 0.017777   7.340863   6.173824  18.371699
0.014904 0.017937 0.014495 0.015274 0.014926 0.017362   7.401873   6.203476  18.481355
0.015705 0.017887 0.014504 0.016187 0.014763 0.017348   7.448324   6.247427  18.609145
0.014373 0.017227 0.013984 0.014594 0.014021 0.017685   7.512743   6.198029  18.824120
0.014419 0.017868 0.013603 0.015104 0.014239 0.017475   7.469648   6.250781  18.710225
0.016817 0.017262 0.014632 0.016451 0.014044 0.018336   7.502713   6.264579  18.887090
0.014516 0.018865 0.015418 0.015199 0.015070 0.019494   7.497096   6.293308  18.979312
0.015513 0.017272 0.015035 0.016408 0.014547 0.018845   7.518356   6.309621  18.968266
0.015023 0.016851 0.014569 0.015821 0.014298 0.018232   7.526064   6.379096  19.056545
0.015100 0.015653 0.013972 0.015395 0.014497 0.017193   7.578320   6.393453  19.176499
0.016884 0.016577 0.013728 0.016770 0.014938 0.017256   7.543172   6.348143  19.207976
0.015064 0.017145 0.014119 0.015271 0.013745 0.017635   7.591241   6.399848  19.097526
0.015002 0.016800 0.013844 0.014364 0.013936 0.017149   7.592342   6.462990  19.233063
0.014812 0.016835 0.013529 0.015199 0.014543 0.017572   7.627117   6.452098  19.307978
0.014804 0.017080 0.012898 0.015027 0.014928 0.016196   7.625353   6.513826  19.231613
0.014727 0.016927 0.013231 0.015256 0.015377 0.017517   7.668219   6.491540  19.200410
0.016220 0.016990 0.013485 0.016374 0.014730 0.017537   7.660597   6.511290  19.320307
0.014510 0.017674 0.014800 0.014292 0.014331 0.018146   7.723101   6.530087  19.370921
0.015506 0.016889 0.013158 0.015367 0.014270 0.017299   7.723914   6.510586  19.455150
0.015563 0.016955 0.014008 0.015958 0.014710 0.017343   7.759322   6.564000  19.526870
0.014758 0.016933 0.013946 0.014660 0.014709 0.017049   7.713461   6.609615  19.563429
0.016270 0.016891 0.012818 0.016393 0.014948 0.016267   7.785475   6.602616  19.630397
0.014863 0.016982 0.012478 0.014966 0.014699 0.016537   7.842529   6.669673  19.709817
0.015419 0.016801 0.013210 0.015602 0.014443 0.016831   7.834611   6.710151  19.864427
0.015635 0.016606 0.013769 0.015830 0.014939 0.017020   7.909872   6.675028  19.905461
0.013627 0.018143 0.012871 0.014563 0.015397 0.016448   8.021991   6.717525  19.952142
0.015178 0.017657 0.013537 0.015543 0.015001 0.017129   8.030971   6.710043  20.025503
0.015776 0.017384 0.014028 0.015791 0.015756 0.017701   8.107922   6.762783  19.982986
0.015559 0.017962 0.014144 0.015682 0.015614 0.018309   8.114634   6.780139  20.079862
0.016077 0.017169 0.013237 0.016596 0.015272 0.017083   8.124834   6.764546  20.143389
0.016506 0.017436 0.014108 0.016697 0.014420 0.017345   8.097204   6.830925  20.324046
0.015183 0.018200 0.015652 0.015173 0.015455 0.018452   8.149170   6.840742  20.465871
0.016167 0.017366 0.014806 0.016808 0.014897 0.018642   8.210496   6.797902  20.432846
0.015650 0.016545 0.014785 0.015894 0.014430 0.018086   8.233368   6.802251  20.457442
0.015092 0.016263 0.013365 0.015503 0.014466 0.017391   8.226448   6.861680  20.629893
0.016475 0.018207 0.014977 0.016854 0.016244 0.017866   8.267713   6.865136  20.662395
0.014735 0.017537 0.013627 0.014574 0.014458 0.017093   8.298621   6.878510  20.688831
0.014159 0.017082 0.012991 0.014991 0.015140 0.016592   8.327569   6.924911  20.687425
0.014620 0.017375 0.012853 0.015186 0.015113 0.016699   8.326555   6.972967  20.790975
0.015419 0.017964 0.013453 0.015140 0.014511 0.017301   8.430281   6.994986  20.931869
0.014639 0.018370 0.014405 0.015004 0.014985 0.017779   8.468088   7.005035  20.992099
