0.016464 0.017051 0.014205 0.015764 0.014694 0.017745  0.038063  0.045504  0.051922
0.014979 0.016733 0.013672 0.015585 0.013844 0.015821  0.034593  0.042325  0.048348
0.015102 0.017789 0.013655 0.015129 0.014582 0.016731  0.036020  0.042925  0.051771
0.015969 0.016651 0.013923 0.014847 0.014859 0.016196  0.036418  0.044850  0.050345
0.014152 0.016216 0.013126 0.014605 0.014217 0.015961  0.038462  0.044265  0.052131
0.015275 0.015838 0.013028 0.015287 0.014130 0.016138  0.036367  0.041479  0.050374
0.016822 0.016319 0.012268 0.015918 0.014139 0.016733  0.038707  0.040232  0.049007
0.014660 0.017062 0.013059 0.014755 0.014815 0.016286  0.037155  0.044323  0.049927
0.015645 0.017262 0.012266 0.015302 0.015080 0.015635  0.038447  0.045451  0.050351
0.014737 0.015747 0.013695 0.014439 0.013715 0.016338  0.036975  0.042766  0.049356
0.015126 0.016255 0.013796 0.014644 0.013693 0.016631  0.036612  0.044348  0.047469
0.015648 0.016100 0.013013 0.014854 0.013963 0.016547  0.038634  0.045169  0.051511
0.015064 0.015506 0.013569 0.014691 0.013752 0.016366  0.036102  0.041739  0.048994
0.015467 0.017155 0.013530 0.014597 0.014663 0.017526  0.034191  0.041051  0.049867
0.015079 0.015988 0.014226 0.014248 0.014281 0.017209  0.032852  0.043870  0.048301
0.015132 0.016873 0.013981 0.014658 0.014390 0.016897  0.036578  0.042840  0.049609
0.014887 0.015015 0.013980 0.014829 0.013814 0.016647  0.035682  0.041698  0.048906
0.014853 0.015852 0.013083 0.014946 0.014748 0.016482  0.033844  0.040617  0.048925
0.015568 0.016191 0.013670 0.014926 0.013522 0.016582  0.035182  0.042730  0.051120
0.014640 0.016193 0.014946 0.014533 0.013581 0.016276  0.035944  0.040958  0.049132
0.015287 0.016476 0.013575 0.015194 0.014741 0.016356  0.034237  0.041849  0.047923
0.016016 0.016852 0.014353 0.015468 0.014304 0.017131  0.037980  0.042980  0.054418
0.015158 0.016143 0.013444 0.015215 0.013746 0.016389  0.039360  0.043397  0.054914
0.016231 0.016491 0.012886 0.014458 0.013654 0.015689  0.041175  0.043574  0.058695
