0.012995 0.014783 0.011906 0.013724 0.012851 0.014272  0.033720  0.033194  0.058813
0.012442 0.014302 0.011699 0.012916 0.012547 0.015687  0.035769  0.033683  0.064034
0.012199 0.014267 0.010950 0.012346 0.012248 0.014006  0.034413  0.034067  0.064175
0.012624 0.014503 0.011598 0.013292 0.012188 0.014490  0.035923  0.033269  0.060492
0.013930 0.014953 0.011636 0.014212 0.012726 0.014510  0.036128  0.035228  0.059397
0.012286 0.015494 0.012119 0.012792 0.013287 0.015493  0.033484  0.035344  0.066438
0.013469 0.015579 0.011894 0.013920 0.013298 0.015237  0.036291  0.036952  0.070556
0.013034 0.015211 0.012195 0.013687 0.012954 0.014643  0.039783  0.034972  0.068243
0.013412 0.014963 0.011938 0.013314 0.012671 0.014626  0.043053  0.039171  0.076774
0.013289 0.016120 0.012033 0.013398 0.013201 0.014882  0.054883  0.057486  0.083806
0.012671 0.014552 0.011310 0.012895 0.013185 0.014385  0.056953  0.057786  0.093554
0.012397 0.015294 0.012110 0.013020 0.012717 0.014991  0.060989  0.065760  0.114387
0.012882 0.013873 0.012262 0.012854 0.012739 0.015117  0.060358  0.066014  0.133420
0.011807 0.013872 0.012384 0.012762 0.012107 0.015031  0.074752  0.063180  0.140096
0.012320 0.013763 0.011407 0.012340 0.011934 0.014984  0.083756  0.063890  0.184878
0.012682 0.014198 0.011159 0.012755 0.012817 0.015055  0.082859  0.069083  0.188100
0.012619 0.013302 0.012720 0.013030 0.012212 0.015408  0.091444  0.074185  0.215342
0.013420 0.014663 0.013133 0.013378 0.012673 0.016355  0.093469  0.077221  0.223100
0.012584 0.014690 0.013204 0.012758 0.012272 0.015685  0.096443  0.085853  0.235142
0.012785 0.013953 0.013073 0.013653 0.012058 0.016036  0.110585  0.092703  0.241016
0.012207 0.014266 0.012767 0.012773 0.012279 0.015721  0.104869  0.090626  0.246094
0.012341 0.013461 0.012473 0.012515 0.011879 0.015836  0.100350  0.087846  0.249264
0.013248 0.015226 0.012742 0.012903 0.012597 0.015349  0.100268  0.087361  0.241123
0.012936 0.013843 0.011835 0.013376 0.012214 0.015460  0.103479  0.086767  0.269427
0.013206 0.014683 0.012846 0.013565 0.012952 0.015160  0.100759  0.087027  0.280903
0.013414 0.013934 0.012862 0.013335 0.012384 0.016320  0.109175  0.087568  0.322242
0.012422 0.014162 0.012019 0.013158 0.013056 0.015381  0.113650  0.094144  0.312845
0.012895 0.014784 0.010901 0.013360 0.012242 0.014502  0.108317  0.094190  0.323293
0.012715 0.013456 0.012452 0.013273 0.012145 0.015281  0.114601  0.099040  0.342454
0.011818 0.013910 0.012420 0.012373 0.012769 0.015381  0.129620  0.101898  0.342377
0.012450 0.013422 0.011710 0.013559 0.012267 0.014966  0.130119  0.107093  0.348200
