0.016808 0.017875 0.014179 0.016935 0.016197 0.017315  0.039649  0.047515  0.050117
0.018164 0.017783 0.014031 0.017279 0.015346 0.016242  0.041793  0.049476  0.050868
0.018074 0.018724 0.014737 0.016329 0.016203 0.016839  0.043191  0.050205  0.053849
0.018352 0.019174 0.014249 0.017646 0.016404 0.018050  0.044417  0.047905  0.062346
0.017296 0.018461 0.014377 0.016255 0.016232 0.017065  0.042205  0.053104  0.062168
0.018132 0.018000 0.015252 0.016633 0.015826 0.018655  0.042737  0.049710  0.064048
0.017660 0.017827 0.015305 0.016673 0.015947 0.019187  0.041044  0.051766  0.057855
0.017794 0.018762 0.014865 0.016933 0.015871 0.018475  0.043851  0.051866  0.056431
0.017480 0.017786 0.014252 0.016996 0.015146 0.018047  0.043102  0.049328  0.055362
0.018161 0.019660 0.013516 0.017253 0.016530 0.017855  0.042936  0.052715  0.053711
0.018847 0.018556 0.014138 0.016860 0.015940 0.017149  0.043966  0.049224  0.053790
0.016360 0.017869 0.013754 0.016202 0.016090 0.017147  0.043691  0.050797  0.053050
0.016852 0.019585 0.013882 0.015906 0.017310 0.017588  0.046096  0.052085  0.066562
0.018297 0.018292 0.014411 0.016824 0.015903 0.016977  0.043975  0.054065  0.082865
0.017468 0.018688 0.014867 0.015483 0.015536 0.016810  0.043942  0.049891  0.079267
0.016681 0.018063 0.014624 0.015720 0.015748 0.018825  0.042145  0.055902  0.083469
0.016800 0.017565 0.014795 0.016409 0.015569 0.017949  0.054663  0.061078  0.087139
0.016886 0.018455 0.015500 0.016013 0.015192 0.017843  0.054260  0.058121  0.080458
0.017853 0.018659 0.015217 0.015930 0.015781 0.017804  0.053992  0.066205  0.083913
0.018770 0.018341 0.015052 0.018077 0.016264 0.017690  0.060054  0.076305  0.088480
0.017876 0.018422 0.014371 0.016053 0.015728 0.017478  0.054152  0.070719  0.094805
0.017364 0.019445 0.015041 0.016744 0.016870 0.017917  0.058838  0.075278  0.102764
0.018187 0.017843 0.014034 0.017817 0.015839 0.016601  0.068373  0.078053  0.122552
0.017346 0.018556 0.014695 0.016629 0.016415 0.017712  0.066435  0.089024  0.138127
0.016988 0.019048 0.013869 0.016868 0.015457 0.017753  0.066441  0.096592  0.138227
0.019348 0.018434 0.013546 0.018049 0.015959 0.016363  0.073390  0.085865  0.125938
0.016695 0.017691 0.014250 0.015854 0.015473 0.016982  0.071836  0.090954  0.129045
0.017282 0.017533 0.014926 0.015832 0.015297 0.017703  0.077920  0.094062  0.140917
0.017569 0.017970 0.014599 0.016907 0.016443 0.018729  0.082081  0.096119  0.156281
0.018728 0.017486 0.014490 0.016936 0.015498 0.017753  0.081583  0.099047  0.147104
0.016773 0.018712 0.014749 0.016042 0.015150 0.017316  0.082326  0.098815  0.160044
0.018222 0.017733 0.015183 0.017369 0.015485 0.017599  0.089090  0.105895  0.168195
0.017793 0.018500 0.016087 0.016741 0.016744 0.018060  0.098594  0.111198  0.168918
0.017168 0.019010 0.014690 0.016269 0.016101 0.018307  0.089755  0.118778  0.166897
0.018041 0.017758 0.015220 0.017637 0.015435 0.018335  0.094933  0.118618  0.176720
0.016546 0.017356 0.013989 0.016175 0.015859 0.017757  0.101436  0.115486  0.177855
0.016146 0.017829 0.014572 0.015718 0.015122 0.017369  0.102252  0.129571  0.182360
0.017072 0.017433 0.015679 0.016415 0.014871 0.018454  0.104793  0.157655  0.182028
0.017573 0.018544 0.014424 0.016535 0.014956 0.017940  0.104953  0.158908  0.179963
0.017582 0.018220 0.015508 0.017696 0.015627 0.018038  0.107615  0.165393  0.188406
0.017228 0.018722 0.015145 0.017362 0.015708 0.017512  0.111421  0.171520  0.192768
0.018251 0.018874 0.015379 0.018295 0.015963 0.017483  0.117069  0.177857  0.202046
0.018441 0.019502 0.014358 0.017215 0.016163 0.017821  0.116337  0.179749  0.206243
0.018234 0.018691 0.014648 0.016834 0.015787 0.018063  0.120881  0.191011  0.205315
0.018347 0.018689 0.014162 0.017375 0.015778 0.018065  0.124594  0.184503  0.210878
0.017674 0.020005 0.014777 0.017507 0.016917 0.017855  0.121425  0.188915  0.211468
0.018492 0.018881 0.014856 0.016925 0.016328 0.017350  0.125162  0.184428  0.208635
0.018097 0.019931 0.015296 0.017890 0.016996 0.018110  0.133609  0.186555  0.223811
0.017639 0.019112 0.014611 0.016763 0.017672 0.017870  0.132473  0.177208  0.247465
0.017145 0.018396 0.015737 0.015886 0.016877 0.019797  0.139355  0.187743  0.242231
0.018841 0.018622 0.015055 0.017817 0.017087 0.018308  0.153435  0.189187  0.261768
