0.019944 0.022275 0.019334 0.020083 0.021150 0.023571   0.052833   0.057524   0.097218
0.019671 0.022204 0.016434 0.019428 0.019630 0.021178   0.093461   0.089394   0.151946
0.019626 0.023766 0.018502 0.019982 0.019830 0.021940   0.133233   0.116660   0.247198
0.020389 0.022684 0.018268 0.019247 0.019751 0.021669   0.164532   0.147142   0.312623
0.019751 0.022853 0.016953 0.019823 0.019938 0.022608   0.261827   0.188856   0.447536
0.021811 0.023846 0.018226 0.019869 0.019263 0.021583   0.328276   0.270533   0.472579
0.021130 0.022854 0.018267 0.020286 0.019402 0.022104   0.366685   0.324241   0.630423
0.021483 0.022316 0.018396 0.020306 0.020537 0.021955   0.418614   0.358514   0.764420
0.020600 0.022496 0.019098 0.021058 0.019288 0.023896   0.495374   0.424395   0.841336
0.019003 0.022639 0.017715 0.019782 0.019217 0.022120   0.560004   0.455626   0.983115
0.021269 0.023005 0.017979 0.020048 0.019662 0.023001   0.660378   0.509625   1.209114
0.021473 0.022865 0.018913 0.020339 0.019601 0.022489   0.748316   0.547051   1.328027
0.021463 0.020795 0.017302 0.019974 0.018834 0.020868   0.819578   0.607287   1.482847
0.020280 0.025057 0.019197 0.020243 0.019898 0.022238   0.870270   0.644521   1.659594
0.020860 0.024854 0.018688 0.020152 0.020010 0.023045   0.987548   0.767910   1.867640
0.020795 0.024011 0.017826 0.018959 0.019748 0.021733   1.068059   0.821649   2.024522
0.021183 0.024951 0.017792 0.020618 0.018948 0.021826   1.086223   0.882865   2.176833
0.021731 0.022577 0.018102 0.021804 0.020869 0.022352   1.225199   0.940143   2.396853
0.019992 0.022668 0.017956 0.019277 0.019906 0.022146   1.277532   0.998122   2.496462
0.021005 0.022372 0.018244 0.021012 0.019174 0.022458   1.379140   1.066778   2.611518
0.021398 0.023491 0.018589 0.020072 0.020092 0.022915   1.462600   1.219276   2.852274
0.020598 0.023364 0.019669 0.019844 0.020031 0.023600   1.603865   1.297162   3.119828
0.021083 0.023618 0.019167 0.020312 0.020481 0.021687   1.717509   1.420450   3.271048
0.020046 0.022402 0.018919 0.020265 0.019306 0.023443   1.791594   1.519155   3.655221
0.020895 0.022555 0.018901 0.020085 0.019801 0.021958   1.884251   1.646229   3.843589
0.021289 0.023934 0.018946 0.020898 0.019756 0.022852   1.960662   1.769674   4.102027
0.020593 0.023955 0.018948 0.019940 0.018674 0.022949   2.006253   1.857463   4.291372
0.020441 0.023077 0.019451 0.019714 0.020245 0.022858   2.068011   1.936785   4.465091
0.021214 0.022891 0.019086 0.021370 0.020033 0.024068   2.146841   2.010652   4.660423
0.020872 0.022833 0.018954 0.019739 0.020110 0.022895   2.263667   2.088934   4.674336
0.022166 0.022664 0.017928 0.021054 0.019478 0.023249   2.404600   2.204611   4.777904
0.022732 0.022966 0.018163 0.021231 0.019392 0.022786   2.517032   2.301139   5.005417
0.020049 0.022763 0.017430 0.020183 0.019470 0.021769   2.596783   2.323558   5.260697
0.021147 0.023090 0.019683 0.021397 0.020082 0.023287   2.664460   2.363859   5.484906
0.021336 0.023392 0.017358 0.021298 0.019036 0.021792   2.789164   2.535267   5.710496
0.021386 0.023972 0.017705 0.020986 0.020070 0.022104   2.918055   2.627701   5.853967
0.022630 0.024737 0.018142 0.021558 0.019199 0.022606   3.063019   2.654892   6.084343
0.021034 0.024064 0.017502 0.020562 0.019093 0.021691   3.183819   2.763040   6.353297
0.022238 0.023409 0.017796 0.021070 0.019387 0.022022   3.326569   2.875560   6.507549
0.020032 0.023932 0.018392 0.019039 0.018510 0.022579   3.454636   3.021452   6.757966
0.021876 0.022533 0.018676 0.020943 0.019540 0.021996   3.580336   3.058582   6.918441
0.021439 0.024594 0.019760 0.020470 0.019812 0.023357   3.703290   3.213977   7.159032
0.021756 0.022914 0.018565 0.020695 0.019407 0.020719   3.845003   3.321367   7.351014
0.022216 0.024139 0.018374 0.020395 0.020402 0.022200   4.001506   3.440488   7.711143
0.022789 0.024819 0.019452 0.020939 0.020304 0.023168   4.084574   3.516835   8.005021
0.021082 0.023581 0.017740 0.019787 0.020304 0.022235   4.256047   3.678836   8.263436
0.021955 0.023800 0.017855 0.020990 0.020004 0.022373   4.459034   3.756076   8.508352
0.021552 0.025354 0.018434 0.020320 0.020048 0.021966   4.514936   3.908566   8.803551
0.022309 0.022051 0.018437 0.021417 0.019340 0.023671   4.580897   4.008497   9.037315
0.022604 0.024375 0.016295 0.021710 0.020884 0.021364   4.663474   4.102668   9.349294
0.021132 0.024724 0.017699 0.021205 0.020735 0.021537   4.867969   4.208151   9.665664
0.022566 0.022931 0.018928 0.021508 0.020903 0.024590   4.943594   4.369413   9.931688
0.020689 0.022881 0.019779 0.019730 0.019734 0.023697   5.077751   4.565244  10.241599
0.021110 0.023777 0.018567 0.021028 0.021031 0.022479   5.204492   4.726596  10.382345
0.019787 0.025027 0.018257 0.019463 0.020966 0.022283   5.378804   4.799773  10.724889
0.022547 0.023346 0.019564 0.022331 0.020277 0.023220   5.348232   4.940447  10.996238
0.020237 0.022873 0.018878 0.020606 0.018723 0.021997   5.607443   5.014602  11.250506
0.021205 0.024337 0.016589 0.020377 0.019535 0.021353   5.715399   5.187567  11.401263
0.020585 0.022303 0.019699 0.020559 0.018900 0.023642   5.787856   5.218683  11.608544
0.020704 0.023895 0.019566 0.020104 0.019393 0.024075   5.871573   5.327497  11.891393
0.022287 0.021892 0.018926 0.020751 0.019558 0.022567   5.962526   5.429932  12.156407
0.021459 0.021442 0.018010 0.020410 0.019187 0.022551   6.051071   5.591763  12.378342
0.022040 0.024428 0.018464 0.021289 0.020367 0.023347   6.222639   5.687072  12.657752
0.021460 0.023950 0.020355 0.019962 0.019638 0.023545   6.302082   5.790294  12.903110
0.021043 0.023664 0.017940 0.020881 0.019689 0.023954   6.470364   5.868056  13.210878
0.021557 0.022436 0.016459 0.020309 0.019458 0.021211   6.623500   5.941887  13.403769
0.020897 0.022770 0.017505 0.020300 0.019309 0.021545   6.772114   5.988498  13.519501
0.021568 0.022091 0.019417 0.021278 0.021428 0.022769   6.882581   6.015222  13.629364
0.022729 0.022968 0.018095 0.021931 0.020475 0.022746   7.027488   6.085817  13.754938
0.023871 0.023043 0.017356 0.022004 0.019631 0.022353   7.176833   6.161348  13.994581
0.022251 0.022588 0.018089 0.021300 0.018908 0.022620   7.226323   6.206134  14.298430
0.022434 0.023221 0.018490 0.021385 0.018980 0.023833   7.351931   6.274184  14.711186
0.021555 0.022528 0.018214 0.021489 0.019675 0.022679   7.433419   6.286030  14.842088
0.022014 0.023259 0.018779 0.021283 0.019701 0.022425   7.536655   6.426248  15.101686
0.021337 0.023604 0.017796 0.020681 0.019995 0.022379   7.537807   6.462092  15.388561
0.022057 0.023037 0.016717 0.021765 0.019900 0.020995   7.651390   6.493093  15.555588
0.021053 0.022178 0.017802 0.020786 0.019372 0.022607   7.762445   6.613729  15.590595
0.020195 0.024224 0.018526 0.020696 0.019832 0.021957   7.800659   6.609072  15.723329
0.022666 0.024083 0.017580 0.022312 0.020114 0.022640   7.954618   6.768377  15.969825
0.021028 0.024254 0.017632 0.020539 0.019806 0.022671   7.916687   6.843513  16.270984
0.022265 0.023024 0.017433 0.022234 0.019637 0.021240   8.110120   6.885226  16.270889
0.021258 0.024976 0.017743 0.019793 0.020077 0.022405   8.149135   6.963794  16.486736
0.021942 0.023112 0.018161 0.021780 0.019593 0.022112   8.134564   7.091899  16.787034
0.021035 0.022854 0.016296 0.019293 0.018964 0.020657   8.277163   7.197669  17.016553
0.023226 0.023323 0.017686 0.022207 0.021839 0.022141   8.326627   7.290593  17.301319
0.022087 0.023375 0.018130 0.020006 0.019917 0.021039   8.454699   7.433475  17.548391
0.021419 0.023661 0.017316 0.021153 0.021027 0.021166   8.632139   7.554627  17.927731
0.020451 0.023850 0.017314 0.020672 0.020030 0.020941   8.707638   7.593754  18.203094
0.021739 0.025576 0.017881 0.019958 0.022096 0.022031   8.834284   7.683697  18.606290
0.020436 0.023458 0.018132 0.018932 0.019353 0.021961   9.004578   7.737235  18.836587
0.019294 0.024756 0.018152 0.020085 0.019380 0.022556   9.156826   7.803758  19.039663
0.020435 0.023122 0.018639 0.019690 0.019810 0.022841   9.342766   7.961515  19.216906
0.020450 0.023744 0.020422 0.019927 0.020875 0.023265   9.407196   8.047984  19.167548
0.020271 0.023832 0.019673 0.020717 0.019649 0.023474   9.497234   8.074000  19.428908
0.021439 0.023099 0.018545 0.019559 0.019891 0.022273   9.629098   8.118099  19.604503
0.020938 0.024154 0.018127 0.020730 0.019741 0.022833   9.830859   8.179188  19.799840
0.020800 0.024416 0.018629 0.020090 0.019867 0.022600   9.954649   8.255892  19.871556
0.022882 0.025938 0.017168 0.023723 0.021631 0.022404  10.102748   8.359460  20.163708
0.021560 0.022366 0.017869 0.020561 0.018704 0.021352  10.159791   8.389331  20.281958
0.021058 0.023452 0.017922 0.022176 0.019771 0.021546  10.212825   8.461959  20.535743
0.020992 0.022766 0.017164 0.020391 0.019011 0.021338  10.326585   8.574971  20.724457
0.022773 0.024261 0.017855 0.022474 0.019889 0.022130  10.439138   8.711433  20.824027
0.021447 0.022024 0.016957 0.022765 0.019302 0.021729  10.619802   8.779768  21.040136
0.023480 0.024246 0.018671 0.022986 0.019605 0.022545  10.692546   8.854653  21.229474
0.021249 0.022996 0.017811 0.020591 0.019883 0.021862  10.795798   8.885671  21.378972
0.021651 0.022136 0.017265 0.021548 0.020652 0.021698  10.954403   9.065719  21.516652
0.022460 0.023938 0.017231 0.022448 0.021217 0.021098  10.978905   9.071201  21.783232
0.021153 0.023559 0.018552 0.021271 0.019811 0.022556  11.153970   9.099254  22.028240
0.022837 0.022899 0.018602 0.022976 0.018913 0.022493  11.195819   9.246744  22.078775
0.021134 0.023571 0.017783 0.020122 0.020369 0.021948  11.320934   9.373260  22.346684
0.023195 0.023717 0.017750 0.022346 0.020668 0.022174  11.480156   9.517824  22.416923
0.020340 0.023104 0.017060 0.021140 0.020601 0.021815  11.537637   9.547778  22.718713
0.022057 0.024086 0.016821 0.021515 0.019061 0.021899  11.534053   9.683406  22.906681
0.022519 0.021759 0.016750 0.020867 0.019659 0.021413  11.631315   9.805827  23.097714
0.021442 0.023561 0.017646 0.021245 0.020119 0.022060  11.681977   9.905793  23.373058
0.021033 0.022814 0.016876 0.020335 0.020081 0.021143  11.769167  10.015082  23.669053
0.020380 0.021905 0.017991 0.020365 0.018998 0.021407  11.868168  10.024962  23.880035
0.020164 0.023036 0.017217 0.020180 0.019100 0.021849  12.058047  10.203780  23.903841
0.020722 0.024124 0.017763 0.020953 0.019328 0.021674  12.143372  10.190599  24.063203
0.022325 0.024995 0.017900 0.020910 0.020151 0.021964  12.187109  10.207139  24.138075
0.021527 0.023778 0.017744 0.019712 0.019175 0.022263  12.166798  10.361100  24.483223
0.021466 0.023756 0.019582 0.020954 0.019833 0.023855  12.212725  10.455723  24.551212
0.020033 0.024733 0.018191 0.019196 0.019524 0.022555  12.299597  10.511234  24.757411
0.021060 0.024402 0.017579 0.022296 0.019029 0.020769  12.339402  10.583476  24.927076
0.020598 0.025388 0.016663 0.020001 0.019741 0.021613  12.426113  10.654024  25.029287
0.019984 0.024726 0.018369 0.019799 0.018964 0.022031  12.476682  10.792025  24.994476
0.020478 0.024484 0.017959 0.020962 0.019769 0.021984  12.467789  10.790617  25.144092
0.020570 0.023428 0.016784 0.019670 0.018383 0.021359  12.449179  10.862250  25.392603
0.020996 0.024914 0.018325 0.020643 0.019784 0.021003  12.514924  10.919386  25.433858
0.020687 0.024433 0.018104 0.020145 0.019267 0.021719  12.632310  10.940273  25.511342
0.021541 0.023655 0.017655 0.020977 0.019134 0.022164  12.654124  11.111445  25.707255
