0.014677 0.015997 0.012255 0.013810 0.013089 0.014818 0.030899 0.036762 0.042414
0.013840 0.014587 0.011703 0.013397 0.012121 0.014357 0.030944 0.038483 0.042760
0.013971 0.015358 0.011234 0.013476 0.014101 0.013688 0.030841 0.038038 0.042853
0.013647 0.014888 0.011513 0.013602 0.012482 0.015183 0.031431 0.037914 0.041494
0.013247 0.016577 0.011619 0.013766 0.014402 0.013632 0.031096 0.040696 0.041879
0.014230 0.016128 0.010862 0.013861 0.013381 0.014349 0.030026 0.040702 0.041924
0.013812 0.015351 0.011543 0.013188 0.013949 0.014306 0.031429 0.037141 0.042632
0.013334 0.015572 0.012426 0.012965 0.013230 0.015337 0.030269 0.039855 0.040486
0.013670 0.015515 0.012281 0.013405 0.012798 0.015194 0.031762 0.038450 0.044199
0.013334 0.016001 0.012201 0.012947 0.012626 0.014841 0.033345 0.038653 0.039606
0.012789 0.014572 0.012472 0.013064 0.012749 0.014716 0.031705 0.037944 0.040864
0.013245 0.015181 0.012701 0.013101 0.013131 0.014880 0.030836 0.041257 0.041406
0.014079 0.015375 0.011894 0.014382 0.012406 0.014379 0.030982 0.040222 0.042922
0.014238 0.015159 0.011634 0.013554 0.012892 0.014271 0.030944 0.037894 0.043336
0.014005 0.015014 0.012265 0.012686 0.012838 0.015598 0.030266 0.039938 0.043416
0.013558 0.015042 0.012060 0.012910 0.013926 0.015207 0.029816 0.039125 0.040062
0.013522 0.015774 0.012269 0.013387 0.012788 0.014253 0.029395 0.037196 0.041450
0.014502 0.015424 0.012304 0.013288 0.013934 0.014503 0.032542 0.040422 0.042013
0.014035 0.014874 0.011805 0.013486 0.012379 0.014901 0.029803 0.039170 0.039359
0.013389 0.015494 0.012265 0.012817 0.013467 0.015004 0.031668 0.038789 0.039670
0.013272 0.014865 0.012319 0.013026 0.012463 0.014194 0.030063 0.038360 0.043764
0.014101 0.015144 0.012026 0.013600 0.013596 0.014720 0.031039 0.039366 0.041347
