0.014909 0.017128 0.013665 0.014872 0.014736 0.016451   0.049498  0.046490   0.079084
0.014181 0.016368 0.013336 0.014416 0.014892 0.017145   0.052175  0.048368   0.085505
0.012633 0.016614 0.012903 0.013296 0.013998 0.016492   0.063939  0.058630   0.110646
0.014496 0.016605 0.013485 0.014368 0.012994 0.016341   0.064772  0.060084   0.121920
0.013484 0.016175 0.014823 0.014168 0.014895 0.017009   0.063687  0.064601   0.117593
0.013952 0.014971 0.013400 0.013899 0.014056 0.016433   0.082179  0.088078   0.147104
0.014495 0.016182 0.013805 0.014703 0.013684 0.016608   0.090732  0.092394   0.156083
0.014044 0.015727 0.014091 0.015286 0.013963 0.016882   0.097510  0.093634   0.182987
0.014972 0.018430 0.015029 0.015250 0.015205 0.017703   0.093474  0.096512   0.232647
0.013993 0.016964 0.013510 0.014308 0.014591 0.016964   0.102801  0.099272   0.238904
0.014162 0.016753 0.012602 0.015127 0.015187 0.016811   0.123357  0.121302   0.253191
0.014247 0.017574 0.013600 0.014242 0.014891 0.017102   0.135031  0.133723   0.275684
0.014605 0.018248 0.013606 0.015657 0.015207 0.017287   0.146898  0.151966   0.302459
0.014390 0.016706 0.015195 0.014767 0.015295 0.017752   0.167090  0.174760   0.366931
0.014043 0.017084 0.013637 0.014765 0.015354 0.017210   0.177772  0.169692   0.375673
0.014610 0.017470 0.013873 0.014577 0.014774 0.016279   0.170335  0.176216   0.402540
0.013079 0.017918 0.013662 0.014327 0.015936 0.017143   0.180999  0.183420   0.436416
0.013518 0.017200 0.013803 0.014252 0.014779 0.017038   0.194701  0.187863   0.496366
0.014450 0.017035 0.013389 0.013916 0.015160 0.016775   0.218093  0.206336   0.541205
0.014034 0.017337 0.013571 0.014923 0.014583 0.016062   0.249553  0.237177   0.586317
0.014063 0.017592 0.012574 0.014497 0.014708 0.016456   0.264420  0.265291   0.647372
0.013961 0.016638 0.012311 0.014262 0.014290 0.015772   0.280807  0.263195   0.689812
0.014891 0.018518 0.012488 0.014627 0.014891 0.016281   0.287626  0.282667   0.786757
0.013923 0.017105 0.013619 0.014852 0.014908 0.017582   0.333135  0.297174   0.880171
0.014465 0.017815 0.013784 0.014670 0.015537 0.017428   0.351236  0.309737   0.964477
0.014777 0.016177 0.015637 0.014596 0.014764 0.018398   0.378844  0.350647   1.029796
0.014451 0.016437 0.014179 0.015103 0.014826 0.016841   0.412333  0.362998   1.082590
0.014351 0.016588 0.014280 0.014575 0.015137 0.017093   0.425313  0.363476   1.083815
0.013686 0.016680 0.012719 0.014110 0.014468 0.016249   0.423015  0.392794   1.139464
0.015381 0.016538 0.013875 0.014836 0.014336 0.016897   0.446066  0.403891   1.160280
0.014459 0.016041 0.013521 0.015153 0.013973 0.016234   0.464234  0.399448   1.174816
0.014360 0.016081 0.014054 0.014744 0.014265 0.016834   0.469485  0.414931   1.230786
0.013486 0.016051 0.012872 0.014702 0.013989 0.017006   0.474542  0.418164   1.229627
0.015201 0.016809 0.013443 0.015246 0.015023 0.016998   0.499697  0.437139   1.270394
0.015115 0.016826 0.013733 0.015431 0.014948 0.017090   0.505222  0.447648   1.298743
0.013972 0.015299 0.013856 0.014167 0.013792 0.016507   0.508105  0.465124   1.330371
0.015343 0.016796 0.013418 0.015089 0.013849 0.016607   0.543211  0.468229   1.338340
0.014009 0.016609 0.014137 0.014821 0.013619 0.017076   0.566260  0.505880   1.377178
0.014578 0.016203 0.014251 0.014877 0.014155 0.017143   0.567606  0.497192   1.403446
0.015521 0.017321 0.014745 0.015717 0.015488 0.018072   0.591733  0.514266   1.444062
0.013792 0.015740 0.013638 0.014325 0.013766 0.016969   0.617057  0.540311   1.485432
0.014189 0.017293 0.013351 0.014887 0.014987 0.016256   0.629508  0.563887   1.552687
0.015509 0.015758 0.013906 0.015262 0.013616 0.016788   0.639310  0.573506   1.603713
0.014074 0.016329 0.013847 0.013888 0.014418 0.017334   0.660412  0.617803   1.684622
0.014129 0.017072 0.013684 0.014113 0.014185 0.017756   0.673419  0.599916   1.736080
0.013923 0.016492 0.013000 0.014631 0.014459 0.017345   0.690812  0.618336   1.804474
0.014010 0.016749 0.014063 0.014737 0.014802 0.017621   0.697183  0.645662   1.814157
0.015109 0.017307 0.015371 0.015250 0.015035 0.017974   0.702357  0.640829   1.894268
0.014679 0.016969 0.015599 0.014780 0.014418 0.018698   0.727829  0.675061   1.912863
0.015064 0.017372 0.014957 0.015257 0.014868 0.017701   0.764081  0.670961   1.976330
0.014627 0.015244 0.015058 0.015439 0.014210 0.018458   0.777690  0.695829   2.004916
0.015005 0.017661 0.015331 0.015408 0.014369 0.019140   0.780974  0.703100   2.045677
0.014135 0.017046 0.013112 0.014844 0.014391 0.016899   0.832017  0.738423   2.106153
0.014719 0.017219 0.012833 0.014927 0.015337 0.016839   0.877169  0.773918   2.150479
0.015000 0.016603 0.014465 0.015311 0.014085 0.017691   0.902048  0.777019   2.218743
0.014704 0.016817 0.014260 0.014769 0.015071 0.016553   0.900762  0.833489   2.259119
0.015037 0.017095 0.013257 0.015139 0.014427 0.016417   0.918903  0.840658   2.275657
0.015241 0.016747 0.014441 0.015679 0.013557 0.018500   0.957529  0.884532   2.267274
0.015304 0.016388 0.014029 0.015473 0.014395 0.017460   0.975029  0.901601   2.328680
0.015402 0.016228 0.012743 0.015405 0.014115 0.016047   1.031115  0.926209   2.375379
0.013994 0.016372 0.014086 0.014388 0.014036 0.017053   1.032863  0.950069   2.480170
0.015463 0.017411 0.014289 0.015715 0.014462 0.017027   1.069821  0.973815   2.525749
0.014737 0.016147 0.015080 0.015203 0.014001 0.017803   1.096540  1.027201   2.562491
0.015297 0.017143 0.014377 0.015353 0.015475 0.018253   1.152606  1.055388   2.679520
0.015195 0.016950 0.014809 0.015119 0.014901 0.018131   1.191558  1.096555   2.728838
0.015380 0.016615 0.013744 0.015793 0.014897 0.017318   1.208028  1.104783   2.780739
0.014232 0.017843 0.013408 0.014637 0.014088 0.016793   1.229151  1.139564   2.799858
0.014911 0.016296 0.014092 0.015177 0.014627 0.017245   1.233478  1.133963   2.952578
0.014648 0.017411 0.013934 0.014345 0.014399 0.017006   1.270591  1.142112   2.986873
0.014970 0.015469 0.014095 0.015170 0.013767 0.017668   1.289322  1.180458   3.003703
0.015049 0.015779 0.013511 0.014998 0.014380 0.016930   1.272733  1.211069   3.099308
0.014061 0.018027 0.013257 0.014296 0.014964 0.016234   1.311650  1.217454   3.182176
0.015113 0.018017 0.013458 0.015146 0.015479 0.017098   1.352923  1.246936   3.188386
0.014551 0.018621 0.013735 0.014423 0.015271 0.017541   1.369865  1.233178   3.254067
0.014544 0.016414 0.013962 0.015204 0.014553 0.017691   1.406012  1.280854   3.344234
0.014749 0.017404 0.013529 0.015188 0.013629 0.016665   1.482653  1.325364   3.423405
0.015828 0.018351 0.013825 0.015756 0.015541 0.016599   1.533170  1.354538   3.457492
0.014375 0.016169 0.013685 0.015014 0.014275 0.016836   1.537997  1.338807   3.531775
0.014280 0.017283 0.014597 0.015225 0.014523 0.018200   1.583792  1.365258   3.634262
0.015293 0.016588 0.014067 0.015278 0.013641 0.017266   1.625153  1.422893   3.757441
0.014589 0.017173 0.013418 0.014813 0.014520 0.017262   1.655516  1.435516   3.992524
0.014667 0.017225 0.014385 0.015003 0.014782 0.017379   1.734467  1.471118   4.062930
0.014748 0.016526 0.013359 0.014998 0.014350 0.016948   1.767339  1.486151   4.189745
0.014673 0.016040 0.012966 0.015367 0.014471 0.016547   1.804676  1.522850   4.247373
0.015252 0.017650 0.013635 0.015184 0.015178 0.016966   1.810054  1.531556   4.300954
0.013384 0.017308 0.013680 0.013912 0.014602 0.017541   1.819582  1.583535   4.465402
0.014841 0.016713 0.015421 0.015232 0.014222 0.018382   1.855489  1.606160   4.517099
0.014690 0.016763 0.014469 0.015103 0.014267 0.018157   1.887400  1.603257   4.561679
0.013840 0.015922 0.015201 0.014239 0.014441 0.017702   1.914673  1.646191   4.655086
0.014609 0.016729 0.013825 0.015344 0.014562 0.016814   1.906159  1.695289   4.670009
0.015255 0.017411 0.013505 0.015527 0.014814 0.017459   1.926730  1.663296   4.686241
0.013760 0.016103 0.013009 0.014179 0.014346 0.016548   1.984494  1.662609   4.812230
0.014924 0.018003 0.013920 0.014688 0.015540 0.016784   1.994171  1.698818   4.857860
0.014741 0.015696 0.012537 0.015782 0.013761 0.016761   2.032128  1.753150   4.985611
0.014152 0.017728 0.012976 0.013923 0.015082 0.016888   2.067667  1.775360   4.966664
0.014157 0.016514 0.013758 0.015317 0.014590 0.016412   2.092435  1.775599   5.036953
0.015045 0.018313 0.013482 0.015143 0.015008 0.016988   2.144870  1.836953   5.093797
0.014497 0.016618 0.012766 0.014475 0.013539 0.016083   2.162886  1.852570   5.069566
0.015202 0.016851 0.012561 0.015117 0.014352 0.016963   2.206468  1.875224   5.140407
0.014475 0.015770 0.013751 0.015316 0.013482 0.017285   2.198929  1.895882   5.267409
0.014528 0.016518 0.013738 0.014298 0.013752 0.016780   2.262523  1.899303   5.386310
0.014823 0.016686 0.013223 0.014343 0.013838 0.017095   2.308395  1.931760   5.475018
0.014206 0.016111 0.013528 0.014114 0.014103 0.016781   2.381610  1.990750   5.529822
